sample.id,value,paper.name
BK02068EB01,0.14267856,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK001772EB02,0.07071076,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01880EB02,0.07468836,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01099EB01,0.18450437,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01214EB01,0.06325625,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01901EB01,0.09631961,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04202EB01,0.2941011,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00986EB01,0.29370302,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01211EB01,0.09453214,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04260EB01,0.076379105,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01854EB02,0.085126996,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04386EB02,0.1850489,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01090EB01,0.2621539,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01853EB01,0.1525106,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04223EB01,0.15057887,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01207EB01,0.23966974,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04201EB01,0.29495174,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04385EB01,0.25881663,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01212EB01,0.051514994,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04381EB01,0.051969092,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12596EB01,0.057647154,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01210EB01,0.07019095,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK02072EB01,0.1261326,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04222EB01,0.16918834,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12594EB01,0.25196266,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00848EB01,0.09935975,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04209EB01,0.19683644,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04204EB01,0.43236715,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04221EB01,0.31091702,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01852EB01,0.113457486,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01884EB01,0.086542524,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK02067EB01,0.08948479,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04259EB01,0.2329925,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04200EB02,0.0847173,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12381EB01,0.12975445,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12600EB01,0.10572584,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12601EB01,0.09785861,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12377EB01,0.1408046,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12591EB01,0.07921062,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK12602EB01,0.09913058,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
PICI0002_A01_K01435KE01_SPB_A02,0.09345806,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00147EB02,0.06490134,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00182EB02,0.24008983,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00346EB01,0.26676497,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00454EB02,0.111272946,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01794EB01,0.09072375,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01840EB01,0.17096156,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00546EB01,0.08274601,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01769EB01,0.08152152,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK01813EB01,0.115013555,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK02064EB01,0.06456886,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK001774EB01,0.038476795,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK02083EB01,0.06952843,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04233EB01,0.056117956,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04281EB01,0.037944127,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK001785EB01,0.10010054,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK00368EB01,0.07878257,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04234EB01,0.1852898,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK02088EB01,0.15071271,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04210EB01,0.12199167,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
BK04282EB01,0.039391372,CD38+ effector memory CD4+ T cells (% effector memory CD4 T cells)
PICI0002_A01_K00891KE01_SPB_A02,7.347221e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01609KE01_SPB_A02,0.0021584674,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01343KE01_SPB_A02,6.916227e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01413KE01_SPB_A02,0.0023182533,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01610KE01_SPB_A02,0.003208636,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K00943CP01_SPB_A01,0.031573217,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01409KE01_SPB_A02,0.0076467446,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01670KE01_SPB_A02,0.0067870202,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01427KE01_SPB_A02,8.1474014e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01427KE01_SPB_A04,0.010183171,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01621KE01_SPB_A02,9.164452e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01621KE01_SPB_A04,0.0017252384,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01818KE01_SPB_A02,6.71509e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01818KE01_SPB_A04,0.0081775505,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00944EB02,0.008517059,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00969EB02,0.002810289,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A16_K06268KE01_SPB_A02,0.0101627335,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00105EB02,0.01788792,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00968EB02,0.018758038,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00954EB01,0.010990018,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00972EB01,0.006623402,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01764EB01,0.017528195,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK10616EB01,0.014244648,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00971EB02,9.1333594e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K06384KE01_SPB_A02,0.0018876139,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00975EB02,0.003055748,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001769EB02,0.008789324,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00865EB02,0.0062169507,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01093EB02,0.0056761065,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00149EB02,0.007590844,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00973EB02,0.010635896,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01762EB02,0.0039102775,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02078EB02,0.0016940654,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K06378KE01_SPB_A02,0.0018640641,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001777EB02,0.025614686,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01108EB02,0.02813947,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01788EB02,0.022514377,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01793EB02,0.028678458,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001784EB02,0.004577196,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01785EB02,0.003750352,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01786EB02,0.0031153671,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001775EB02,0.009999512,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01771EB02,0.0063939337,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01802EB01,0.028249972,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02082EB01,0.016409906,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04205EB01,0.014018861,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04241EB01,0.023804998,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01842EB01,0.013128101,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01851EB01,0.016696585,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02081EB01,0.016541997,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04264EB01,0.038162302,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00176EB02,0.0051183193,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01844EB02,0.004742468,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02084EB02,0.0056233094,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04207EB02,0.00927357,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001763EB01,0.0067085046,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04213EB01,0.0072717518,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04228EB01,0.00984255,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04380EB01,0.013585722,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04229EB01,0.010746804,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04230EB01,0.024784492,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04253EB01,0.005571412,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
K06486EB01,0.010737798,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01422KE01_SPB_A01,0.0033859422,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01666KE01_SPB_A01,7.6837785e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00245EB02,0.002039948,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00258EB02,0.0019019245,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00278EB02,0.0030412662,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00289EB02,9.0963347e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00489EB02,9.4658264e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00850EB02,7.427334e-4,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00267EB02,0.005322219,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00957EB02,0.006724736,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00976EB02,0.010118366,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00989EB02,0.008975199,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00942EB02,0.011254725,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00974EB02,0.0073282965,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00994EB02,0.008743711,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00851EB02,0.0071797483,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00852EB02,0.011417919,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00967EB02,0.016257005,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00980EB02,0.014978049,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01092EB02,0.002365464,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01809EB02,0.0042209714,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01105EB02,0.018086622,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01791EB02,0.010458871,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01800EB02,0.00965461,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00978EB02,0.010814607,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01875EB02,0.0102622295,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02063EB02,0.006574079,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A16_K06374KE01_SPB_A02,0.008577453,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00858EB02,0.0052973344,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00995EB01,0.0052425954,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01107EB01,0.010146764,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01816EB01,0.008508468,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01860EB01,0.010328236,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01864EB02,0.0018033502,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00500EB01,0.012222759,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01829EB01,0.026140042,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01835EB01,0.015581956,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01862EB01,0.028282763,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01832EB01,0.009302701,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01859EB02,0.020379696,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01866EB01,0.013617792,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02093EB01,0.02045328,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00977EB01,0.0062658666,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01817EB01,0.005839729,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK12693EB01,0.0064324047,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01443KE02_SPB_A01,0.012823527,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01635KE01_SPB_A01,0.0053105536,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01676KE01_SPB_A01,0.009710656,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A11_K01942KE01_SPB_A01,0.003980951,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00280EB02,0.0018115459,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00542EB02,0.0027024245,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00864EB02,0.0023355961,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00575EB01,0.016904641,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00863EB01,0.017397355,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01906EB01,0.030821579,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00553EB02,0.0017436767,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00599EB02,0.0023918953,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00860EB02,0.0028030812,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00597EB01,0.011649613,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00871EB01,0.01400542,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00949EB01,0.018567707,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01808EB01,0.01628104,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00588EB02,0.014269223,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00861EB02,0.010326796,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00862EB02,0.008953179,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01815EB02,0.014856976,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00291EB02,0.012460044,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00564EB02,0.01457128,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01763EB02,0.012561484,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01891EB02,0.014778927,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00874EB02,0.0036514895,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00940EB02,0.0045836554,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01838EB02,0.0057012634,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00390EB02,0.009358356,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00873EB02,0.011240536,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01837EB02,0.0077962703,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01886EB02,0.007156892,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK001783EB01,0.010655958,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01874EB01,0.010422272,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01898EB01,0.011835249,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02095EB01,0.010526121,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01089EB01,0.014212899,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01825EB01,0.013196922,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01885EB01,0.019630805,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01823EB02,0.020440372,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01904EB01,0.029825926,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02100EB01,0.011601595,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04216EB01,0.03054993,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01846EB01,0.021852147,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01872EB01,0.03603449,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK02075EB01,0.020695271,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04224EB01,0.030467492,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01432KE01_SPB_A01,0.0010517965,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01628KE01_SPB_A01,0.0012695511,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01339KE01_SPB_A01,0.0010939621,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01637KE01_SPB_A01,0.022224052,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01685KE01_SPB_A01,0.00316964,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A16_K06191KE01_SPB_A01,0.007897169,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01452KE01_SPB_A01,0.0010999697,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01647KE01_SPB_A01,0.003999951,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01686KE01_SPB_A01,0.0018720967,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00092EB02,0.006953065,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00169EB02,0.0074226153,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00114EB01,0.025237596,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00158EB01,0.019459404,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00399EB01,0.022049164,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00566EB01,0.03823523,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00970EB02,0.0021157549,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01776EB02,0.0035829658,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00377EB02,0.004510751,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00952EB02,0.00666111,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00103EB01,0.013034965,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00984EB02,0.0015394287,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01097EB02,0.0038490356,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00533EB01,0.01623567,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00985EB01,0.017267503,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01779EB01,0.02538912,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01820EB01,0.014813481,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00544EB01,0.016463397,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01783EB01,0.0088352235,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01814EB01,0.016621161,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01879EB01,0.01547269,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00498EB02,0.018073406,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00522EB02,0.01850183,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01907EB02,0.023380246,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01845EB01,0.034660865,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01900EB01,0.023941526,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK12280EB01,0.031402133,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01103EB01,0.007750003,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01857EB01,0.007749164,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK04211EB01,0.042929918,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK12282EB01,0.019417088,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A01_K01447KE01_SPB_A01,0.0033996396,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01641KE01_SPB_A01,0.00234721,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A06_K01688KE01_SPB_A01,0.004073637,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
PICI0002_A05_K01646KE01_SPB_A02,0.008115023,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00333EB02,0.012404919,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00849EB02,0.013047485,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01782EB02,0.013637083,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00033EB02,0.009956285,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00300EB02,0.018991359,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00982EB02,0.01625411,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00072EB01,0.008252233,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00847EB01,0.015152092,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01208EB01,0.0061639897,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00052EB01,0.04628746,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00322EB01,0.05099846,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00981EB01,0.024232915,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01219EB01,0.024883248,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00866EB01,0.019664735,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00867EB01,0.009353685,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01768EB01,0.014976319,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01201EB01,0.00794255,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01202EB01,0.008047751,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00083EB02,0.008243947,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00868EB02,0.0027805055,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01781EB02,0.009683836,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK00950EB01,0.007501866,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01215EB01,0.004813712,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01221EB01,0.007832193,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
BK01856EB01,0.01913882,2B4+ non-naive CD4+ T cells (% of non-naive CD4 T cells)
