Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CCNG1	900	3495	18.6998	46.2259	71.6441	0.87	yes	BK00451BL02_SL11
CCNG2	901	4745	11.4148	62.7588	43.7334	0.8	yes	BK00451BL02_SL11
CCNH	902	2241	8.2128	29.6401	31.4656	0.74	yes	BK00451BL02_SL11
CCNI	10983	27088	82.6278	358.274	316.5696	0.98	yes	BK00451BL02_SL11
CCNI2	645121	71	0.3988	0.9391	1.5277	0.37	no	BK00451BL02_SL11
CCNJ	54619	734	2.345	9.7081	8.9842	0.54	yes	BK00451BL02_SL11
CCNJL	79616	262	1.0475	3.4653	4.0134	0.45	yes	BK00451BL02_SL11
CCNK	8812	7125	33.8375	94.2374	129.6406	0.94	yes	BK00451BL02_SL11
CCNL1	57018	6169	14.3271	81.593	54.8912	0.84	yes	BK00451BL02_SL11
CCNL2	81669	16193	51.4716	214.1735	197.2019	0.96	yes	BK00451BL02_SL11
CCNO	10309	220	2.0306	2.9098	7.7796	0.52	yes	BK00451BL02_SL11
CCNT1	904	2671	4.9905	35.3274	19.1198	0.65	yes	BK00451BL02_SL11
CCNT2	905	4755	6.1809	62.8911	23.6809	0.69	yes	BK00451BL02_SL11
CCNT2-AS1	100129961	22	0.2071	0.291	0.7935	0.32	no	BK00451BL02_SL11
CCNY	219771	6903	18.6595	91.3012	71.4898	0.87	yes	BK00451BL02_SL11
CCNYL1	151195	3628	12.263	47.985	46.9828	0.81	yes	BK00451BL02_SL11
CCNYL2	414194	0	0	0	0	0	no	BK00451BL02_SL11
CCP110	9738	4130	9.3712	54.6246	35.9036	0.76	yes	BK00451BL02_SL11
CCPG1	9236	60	0.1082	0.7936	0.4147	0.27	no	BK00451BL02_SL11
CCR1	1230	365	1.804	4.8276	6.9118	0.5	yes	BK00451BL02_SL11
CCR10	2826	19	0.202	0.2513	0.774	0.32	no	BK00451BL02_SL11
CCR2	729230	115	0.4247	1.521	1.6273	0.37	no	BK00451BL02_SL11
CCR3	1232	9	0.0638	0.119	0.2445	0.25	no	BK00451BL02_SL11
CCR4	1233	64	0.5109	0.8465	1.9572	0.38	no	BK00451BL02_SL11
CCR5	1234	351	1.2681	4.6424	4.8584	0.47	yes	BK00451BL02_SL11
CCR6	1235	77	0.2642	1.0184	1.0122	0.34	no	BK00451BL02_SL11
CCR7	1236	116	0.7022	1.5343	2.6902	0.41	yes	BK00451BL02_SL11
CCR8	1237	44	0.3914	0.582	1.4994	0.36	no	BK00451BL02_SL11
CCR9	10803	18	0.0897	0.2381	0.3438	0.27	no	BK00451BL02_SL11
CCRL2	9034	466	2.3982	6.1635	9.1883	0.54	yes	BK00451BL02_SL11
