Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	140	0.9805	1.8168	3.7552	0.42	yes	BK01184BL01-8
A1BG-AS1	503538	266	1.6206	3.4519	6.2069	0.47	yes	BK01184BL01-8
A1CF	29974	106	0.1444	1.3756	0.5529	0.27	no	BK01184BL01-8
A2M	2	14242	39.7203	184.8186	152.1293	0.95	yes	BK01184BL01-8
A2M-AS1	144571	31	0.1839	0.4023	0.7045	0.29	no	BK01184BL01-8
A2ML1	144568	863	2.0549	11.1992	7.8703	0.5	yes	BK01184BL01-8
A3GALT2	127550	81	1.0275	1.0511	3.9354	0.42	yes	BK01184BL01-8
A4GALT	53947	1323	5.6438	17.1686	21.616	0.67	yes	BK01184BL01-8
A4GNT	51146	15	0.1099	0.1947	0.421	0.26	no	BK01184BL01-8
AAAS	8086	2183	15.4212	28.3288	59.0635	0.85	yes	BK01184BL01-8
AACS	65985	1792	6.9855	23.2548	26.7546	0.71	yes	BK01184BL01-8
AADAC	13	1707	13.0458	22.1518	49.9656	0.83	yes	BK01184BL01-8
AADACL2	344752	0	0	0	0	0	no	BK01184BL01-8
AADACL3	126767	0	0	0	0	0	no	BK01184BL01-8
AADACL4	343066	3	0.0247	0.0389	0.0947	0.19	no	BK01184BL01-8
AADAT	51166	537	2.4844	6.9687	9.5152	0.53	yes	BK01184BL01-8
PRXL2C	195827	436	3.4229	5.658	13.1096	0.58	yes	BK01184BL01-8
AAGAB	79719	2138	7.9068	27.7448	30.283	0.73	yes	BK01184BL01-8
AAK1	22848	10857	6.4599	140.8914	24.7417	0.69	yes	BK01184BL01-8
AAMDC	28971	184	3.9337	2.3878	15.0662	0.6	yes	BK01184BL01-8
AAMP	14	3335	24.0971	43.2783	92.2921	0.91	yes	BK01184BL01-8
AANAT	15	2	0.0124	0.026	0.0475	0.16	no	BK01184BL01-8
AAR2	25980	712	3.1016	9.2396	11.8791	0.56	yes	BK01184BL01-8
AARD	441376	1	0.0073	0.013	0.0278	0.15	no	BK01184BL01-8
AARS	16	11122	41.6778	144.3303	159.6266	0.95	yes	BK01184BL01-8
AARS2	57505	2004	5.4033	26.0059	20.6946	0.66	yes	BK01184BL01-8
AARSD1	80755	9	0.0856	0.1168	0.3279	0.24	no	BK01184BL01-8
AASDH	132949	1081	3.2969	14.0281	12.627	0.57	yes	BK01184BL01-8
AASDHPPT	60496	922	4.182	11.9648	16.0172	0.62	yes	BK01184BL01-8
AASS	10157	2230	4.6103	28.9387	17.6574	0.63	yes	BK01184BL01-8
AATF	26574	2961	17.9472	38.4249	68.738	0.88	yes	BK01184BL01-8
AATK	9625	2923	3.8513	37.9318	14.7507	0.6	yes	BK01184BL01-8
PVALEF	388428	2	0.0165	0.026	0.063	0.17	no	BK01184BL01-8
ABAT	18	294	0.6352	3.8152	2.433	0.38	yes	BK01184BL01-8
ABCA1	19	7209	8.3692	93.5513	32.0543	0.75	yes	BK01184BL01-8
ABCA10	10349	803	1.5854	10.4205	6.0719	0.47	yes	BK01184BL01-8
ABCA11P	79963	424	1.4518	5.5023	5.5603	0.46	yes	BK01184BL01-8
ABCA12	26154	236	0.3268	3.0626	1.2518	0.33	no	BK01184BL01-8
ABCA13	154664	1023	0.751	13.2755	2.8762	0.39	yes	BK01184BL01-8
ABCA2	20	8724	13.542	113.2114	51.8662	0.84	yes	BK01184BL01-8
ABCA3	21	1873	3.6572	24.3059	14.0072	0.59	yes	BK01184BL01-8
ABCA4	24	48	0.085	0.6229	0.3256	0.24	no	BK01184BL01-8
ABCA5	23461	2682	3.6625	34.8043	14.0273	0.59	yes	BK01184BL01-8
ABCA6	23460	1672	4.097	21.6976	15.6915	0.61	yes	BK01184BL01-8
ABCA7	10347	13744	26.1557	178.356	100.1768	0.92	yes	BK01184BL01-8
ABCA8	10351	404	0.8089	5.2427	3.0982	0.4	yes	BK01184BL01-8
ABCA9	10350	985	1.8077	12.7824	6.9236	0.49	yes	BK01184BL01-8
ABCB1	5243	201	0.5531	2.6084	2.1183	0.36	yes	BK01184BL01-8
ABCB10	23456	1415	4.7608	18.3625	18.234	0.64	yes	BK01184BL01-8
ABCB11	8647	272	0.4993	3.5297	1.9124	0.36	no	BK01184BL01-8
ABCB4	5244	106	0.3449	1.3756	1.3211	0.33	no	BK01184BL01-8
ABCB5	340273	6	0.01	0.0779	0.0384	0.16	no	BK01184BL01-8
ABCB6	10058	920	3.7925	11.9388	14.5254	0.6	yes	BK01184BL01-8
ABCB7	22	1421	7.2944	18.4403	27.9378	0.72	yes	BK01184BL01-8
ABCB8	11194	2036	5.1877	26.4212	19.8691	0.65	yes	BK01184BL01-8
ABCB9	23457	708	2.3504	9.1877	9.0021	0.52	yes	BK01184BL01-8
ABCC1	4363	7276	14.3192	94.4207	54.8427	0.84	yes	BK01184BL01-8
ABCC10	89845	5606	12.0846	72.7491	46.2841	0.82	yes	BK01184BL01-8
ABCC11	85320	22	0.0556	0.2855	0.2131	0.22	no	BK01184BL01-8
ABCC12	94160	7	0.0175	0.0908	0.0669	0.17	no	BK01184BL01-8
ABCC13	150000	1	0.0044	0.013	0.0168	0.14	no	BK01184BL01-8
ABCC2	1244	328	0.8417	4.2565	3.2237	0.4	yes	BK01184BL01-8
ABCC3	8714	42870	105.2847	556.3244	403.2418	0.98	yes	BK01184BL01-8
ABCC4	10257	2379	4.805	30.8723	18.4033	0.64	yes	BK01184BL01-8
ABCC5	10057	4818	7.833	62.5232	30.0006	0.73	yes	BK01184BL01-8
ABCC6	368	160	0.3262	2.0763	1.2494	0.33	no	BK01184BL01-8
ABCC6P1	653190	25	0.1189	0.3244	0.4555	0.26	no	BK01184BL01-8
ABCC6P2	730013	2	0.0368	0.026	0.1408	0.2	no	BK01184BL01-8
ABCC8	6833	29	0.0756	0.3763	0.2894	0.24	no	BK01184BL01-8
ABCC9	10060	1194	1.6187	15.4945	6.1998	0.47	yes	BK01184BL01-8
ABCD1	215	3286	5.8191	42.6425	22.2873	0.67	yes	BK01184BL01-8
ABCD2	225	63	0.1531	0.8176	0.5863	0.28	no	BK01184BL01-8
