Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
CDON	50937	2182	3.8402	32.1499	13.1291	0.58	yes	K00885FP02_SL02
CDPF1	150383	291	2.8738	4.2876	9.825	0.53	yes	K00885FP02_SL02
CDR1	1038	5	0.0567	0.0737	0.1939	0.18	no	K00885FP02_SL02
CDR2	1039	2236	12.193	32.9456	41.6865	0.83	yes	K00885FP02_SL02
CDR2L	30850	900	3.7502	13.2607	12.8215	0.58	yes	K00885FP02_SL02
CDRT1	374286	712	3.7969	10.4907	12.981	0.58	yes	K00885FP02_SL02
CDRT15	146822	0	0	0	0	0	no	K00885FP02_SL02
CDRT15L2	256223	0	0	0	0	0	no	K00885FP02_SL02
CDRT15P1	94158	0	0	0	0	0	no	K00885FP02_SL02
CDRT15P2	644694	0	0	0	0	0	no	K00885FP02_SL02
CDRT4	284040	88	0.5191	1.2966	1.7746	0.31	no	K00885FP02_SL02
CDS1	1040	573	1.8604	8.4427	6.3606	0.46	yes	K00885FP02_SL02
CDS2	8760	1475	2.3311	21.7329	7.9698	0.49	yes	K00885FP02_SL02
CDSN	1041	10	0.0102	0.1473	0.035	0.13	no	K00885FP02_SL02
CDT1	81620	326	1.7956	4.8033	6.1391	0.45	yes	K00885FP02_SL02
CDV3	55573	2565	8.4303	37.7931	28.8222	0.75	yes	K00885FP02_SL02
CDX1	1044	133	1.1059	1.9596	3.7809	0.39	yes	K00885FP02_SL02
CDX2	1045	234	1.4665	3.4478	5.0139	0.42	yes	K00885FP02_SL02
CDX4	1046	0	0	0	0	0	no	K00885FP02_SL02
CDY1	9085	0	0	0	0	0	no	K00885FP02_SL02
CDY2A	9426	0	0	0	0	0	no	K00885FP02_SL02
CDYL	9425	1759	6.2845	25.9174	21.486	0.68	yes	K00885FP02_SL02
CDYL2	124359	823	5.4232	12.1262	18.5412	0.65	yes	K00885FP02_SL02
CEACAM1	634	1767	7.208	26.0352	24.6432	0.71	yes	K00885FP02_SL02
CEACAM16	388551	24	0.209	0.3536	0.7145	0.24	no	K00885FP02_SL02
CEACAM18	729767	636	8.3297	9.3709	28.4783	0.75	yes	K00885FP02_SL02
CEACAM19	56971	453	2.9638	6.6746	10.133	0.53	yes	K00885FP02_SL02
CEACAM20	125931	164	1.335	2.4164	4.5643	0.41	yes	K00885FP02_SL02
CEACAM21	90273	75	0.2873	1.1051	0.9821	0.26	no	K00885FP02_SL02
CEACAM3	1084	81	0.3573	1.1935	1.2217	0.28	no	K00885FP02_SL02
CEACAM4	1089	145	0.8099	2.1365	2.7689	0.35	yes	K00885FP02_SL02
CEACAM5	1048	1254	2.5662	18.4766	8.7735	0.51	yes	K00885FP02_SL02
CEACAM6	4680	1547	4.3318	22.7937	14.8098	0.61	yes	K00885FP02_SL02
CEACAM7	1087	75	0.2311	1.1051	0.7901	0.25	no	K00885FP02_SL02
CEACAM8	1088	249	1.5917	3.6688	5.4417	0.43	yes	K00885FP02_SL02
CEBPA	1050	1517	8.6267	22.3517	29.4936	0.76	yes	K00885FP02_SL02
CEBPA-DT	80054	0	0	0	0	0	no	K00885FP02_SL02
CEBPB	1051	6083	42.5179	89.6278	145.3638	0.97	yes	K00885FP02_SL02
CEBPD	1052	2616	30.811	38.5445	105.3391	0.95	yes	K00885FP02_SL02
CEBPE	1053	9	0.0857	0.1326	0.2931	0.2	no	K00885FP02_SL02
CEBPG	1054	302	1.1528	4.4497	3.9412	0.39	yes	K00885FP02_SL02
CEBPZ	10153	3185	14.0926	46.9283	48.1808	0.86	yes	K00885FP02_SL02
CEBPZOS	100505876	387	1.6385	5.7021	5.602	0.44	yes	K00885FP02_SL02
ADA2	51816	1115	3.4984	16.4286	11.9607	0.57	yes	K00885FP02_SL02
CECR2	27443	765	2.0006	11.2716	6.84	0.47	yes	K00885FP02_SL02
HDHD5	27440	1430	8.4822	21.0698	28.9997	0.75	yes	K00885FP02_SL02
HDHD5-AS1	100130717	8	0.1883	0.1179	0.6438	0.24	no	K00885FP02_SL02
TMEM121B	27439	23	0.0669	0.3389	0.2286	0.19	no	K00885FP02_SL02
CEL	1056	678193	3687.3045	9992.5952	12606.4598	1	yes	K00885FP02_SL02
CELA1	1990	1	0.0155	0.0147	0.0529	0.14	no	K00885FP02_SL02
CELA2A	63036	210669	3373.9434	3104.028	11535.1153	1	yes	K00885FP02_SL02
CELA2B	51032	68180	1088.3793	1004.5741	3721.0408	1	yes	K00885FP02_SL02
CELA3A	10136	204373	3320.024	3011.2618	11350.7711	1	yes	K00885FP02_SL02
CELA3B	23436	128607	1889.2467	1894.9144	6459.1119	1	yes	K00885FP02_SL02
CELF1	10658	4776	7.5953	70.3703	25.9674	0.73	yes	K00885FP02_SL02
CELF2	10659	3444	4.9935	50.7444	17.0723	0.64	yes	K00885FP02_SL02
CELF2-AS1	414196	0	0	0	0	0	no	K00885FP02_SL02
CELF3	11189	1123	2.8285	16.5464	9.6701	0.53	yes	K00885FP02_SL02
CELF4	56853	249	0.4775	3.6688	1.6326	0.3	no	K00885FP02_SL02
CELF5	60680	79	0.2213	1.164	0.7567	0.25	no	K00885FP02_SL02
CELF6	60677	643	2.5461	9.4741	8.7048	0.51	yes	K00885FP02_SL02
CELP	1057	2779	41.5697	40.9462	142.122	0.97	yes	K00885FP02_SL02
CELSR1	9620	8781	11.3601	129.3805	38.839	0.81	yes	K00885FP02_SL02
CELSR2	1952	3750	5.2422	55.2531	17.9225	0.65	yes	K00885FP02_SL02
CELSR3	1951	2259	2.7825	33.2844	9.5131	0.52	yes	K00885FP02_SL02
CEMIP	57214	2194	4.4192	32.3267	15.1089	0.61	yes	K00885FP02_SL02
CEMP1	752014	33	0.3539	0.4862	1.2099	0.28	no	K00885FP02_SL02
CEND1	51286	19	0.1701	0.2799	0.5815	0.23	no	K00885FP02_SL02
CENPA	1058	47	0.4342	0.6925	1.4844	0.29	no	K00885FP02_SL02
CENPB	1059	2341	12.1453	34.4926	41.5233	0.83	yes	K00885FP02_SL02
CENPBD1	92806	128	0.6167	1.886	2.1085	0.32	yes	K00885FP02_SL02
CENPC	1060	5545	23.5653	81.7008	80.5669	0.93	yes	K00885FP02_SL02
CENPE	1062	1916	3.2769	28.2306	11.2034	0.55	yes	K00885FP02_SL02
CENPF	1063	3384	4.838	49.8604	16.5405	0.63	yes	K00885FP02_SL02
CENPH	64946	217	2.3019	3.1973	7.8699	0.49	yes	K00885FP02_SL02
CENPI	2491	504	2.179	7.426	7.4497	0.48	yes	K00885FP02_SL02
CENPJ	55835	2631	7.4093	38.7655	25.3316	0.72	yes	K00885FP02_SL02
CENPK	64105	556	4.7326	8.1922	16.1803	0.63	yes	K00885FP02_SL02
CENPL	91687	130	0.5743	1.9154	1.9636	0.32	no	K00885FP02_SL02
CENPM	79019	143	0.8935	2.107	3.0549	0.36	yes	K00885FP02_SL02
CENPN	55839	296	0.8107	4.3613	2.7715	0.35	yes	K00885FP02_SL02
CENPO	79172	679	2.3573	10.0045	8.0594	0.49	yes	K00885FP02_SL02
CENPP	401541	424	1.7004	6.2473	5.8135	0.44	yes	K00885FP02_SL02
CENPQ	55166	129	1.0624	1.9007	3.6324	0.38	yes	K00885FP02_SL02
CENPT	80152	3465	21.7714	51.0538	74.4337	0.92	yes	K00885FP02_SL02
