Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	9545	66.2002	122.6689	225.4769	0.97	yes	BK02608BL01-8
A1BG-AS1	503538	92	0.5551	1.1824	1.8906	0.37	no	BK02608BL01-8
A1CF	29974	5171	6.9741	66.4558	23.7536	0.7	yes	BK02608BL01-8
A2M	2	44981	124.238	578.0796	423.1531	0.99	yes	BK02608BL01-8
A2M-AS1	144571	19	0.1117	0.2442	0.3803	0.27	no	BK02608BL01-8
A2ML1	144568	170	0.4009	2.1848	1.3654	0.35	no	BK02608BL01-8
A3GALT2	127550	7	0.0879	0.09	0.2995	0.26	no	BK02608BL01-8
A4GALT	53947	1204	5.0866	15.4734	17.3248	0.64	yes	BK02608BL01-8
A4GNT	51146	0	0	0	0	0	no	BK02608BL01-8
AAAS	8086	1340	9.3746	17.2212	31.9299	0.76	yes	BK02608BL01-8
AACS	65985	2005	7.7403	25.7675	26.3634	0.72	yes	BK02608BL01-8
AADAC	13	3064	23.1905	39.3774	78.9864	0.9	yes	BK02608BL01-8
AADACL2	344752	0	0	0	0	0	no	BK02608BL01-8
AADACL3	126767	0	0	0	0	0	no	BK02608BL01-8
AADACL4	343066	0	0	0	0	0	no	BK02608BL01-8
AADAT	51166	446	2.0434	5.7318	6.9599	0.5	yes	BK02608BL01-8
PRXL2C	195827	630	4.8981	8.0965	16.6828	0.64	yes	BK02608BL01-8
AAGAB	79719	2316	8.4823	29.7644	28.8906	0.74	yes	BK02608BL01-8
AAK1	22848	10219	6.0216	131.3309	20.5095	0.68	yes	BK02608BL01-8
AAMDC	28971	198	4.1921	2.5446	14.2783	0.61	yes	BK02608BL01-8
AAMP	14	5002	35.7928	64.2839	121.9099	0.94	yes	BK02608BL01-8
AANAT	15	1	0.0061	0.0129	0.0209	0.16	no	BK02608BL01-8
AAR2	25980	695	2.9983	8.9319	10.2121	0.55	yes	BK02608BL01-8
AARD	441376	0	0	0	0	0	no	BK02608BL01-8
AARS	16	7276	27.0022	93.5085	91.9691	0.91	yes	BK02608BL01-8
AARS2	57505	1796	4.7957	23.0815	16.334	0.63	yes	BK02608BL01-8
AARSD1	80755	0	0	0	0	0	no	BK02608BL01-8
AASDH	132949	1712	5.1709	22.002	17.6119	0.65	yes	BK02608BL01-8
AASDHPPT	60496	1064	4.7795	13.6741	16.2789	0.63	yes	BK02608BL01-8
AASS	10157	2544	5.2086	32.6946	17.7405	0.65	yes	BK02608BL01-8
AATF	26574	2759	16.5613	35.4577	56.4075	0.86	yes	BK02608BL01-8
AATK	9625	2460	3.21	31.615	10.9331	0.57	yes	BK02608BL01-8
PVALEF	388428	1	0.0081	0.0129	0.0278	0.16	no	BK02608BL01-8
ABAT	18	2508	5.3666	32.2319	18.2786	0.65	yes	BK02608BL01-8
ABCA1	19	13258	15.2431	170.387	51.9177	0.84	yes	BK02608BL01-8
ABCA10	10349	1446	2.8272	18.5835	9.6296	0.54	yes	BK02608BL01-8
ABCA11P	79963	274	0.9291	3.5213	3.1646	0.42	yes	BK02608BL01-8
ABCA12	26154	15	0.0206	0.1928	0.0701	0.19	no	BK02608BL01-8
ABCA13	154664	96	0.0698	1.2338	0.2377	0.25	no	BK02608BL01-8
ABCA2	20	14077	21.6403	180.9125	73.7064	0.89	yes	BK02608BL01-8
ABCA3	21	1762	3.4073	22.6446	11.6051	0.57	yes	BK02608BL01-8
ABCA4	24	95	0.1667	1.2209	0.5676	0.29	no	BK02608BL01-8
ABCA5	23461	6371	8.616	81.8778	29.346	0.74	yes	BK02608BL01-8
ABCA6	23460	6724	16.3169	86.4144	55.5752	0.86	yes	BK02608BL01-8
ABCA7	10347	5639	10.6277	72.4704	36.1979	0.78	yes	BK02608BL01-8
ABCA8	10351	3084	6.1155	39.6345	20.8293	0.68	yes	BK02608BL01-8
ABCA9	10350	2638	4.7946	33.9026	16.3303	0.63	yes	BK02608BL01-8
ABCB1	5243	2111	5.7527	27.1298	19.5937	0.67	yes	BK02608BL01-8
ABCB10	23456	1344	4.4782	17.2726	15.2529	0.62	yes	BK02608BL01-8
ABCB11	8647	4404	8.0066	56.5986	27.2704	0.73	yes	BK02608BL01-8
ABCB4	5244	9021	29.0709	115.9346	99.015	0.92	yes	BK02608BL01-8
ABCB5	340273	3	0.005	0.0386	0.0169	0.15	no	BK02608BL01-8
ABCB6	10058	1023	4.1764	13.1472	14.2247	0.61	yes	BK02608BL01-8
ABCB7	22	2813	14.3005	36.1517	48.7073	0.84	yes	BK02608BL01-8
ABCB8	11194	1678	4.2343	21.565	14.4218	0.61	yes	BK02608BL01-8
ABCB9	23457	295	0.9699	3.7912	3.3034	0.42	yes	BK02608BL01-8
ABCC1	4363	8656	16.8705	111.2438	57.4606	0.86	yes	BK02608BL01-8
ABCC10	89845	4117	8.7891	52.9102	29.9355	0.75	yes	BK02608BL01-8
ABCC11	85320	87	0.2179	1.1181	0.7422	0.31	no	BK02608BL01-8
ABCC12	94160	0	0	0	0	0	no	BK02608BL01-8
ABCC13	150000	2	0.0087	0.0257	0.0296	0.17	no	BK02608BL01-8
ABCC2	1244	4903	12.4603	63.0116	42.4395	0.81	yes	BK02608BL01-8
ABCC3	8714	59494	144.7001	764.5954	492.8467	0.99	yes	BK02608BL01-8
ABCC4	10257	1138	2.2763	14.6252	7.753	0.51	yes	BK02608BL01-8
ABCC5	10057	5483	8.8281	70.4655	30.0682	0.75	yes	BK02608BL01-8
ABCC6	368	3656	7.3819	46.9856	25.1425	0.72	yes	BK02608BL01-8
ABCC6P1	653190	447	2.1058	5.7447	7.1724	0.5	yes	BK02608BL01-8
ABCC6P2	730013	24	0.4369	0.3084	1.488	0.35	no	BK02608BL01-8
ABCC8	6833	9	0.0232	0.1157	0.0791	0.2	no	BK02608BL01-8
ABCC9	10060	3002	4.0306	38.5806	13.7281	0.6	yes	BK02608BL01-8
ABCD1	215	2298	4.0302	29.5331	13.7267	0.6	yes	BK02608BL01-8
ABCD2	225	112	0.2695	1.4394	0.9179	0.32	no	BK02608BL01-8
ABCD3	5825	8360	27.1587	107.4397	92.5021	0.92	yes	BK02608BL01-8
ABCD4	5826	2652	8.0308	34.0825	27.3527	0.73	yes	BK02608BL01-8
ABCE1	6059	7553	23.1446	97.0684	78.8302	0.9	yes	BK02608BL01-8
ABCF1	23	3765	2.0769	48.3864	7.074	0.5	yes	BK02608BL01-8
ABCF2	10061	2606	6.5146	33.4914	22.1885	0.69	yes	BK02608BL01-8
ABCF3	55324	2765	13.641	35.5348	46.461	0.83	yes	BK02608BL01-8
ABCG1	9619	3348	3.9748	43.0273	13.5381	0.6	yes	BK02608BL01-8
ABCG2	9429	636	1.6718	8.1736	5.6943	0.48	yes	BK02608BL01-8
ABCG4	64137	31	0.1012	0.3984	0.3448	0.26	no	BK02608BL01-8
ABCG5	64240	1636	7.0038	21.0253	23.8547	0.7	yes	BK02608BL01-8
ABCG8	64241	1615	6.9024	20.7554	23.5093	0.7	yes	BK02608BL01-8
ABHD1	84696	34	0.2923	0.437	0.9955	0.33	no	BK02608BL01-8
ABHD10	55347	731	3.348	9.3945	11.4033	0.57	yes	BK02608BL01-8
ABHD11	83451	1645	6.4219	21.1409	21.873	0.69	yes	BK02608BL01-8
ABHD12	26090	3654	16.3795	46.9599	55.7882	0.86	yes	BK02608BL01-8
ABHD12B	145447	6	0.0192	0.0771	0.0655	0.19	no	BK02608BL01-8
ABHD13	84945	982	2.3803	12.6203	8.1072	0.52	yes	BK02608BL01-8
ABHD14A	25864	443	4.2807	5.6933	14.5799	0.61	yes	BK02608BL01-8
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK02608BL01-8
ABHD14B	84836	3025	15.9525	38.8762	54.334	0.85	yes	BK02608BL01-8
ABHD15	116236	453	1.7301	5.8218	5.8927	0.48	yes	BK02608BL01-8
ABHD16A	7920	3293	2.4457	42.3204	8.33	0.52	yes	BK02608BL01-8
ABHD16B	140701	14	0.1013	0.1799	0.3451	0.26	no	BK02608BL01-8
ABHD17A	81926	2004	15.0086	25.7547	51.119	0.84	yes	BK02608BL01-8
ABHD17B	51104	507	1.9987	6.5158	6.8076	0.5	yes	BK02608BL01-8
ABHD17C	58489	6073	32.8347	78.048	111.8345	0.93	yes	BK02608BL01-8
ABHD2	11057	29134	40.7376	374.4196	138.7519	0.95	yes	BK02608BL01-8
ABHD3	171586	3081	15.8131	39.5959	53.8591	0.85	yes	BK02608BL01-8
ABHD4	63874	1281	6.0929	16.4629	20.7523	0.68	yes	BK02608BL01-8
ABHD5	51099	1253	3.0082	16.1031	10.246	0.56	yes	BK02608BL01-8
ABHD6	57406	738	3.8106	9.4845	12.9788	0.59	yes	BK02608BL01-8
ABHD8	79575	658	4.0461	8.4564	13.781	0.6	yes	BK02608BL01-8
ABI1	10006	5909	20.1113	75.9403	68.4989	0.88	yes	BK02608BL01-8
ABI2	10152	4055	7.1811	52.1134	24.4588	0.71	yes	BK02608BL01-8
ABI3	51225	969	5.8466	12.4532	19.9134	0.67	yes	BK02608BL01-8
ABI3BP	25890	765	1.2986	9.8315	4.4229	0.45	yes	BK02608BL01-8
ABL1	25	25786	47.5797	331.3924	162.0557	0.96	yes	BK02608BL01-8
ABL2	27	2095	2.1286	26.9242	7.2499	0.51	yes	BK02608BL01-8
ABLIM1	3983	5214	6.8713	67.0084	23.4034	0.7	yes	BK02608BL01-8
ABLIM2	84448	298	0.7192	3.8298	2.4496	0.39	yes	BK02608BL01-8
ABLIM3	22885	6395	17.925	82.1862	61.0524	0.87	yes	BK02608BL01-8
ABO	28	13581	50.2702	174.5381	171.2196	0.96	yes	BK02608BL01-8
ABR	29	16880	33.1149	216.9357	112.7889	0.93	yes	BK02608BL01-8
ABRA	137735	1	0.0047	0.0129	0.0159	0.15	no	BK02608BL01-8
ABRACL	58527	1784	27.1329	22.9273	92.4144	0.92	yes	BK02608BL01-8
ABT1	29777	1168	3.3151	15.0107	11.2911	0.57	yes	BK02608BL01-8
ABTB1	80325	3159	20.0783	40.5983	68.3864	0.88	yes	BK02608BL01-8
ABTB2	25841	2029	5.3184	26.076	18.1143	0.65	yes	BK02608BL01-8
ACAA1	30	5484	35.4697	70.4784	120.8095	0.94	yes	BK02608BL01-8
ACAA2	10449	6327	40.881	81.3123	139.2402	0.95	yes	BK02608BL01-8
ACACA	31	10482	11.761	134.7109	40.0579	0.8	yes	BK02608BL01-8
ACACB	32	7236	9.6638	92.9945	32.9147	0.77	yes	BK02608BL01-8
ACAD10	80724	3201	9.2259	41.1381	31.4232	0.76	yes	BK02608BL01-8
ACAD11	84129	51	0.1757	0.6554	0.5983	0.3	no	BK02608BL01-8
ACAD8	27034	1422	4.8488	18.275	16.5149	0.64	yes	BK02608BL01-8
ACAD9	28976	3128	14.6128	40.1999	49.7711	0.84	yes	BK02608BL01-8
ACADL	33	254	0.982	3.2643	3.3448	0.42	yes	BK02608BL01-8
ACADM	34	2852	13.995	36.6529	47.6667	0.83	yes	BK02608BL01-8
ACADS	35	1421	8.763	18.2622	29.8468	0.75	yes	BK02608BL01-8
