Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
METTL6	131965	1097	2.2744	14.4331	7.4306	0.56	yes	11217-052_1_1-11
METTL7A	25840	9858	37.3347	129.7008	121.9761	0.95	yes	11217-052_1_1-11
METTL7B	196410	1670	14.5897	21.972	47.6658	0.88	yes	11217-052_1_1-11
METTL8	79828	545	0.8814	7.1705	2.8797	0.44	yes	11217-052_1_1-11
METTL9	51108	1274	4.4215	16.7619	14.4455	0.67	yes	11217-052_1_1-11
MEX3A	92312	173	0.3717	2.2761	1.2143	0.36	no	11217-052_1_1-11
MEX3B	84206	135	0.5032	1.7762	1.6439	0.39	no	11217-052_1_1-11
MEX3C	51320	836	2.6555	10.9992	8.6758	0.58	yes	11217-052_1_1-11
MEX3D	399664	840	3.8778	11.0518	12.6692	0.65	yes	11217-052_1_1-11
MFAP1	4236	764	4.8725	10.0519	15.9188	0.69	yes	11217-052_1_1-11
MFAP2	4237	49	0.5482	0.6447	1.791	0.4	no	11217-052_1_1-11
MFAP3	4238	824	2.0279	10.8413	6.6254	0.54	yes	11217-052_1_1-11
MFAP3L	9848	1759	3.2536	23.143	10.6299	0.62	yes	11217-052_1_1-11
MFAP4	4239	1003	6.7294	13.1964	21.9856	0.75	yes	11217-052_1_1-11
MFAP5	8076	0	0	0	0	0	no	11217-052_1_1-11
MFF	56947	3419	19.6349	44.9835	64.149	0.91	yes	11217-052_1_1-11
MFGE8	4240	469	2.061	6.1706	6.7334	0.54	yes	11217-052_1_1-11
MFHAS1	9258	2915	5.8995	38.3524	19.2741	0.73	yes	11217-052_1_1-11
MELTF	4241	308	0.8421	4.0523	2.7513	0.44	yes	11217-052_1_1-11
MELTF-AS1	100507057	14	0.1698	0.1842	0.5546	0.31	no	11217-052_1_1-11
MFN1	55669	3784	13.8179	49.7857	45.1443	0.87	yes	11217-052_1_1-11
MFN2	9927	5870	15.7325	77.231	51.3997	0.89	yes	11217-052_1_1-11
MFNG	4242	980	5.9776	12.8938	19.5295	0.73	yes	11217-052_1_1-11
MFRP	83552	0	0	0	0	0	no	11217-052_1_1-11
MFSD1	64747	6706	29.1189	88.2302	95.1342	0.94	yes	11217-052_1_1-11
MFSD10	10227	652	3.977	8.5783	12.9931	0.65	yes	11217-052_1_1-11
MFSD11	79157	1894	6.7881	24.9192	22.1774	0.75	yes	11217-052_1_1-11
MFSD12	126321	1797	8.2351	23.643	26.9048	0.79	yes	11217-052_1_1-11
MFSD2A	84879	7890	47.1212	103.808	153.9494	0.96	yes	11217-052_1_1-11
MFSD2B	388931	32	0.221	0.421	0.7221	0.33	no	11217-052_1_1-11
MFSD3	113655	821	3.6854	10.8018	12.0405	0.64	yes	11217-052_1_1-11
MFSD4A	148808	33	0.1062	0.4342	0.347	0.28	no	11217-052_1_1-11
MFSD5	84975	657	3.3195	8.6441	10.8453	0.62	yes	11217-052_1_1-11
MFSD6	54842	393	1.0484	5.1707	3.4252	0.46	yes	11217-052_1_1-11
MFSD6L	162387	33	0.1938	0.4342	0.6333	0.32	no	11217-052_1_1-11
SLC49A3	84179	627	2.7917	8.2494	9.1206	0.59	yes	11217-052_1_1-11
MFSD8	256471	1253	3.5468	16.4856	11.5878	0.63	yes	11217-052_1_1-11
MFSD9	84804	1232	3.0001	16.2093	9.8015	0.6	yes	11217-052_1_1-11
MGA	23269	7095	7.5592	93.3483	24.6965	0.77	yes	11217-052_1_1-11
MGAM	8972	411	0.2947	5.4075	0.9628	0.34	no	11217-052_1_1-11
MGARP	84709	3	0.0295	0.0395	0.0963	0.22	no	11217-052_1_1-11
MGAT1	4245	8750	24.8861	115.1229	81.3051	0.93	yes	11217-052_1_1-11
MGAT2	4247	2504	12.0237	32.9449	39.2825	0.85	yes	11217-052_1_1-11
MGAT3	4248	67	0.1579	0.8815	0.5159	0.3	no	11217-052_1_1-11
MGAT4A	11320	1863	2.8786	24.5113	9.4047	0.6	yes	11217-052_1_1-11
MGAT4B	11282	20915	73.6554	275.1767	240.6393	0.98	yes	11217-052_1_1-11
MGAT4C	25834	78	0.3002	1.0262	0.9806	0.35	no	11217-052_1_1-11
MGAT5	4249	1596	2.2797	20.9984	7.448	0.56	yes	11217-052_1_1-11
MGAT5B	146664	11	0.0325	0.1447	0.1063	0.22	no	11217-052_1_1-11
LINC01869	284365	5	0.0703	0.0658	0.2296	0.26	no	11217-052_1_1-11
ARF2P	401884	0	0	0	0	0	no	11217-052_1_1-11
OGA	10724	10504	23.2113	138.2002	75.8336	0.92	yes	11217-052_1_1-11
MGLL	11343	4335	10.4517	57.0352	34.1469	0.83	yes	11217-052_1_1-11
MGME1	92667	695	2.9863	9.1441	9.7565	0.6	yes	11217-052_1_1-11
MGMT	4255	3163	29.5144	41.6153	96.4263	0.94	yes	11217-052_1_1-11
MGP	4256	664	5.9309	8.7362	19.3767	0.73	yes	11217-052_1_1-11
MGRN1	23295	6114	12.4253	80.4413	40.5946	0.86	yes	11217-052_1_1-11
MGST1	4257	28769	160.7948	378.5111	525.3321	0.99	yes	11217-052_1_1-11
MGST2	4258	3891	38.3472	51.1935	125.284	0.96	yes	11217-052_1_1-11
MGST3	4259	1929	16.3318	25.3797	53.3577	0.89	yes	11217-052_1_1-11
MIA	8190	3	0.0589	0.0395	0.1925	0.25	no	11217-052_1_1-11
MIA-RAB4B	100529262	0	0	0	0	0	no	11217-052_1_1-11
MIA3	375056	10725	16.6519	141.1078	54.4032	0.89	yes	11217-052_1_1-11
MIAT	440823	5	0.0065	0.0658	0.0211	0.17	no	11217-052_1_1-11
MIB1	57534	4578	6.2958	60.2323	20.5691	0.74	yes	11217-052_1_1-11
MIB2	142678	3239	11.9237	42.6152	38.9558	0.85	yes	11217-052_1_1-11
MICA	100507436	2403	3.9426	31.616	12.881	0.65	yes	11217-052_1_1-11
MICAL1	64780	1407	4.1516	18.5118	13.5635	0.66	yes	11217-052_1_1-11
MICAL2	9645	2726	4.7192	35.8657	15.418	0.68	yes	11217-052_1_1-11
MICAL3	57553	12028	10.4463	158.2513	34.1291	0.83	yes	11217-052_1_1-11
MICALCL	84953	74	0.1611	0.9736	0.5264	0.3	no	11217-052_1_1-11
MICALL1	85377	1794	5.2197	23.6035	17.0533	0.7	yes	11217-052_1_1-11
MICALL2	79778	2915	10.6122	38.3524	34.671	0.83	yes	11217-052_1_1-11
MICB	4277	195	0.1178	2.5656	0.3847	0.28	no	11217-052_1_1-11
MICU1	10367	3687	15.6836	48.5095	51.24	0.89	yes	11217-052_1_1-11
MICU2	221154	1020	6.9426	13.42	22.6821	0.76	yes	11217-052_1_1-11
MICU3	286097	1513	4.9928	19.9064	16.312	0.69	yes	11217-052_1_1-11
MID1	4281	973	1.461	12.8017	4.7734	0.5	yes	11217-052_1_1-11
