Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
SKI	6497	9899	25.8395	155.2434	107.323	0.93	yes	A135BS779-001
SKIDA1	387640	83	0.1973	1.3017	0.8194	0.28	no	A135BS779-001
SKIL	6498	9288	19.7239	145.6613	81.9225	0.9	yes	A135BS779-001
SKIV2L	6499	3791	2.4359	59.4533	10.1174	0.52	yes	A135BS779-001
MTREX	23517	5132	19.1446	80.4838	79.5161	0.9	yes	A135BS779-001
SKOR1	390598	180	0.7466	2.8229	3.101	0.38	yes	A135BS779-001
SKOR2	652991	0	0	0	0	0	no	A135BS779-001
SKP1	6500	5074	25.1261	79.5742	104.3599	0.93	yes	A135BS779-001
SKP1P2	728622	182	1.5166	2.8543	6.2992	0.46	yes	A135BS779-001
SKP2	6502	838	3.5722	13.1421	14.837	0.58	yes	A135BS779-001
SLA	6503	1067	4.2786	16.7335	17.7708	0.62	yes	A135BS779-001
SLA2	84174	100	0.4875	1.5683	2.0248	0.35	yes	A135BS779-001
SLAIN1	122060	180	0.7959	2.8229	3.3055	0.39	yes	A135BS779-001
SLAIN2	57606	4844	12.237	75.9672	50.8258	0.83	yes	A135BS779-001
SLAMF1	6504	200	1.5211	3.1365	6.3179	0.46	yes	A135BS779-001
SLAMF6	114836	130	0.7424	2.0388	3.0837	0.38	yes	A135BS779-001
