Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	87	0.6043	1.1197	2.3927	0.38	yes	BK00275BL01-3
A1BG-AS1	503538	297	1.7946	3.8225	7.1059	0.48	yes	BK00275BL01-3
A1CF	29974	467	0.6308	6.0105	2.4975	0.38	yes	BK00275BL01-3
A2M	2	37451	103.5911	482.0095	410.1771	0.99	yes	BK00275BL01-3
A2M-AS1	144571	140	0.8239	1.8019	3.2623	0.4	yes	BK00275BL01-3
A2ML1	144568	15	0.0354	0.1931	0.1403	0.22	no	BK00275BL01-3
A3GALT2	127550	31	0.39	0.399	1.5443	0.34	no	BK00275BL01-3
A4GALT	53947	1997	8.4491	25.7022	33.4549	0.75	yes	BK00275BL01-3
A4GNT	51146	1	0.0073	0.0129	0.0288	0.16	no	BK00275BL01-3
AAAS	8086	1392	9.7526	17.9156	38.6163	0.78	yes	BK00275BL01-3
AACS	65985	2520	9.7427	32.4334	38.5769	0.78	yes	BK00275BL01-3
AADAC	13	1635	12.3929	21.0431	49.0706	0.82	yes	BK00275BL01-3
AADACL2	344752	0	0	0	0	0	no	BK00275BL01-3
AADACL3	126767	0	0	0	0	0	no	BK00275BL01-3
AADACL4	343066	1	0.0082	0.0129	0.0324	0.17	no	BK00275BL01-3
AADAT	51166	783	3.5927	10.0775	14.2256	0.59	yes	BK00275BL01-3
PRXL2C	195827	1131	8.8061	14.5564	34.8683	0.76	yes	BK00275BL01-3
AAGAB	79719	2109	7.7354	27.1437	30.6291	0.73	yes	BK00275BL01-3
AAK1	22848	7209	4.2541	92.7827	16.8446	0.62	yes	BK00275BL01-3
AAMDC	28971	287	6.0853	3.6938	24.0954	0.69	yes	BK00275BL01-3
AAMP	14	3606	25.8411	46.4107	102.32	0.92	yes	BK00275BL01-3
AANAT	15	8	0.0492	0.103	0.1948	0.23	no	BK00275BL01-3
AAR2	25980	865	3.7371	11.1329	14.7974	0.6	yes	BK00275BL01-3
AARD	441376	1	0.0072	0.0129	0.0285	0.16	no	BK00275BL01-3
AARS	16	7356	27.3389	94.6747	108.2506	0.93	yes	BK00275BL01-3
AARS2	57505	1530	4.0914	19.6917	16.2001	0.61	yes	BK00275BL01-3
AARSD1	80755	5	0.0472	0.0644	0.1868	0.23	no	BK00275BL01-3
AASDH	132949	1606	4.8578	20.6699	19.2348	0.64	yes	BK00275BL01-3
AASDHPPT	60496	867	3.9003	11.1586	15.4434	0.6	yes	BK00275BL01-3
AASS	10157	1884	3.863	24.2478	15.2957	0.6	yes	BK00275BL01-3
AATF	26574	2401	14.4334	30.9018	57.15	0.85	yes	BK00275BL01-3
AATK	9625	1621	2.1183	20.8629	8.3875	0.51	yes	BK00275BL01-3
PVALEF	388428	0	0	0	0	0	no	BK00275BL01-3
ABAT	18	556	1.1915	7.1559	4.7177	0.44	yes	BK00275BL01-3
ABCA1	19	11600	13.3563	149.2967	52.8853	0.83	yes	BK00275BL01-3
ABCA10	10349	866	1.6957	11.1458	6.7142	0.48	yes	BK00275BL01-3
ABCA11P	79963	244	0.8286	3.1404	3.2809	0.4	yes	BK00275BL01-3
ABCA12	26154	1525	2.0947	19.6274	8.2941	0.5	yes	BK00275BL01-3
ABCA13	154664	746	0.5431	9.6013	2.1505	0.37	yes	BK00275BL01-3
ABCA2	20	14930	22.9851	192.1551	91.0112	0.91	yes	BK00275BL01-3
ABCA3	21	1499	2.9029	19.2927	11.4943	0.55	yes	BK00275BL01-3
ABCA4	24	23	0.0404	0.296	0.16	0.22	no	BK00275BL01-3
ABCA5	23461	2702	3.6595	34.7758	14.4899	0.59	yes	BK00275BL01-3
ABCA6	23460	1910	4.6417	24.5825	18.3792	0.63	yes	BK00275BL01-3
ABCA7	10347	7449	14.0595	95.8716	55.6696	0.84	yes	BK00275BL01-3
ABCA8	10351	693	1.3762	8.9192	5.4492	0.46	yes	BK00275BL01-3
ABCA9	10350	1189	2.1642	15.3029	8.5692	0.51	yes	BK00275BL01-3
ABCB1	5243	563	1.5365	7.246	6.0838	0.47	yes	BK00275BL01-3
ABCB10	23456	1868	6.2333	24.0419	24.6813	0.69	yes	BK00275BL01-3
ABCB11	8647	131	0.2385	1.686	0.9444	0.31	no	BK00275BL01-3
ABCB4	5244	370	1.1941	4.762	4.7281	0.44	yes	BK00275BL01-3
ABCB5	340273	5	0.0083	0.0644	0.0328	0.17	no	BK00275BL01-3
ABCB6	10058	706	2.8864	9.0865	11.4291	0.55	yes	BK00275BL01-3
ABCB7	22	2108	10.7321	27.1308	42.4947	0.8	yes	BK00275BL01-3
ABCB8	11194	2842	7.182	36.5777	28.4375	0.72	yes	BK00275BL01-3
ABCB9	23457	335	1.103	4.3116	4.3674	0.43	yes	BK00275BL01-3
ABCC1	4363	14515	28.3309	186.8139	112.1784	0.93	yes	BK00275BL01-3
ABCC10	89845	3700	7.9104	47.6205	31.3218	0.74	yes	BK00275BL01-3
ABCC11	85320	46	0.1154	0.592	0.4569	0.27	no	BK00275BL01-3
ABCC12	94160	0	0	0	0	0	no	BK00275BL01-3
ABCC13	150000	0	0	0	0	0	no	BK00275BL01-3
ABCC2	1244	404	1.0282	5.1996	4.0713	0.42	yes	BK00275BL01-3
ABCC3	8714	24989	60.8665	321.6185	241.0056	0.97	yes	BK00275BL01-3
ABCC4	10257	2236	4.4791	28.7782	17.7353	0.63	yes	BK00275BL01-3
ABCC5	10057	4515	7.2801	58.1099	28.8262	0.72	yes	BK00275BL01-3
ABCC6	368	167	0.3377	2.1494	1.3371	0.34	no	BK00275BL01-3
ABCC6P1	653190	28	0.1321	0.3604	0.5231	0.28	no	BK00275BL01-3
ABCC6P2	730013	3	0.0547	0.0386	0.2165	0.23	no	BK00275BL01-3
ABCC8	6833	4	0.0103	0.0515	0.0409	0.17	no	BK00275BL01-3
ABCC9	10060	2066	2.7779	26.5903	10.9994	0.54	yes	BK00275BL01-3
ABCD1	215	2941	5.1654	37.8519	20.4527	0.65	yes	BK00275BL01-3
ABCD2	225	507	1.2217	6.5253	4.8376	0.44	yes	BK00275BL01-3
ABCD3	5825	2876	9.3567	37.0153	37.0488	0.77	yes	BK00275BL01-3
ABCD4	5826	2654	8.0486	34.1581	31.8689	0.74	yes	BK00275BL01-3
ABCE1	6059	5781	17.7405	74.4038	70.245	0.88	yes	BK00275BL01-3
ABCF1	23	2786	1.5391	35.8569	6.0943	0.47	yes	BK00275BL01-3
ABCF2	10061	2274	5.6929	29.2673	22.5416	0.67	yes	BK00275BL01-3
ABCF3	55324	2786	13.7647	35.8569	54.5023	0.84	yes	BK00275BL01-3
ABCG1	9619	3053	3.6299	39.2933	14.3728	0.59	yes	BK00275BL01-3
ABCG2	9429	224	0.5897	2.883	2.3349	0.38	yes	BK00275BL01-3
ABCG4	64137	15	0.049	0.1931	0.1942	0.23	no	BK00275BL01-3
ABCG5	64240	20	0.0857	0.2574	0.3395	0.25	no	BK00275BL01-3
ABCG8	64241	14	0.0599	0.1802	0.2373	0.24	no	BK00275BL01-3
ABHD1	84696	12	0.1033	0.1544	0.4091	0.26	no	BK00275BL01-3
ABHD10	55347	542	2.486	6.9758	9.8436	0.53	yes	BK00275BL01-3
ABHD11	83451	678	2.6507	8.7261	10.4957	0.54	yes	BK00275BL01-3
ABHD12	26090	2642	11.8603	34.0036	46.962	0.81	yes	BK00275BL01-3
ABHD12B	145447	2	0.0064	0.0257	0.0254	0.16	no	BK00275BL01-3
ABHD13	84945	954	2.3158	12.2784	9.1696	0.52	yes	BK00275BL01-3
ABHD14A	25864	328	3.1741	4.2215	12.5679	0.57	yes	BK00275BL01-3
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK00275BL01-3
ABHD14B	84836	1608	8.4922	20.6956	33.6257	0.75	yes	BK00275BL01-3
ABHD15	116236	764	2.9221	9.833	11.5704	0.55	yes	BK00275BL01-3
ABHD16A	7920	1839	1.3678	23.6687	5.416	0.45	yes	BK00275BL01-3
ABHD16B	140701	19	0.1377	0.2445	0.5452	0.28	no	BK00275BL01-3
ABHD17A	81926	1699	12.7429	21.8668	50.4565	0.83	yes	BK00275BL01-3
ABHD17B	51104	654	2.582	8.4172	10.2235	0.53	yes	BK00275BL01-3
ABHD17C	58489	3164	17.1317	40.722	67.8341	0.87	yes	BK00275BL01-3
ABHD2	11057	12994	18.1958	167.238	72.0479	0.88	yes	BK00275BL01-3
ABHD3	171586	2283	11.7345	29.3831	46.4636	0.81	yes	BK00275BL01-3
ABHD4	63874	1061	5.0538	13.6555	20.0111	0.65	yes	BK00275BL01-3
ABHD5	51099	1225	2.9453	15.7662	11.6622	0.55	yes	BK00275BL01-3
ABHD6	57406	574	2.9681	7.3876	11.7524	0.56	yes	BK00275BL01-3
ABHD8	79575	533	3.2823	6.8599	12.9964	0.57	yes	BK00275BL01-3
ABI1	10006	6976	23.7775	89.7839	94.149	0.91	yes	BK00275BL01-3
ABI2	10152	2474	4.3877	31.8414	17.3734	0.62	yes	BK00275BL01-3
