Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	12424	91.6374	169.8041	321.7036	0.98	yes	BK00452BL01-6
A1BG-AS1	503538	148	0.9497	2.0228	3.3339	0.39	yes	BK00452BL01-6
A1CF	29974	6437	9.2326	87.9772	32.412	0.75	yes	BK00452BL01-6
A2M	2	20377	59.8541	278.5011	210.1247	0.97	yes	BK00452BL01-6
A2M-AS1	144571	88	0.5499	1.2027	1.9307	0.35	no	BK00452BL01-6
A2ML1	144568	2057	5.1585	28.1139	18.1096	0.63	yes	BK00452BL01-6
A3GALT2	127550	39	0.521	0.533	1.8292	0.34	no	BK00452BL01-6
A4GALT	53947	1276	5.733	17.4396	20.1262	0.65	yes	BK00452BL01-6
A4GNT	51146	1	0.0077	0.0137	0.0271	0.15	no	BK00452BL01-6
AAAS	8086	2450	18.2282	33.4852	63.9922	0.87	yes	BK00452BL01-6
AACS	65985	1354	5.5589	18.5057	19.5153	0.64	yes	BK00452BL01-6
AADAC	13	3221	25.9263	44.0228	91.0171	0.92	yes	BK00452BL01-6
AADACL2	344752	0	0	0	0	0	no	BK00452BL01-6
AADACL3	126767	0	0	0	0	0	no	BK00452BL01-6
AADACL4	343066	1	0.0087	0.0137	0.0305	0.15	no	BK00452BL01-6
AADAT	51166	969	4.7215	13.2437	16.5753	0.61	yes	BK00452BL01-6
PRXL2C	195827	715	5.9118	9.7722	20.7541	0.65	yes	BK00452BL01-6
AAGAB	79719	2044	7.9613	27.9362	27.9491	0.72	yes	BK00452BL01-6
AAK1	22848	5174	3.2423	70.7153	11.3826	0.54	yes	BK00452BL01-6
AAMDC	28971	176	3.9629	2.4055	13.9121	0.58	yes	BK00452BL01-6
AAMP	14	2978	22.6624	40.7016	79.5588	0.9	yes	BK00452BL01-6
AANAT	15	8	0.0522	0.1093	0.1834	0.21	no	BK00452BL01-6
AAR2	25980	665	3.051	9.0888	10.7108	0.53	yes	BK00452BL01-6
AARD	441376	0	0	0	0	0	no	BK00452BL01-6
AARS	16	5053	19.9427	69.0615	70.0111	0.88	yes	BK00452BL01-6
AARS2	57505	3073	8.7264	42	30.6349	0.74	yes	BK00452BL01-6
AARSD1	80755	7	0.0701	0.0957	0.2462	0.22	no	BK00452BL01-6
AASDH	132949	1812	5.8203	24.7654	20.4328	0.65	yes	BK00452BL01-6
AASDHPPT	60496	719	3.4348	9.8269	12.0582	0.55	yes	BK00452BL01-6
AASS	10157	3739	8.1412	51.1025	28.5807	0.72	yes	BK00452BL01-6
AATF	26574	2742	17.504	37.4761	61.4498	0.86	yes	BK00452BL01-6
AATK	9625	3247	4.5059	44.3781	15.8183	0.6	yes	BK00452BL01-6
PVALEF	388428	0	0	0	0	0	no	BK00452BL01-6
ABAT	18	3528	8.0284	48.2187	28.1847	0.72	yes	BK00452BL01-6
ABCA1	19	14805	18.1022	202.3462	63.5498	0.87	yes	BK00452BL01-6
ABCA10	10349	2646	5.5019	36.164	19.3151	0.64	yes	BK00452BL01-6
ABCA11P	79963	368	1.3271	5.0296	4.6588	0.43	yes	BK00452BL01-6
ABCA12	26154	1791	2.6124	24.4784	9.1712	0.51	yes	BK00452BL01-6
ABCA13	154664	1352	1.0453	18.4784	3.6696	0.4	yes	BK00452BL01-6
ABCA2	20	10499	17.1644	143.4943	60.2576	0.86	yes	BK00452BL01-6
ABCA3	21	1080	2.221	14.7608	7.7971	0.49	yes	BK00452BL01-6
ABCA4	24	137	0.2556	1.8724	0.8973	0.3	no	BK00452BL01-6
