Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	5352	43.4418	80.4977	177.1732	0.96	yes	BK00078BL01-4
A1BG-AS1	503538	128	0.9039	1.9252	3.6863	0.37	yes	BK00078BL01-4
A1CF	29974	6400	10.1018	96.2603	41.1993	0.76	yes	BK00078BL01-4
A2M	2	75133	242.8651	1130.0511	990.5012	1	yes	BK00078BL01-4
A2M-AS1	144571	46	0.3164	0.6919	1.2902	0.29	no	BK00078BL01-4
A2ML1	144568	244	0.6734	3.6699	2.7463	0.35	yes	BK00078BL01-4
A3GALT2	127550	53	0.7792	0.7972	3.178	0.36	yes	BK00078BL01-4
A4GALT	53947	2651	13.1074	39.8728	53.4574	0.81	yes	BK00078BL01-4
A4GNT	51146	5	0.0425	0.0752	0.1732	0.19	no	BK00078BL01-4
AAAS	8086	1364	11.1679	20.5155	45.5473	0.78	yes	BK00078BL01-4
AACS	65985	753	3.4021	11.3256	13.8752	0.54	yes	BK00078BL01-4
AADAC	13	5546	49.1258	83.4156	200.3547	0.97	yes	BK00078BL01-4
AADACL2	344752	0	0	0	0	0	no	BK00078BL01-4
AADACL3	126767	0	0	0	0	0	no	BK00078BL01-4
AADACL4	343066	0	0	0	0	0	no	BK00078BL01-4
AADAT	51166	835	4.4773	12.559	18.2604	0.59	yes	BK00078BL01-4
PRXL2C	195827	972	8.8442	14.6195	36.0704	0.73	yes	BK00078BL01-4
AAGAB	79719	1571	6.7338	23.6289	27.4631	0.67	yes	BK00078BL01-4
AAK1	22848	7624	5.2577	114.6701	21.4429	0.62	yes	BK00078BL01-4
AAMDC	28971	204	5.0549	3.0683	20.6157	0.61	yes	BK00078BL01-4
AAMP	14	1645	13.7761	24.7419	56.1845	0.82	yes	BK00078BL01-4
AANAT	15	4	0.0287	0.0602	0.1172	0.17	no	BK00078BL01-4
AAR2	25980	817	4.125	12.2882	16.8232	0.57	yes	BK00078BL01-4
AARD	441376	2	0.0168	0.0301	0.0687	0.15	no	BK00078BL01-4
