Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
MIR7-3	407045	0	0	0	0	0	no	BK12442SL03
MIR7-3HG	284424	1	0.0181	0.0149	0.0652	0.17	no	BK12442SL03
MIR708	100126333	4	0.6767	0.0595	2.439	0.37	yes	BK12442SL03
MIR711	100313843	0	0	0	0	0	no	BK12442SL03
MIR718	100313781	0	0	0	0	0	no	BK12442SL03
MIR744	100126313	21	3.19	0.3126	11.4979	0.56	yes	BK12442SL03
MIR758	768212	5	0.8458	0.0744	3.0487	0.39	yes	BK12442SL03
MIR759	100313778	0	0	0	0	0	no	BK12442SL03
MIR760	100126348	0	0	0	0	0	no	BK12442SL03
MIR761	100313892	0	0	0	0	0	no	BK12442SL03
MIR762	100313837	47	8.4298	0.6997	30.384	0.75	yes	BK12442SL03
MIR764	100313838	0	0	0	0	0	no	BK12442SL03
MIR765	768220	5	0.6529	0.0744	2.3534	0.36	yes	BK12442SL03
MIR766	768218	17	2.2799	0.2531	8.2177	0.5	yes	BK12442SL03
MIR767	768215	0	0	0	0	0	no	BK12442SL03
MIR769	768217	5	0.6308	0.0744	2.2736	0.36	yes	BK12442SL03
MIR770	768222	0	0	0	0	0	no	BK12442SL03
MIR802	768219	0	0	0	0	0	no	BK12442SL03
MIR873	100126316	0	0	0	0	0	no	BK12442SL03
MIR874	100126343	34	6.4891	0.5061	23.3889	0.69	yes	BK12442SL03
MIR875	100126309	0	0	0	0	0	no	BK12442SL03
MIR876	100126310	0	0	0	0	0	no	BK12442SL03
MIR877	100126314	0	0	0	0	0	no	BK12442SL03
MIR885	100126334	3	0.6035	0.0447	2.1753	0.36	yes	BK12442SL03
MIR887	100126347	4	0.7538	0.0595	2.7168	0.37	yes	BK12442SL03
MIR888	100126306	0	0	0	0	0	no	BK12442SL03
MIR889	100126345	1	0.1884	0.0149	0.6792	0.27	no	BK12442SL03
MIR890	100126303	0	0	0	0	0	no	BK12442SL03
MIR891A	100126341	0	0	0	0	0	no	BK12442SL03
MIR891B	100126304	0	0	0	0	0	no	BK12442SL03
MIR892A	100126342	0	0	0	0	0	no	BK12442SL03
MIR892B	100126307	0	0	0	0	0	no	BK12442SL03
MIR9-1	407046	0	0	0	0	0	no	BK12442SL03
MIR9-2	407047	0	0	0	0	0	no	BK12442SL03
MIR9-3	407051	0	0	0	0	0	no	BK12442SL03
MIR920	100126320	0	0	0	0	0	no	BK12442SL03
MIR921	100126349	14	3.7217	0.2084	13.4142	0.58	yes	BK12442SL03
MIR922	100126321	0	0	0	0	0	no	BK12442SL03
MIR924	100126323	2	0.5618	0.0298	2.0248	0.35	yes	BK12442SL03
MIR92A1	407048	0	0	0	0	0	no	BK12442SL03
MIR92A2	407049	0	0	0	0	0	no	BK12442SL03
MIR92B	693235	23	3.5666	0.3424	12.8553	0.58	yes	BK12442SL03
MIR93	407050	11	2.0469	0.1638	7.3778	0.49	yes	BK12442SL03
MIR933	100126350	38	7.3467	0.5657	26.48	0.72	yes	BK12442SL03
MIR934	100126324	0	0	0	0	0	no	BK12442SL03
MIR935	100126325	0	0	0	0	0	no	BK12442SL03
MIR936	100126326	5	0.7595	0.0744	2.7376	0.37	yes	BK12442SL03
MIR937	100126338	0	0	0	0	0	no	BK12442SL03
MIR938	100126327	18	3.2284	0.268	11.6364	0.56	yes	BK12442SL03
MIR939	100126351	0	0	0	0	0	no	BK12442SL03
MIR940	100126328	94	14.8867	1.3993	53.6569	0.85	yes	BK12442SL03
MIR941-3	100126352	7	0.8907	0.1042	3.2102	0.39	yes	BK12442SL03
MIR942	100126331	1	0.1731	0.0149	0.6239	0.26	no	BK12442SL03
MIR943	100126332	7	1.1086	0.1042	3.9957	0.41	yes	BK12442SL03
