Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
BAIAP2L1	55971	2394	8.7834	35.0106	29.4557	0.79	yes	A799BS693-001
BAIAP2L2	80115	1457	9.7607	21.3076	32.7332	0.81	yes	A799BS693-001
BAIAP3	8938	1267	3.6474	18.529	12.232	0.61	yes	A799BS693-001
BAK1	578	535	3.3637	7.824	11.2805	0.59	yes	A799BS693-001
BAMBI	25805	145	1.23	2.1205	4.1249	0.43	yes	A799BS693-001
BANF1	8815	998	12.6693	14.5951	42.4875	0.86	yes	A799BS693-001
BANF2	140836	54	1.2038	0.7897	4.0371	0.43	yes	A799BS693-001
BANK1	55024	246	1.0111	3.5976	3.3909	0.41	yes	A799BS693-001
BANP	54971	1297	6.3163	18.9677	21.182	0.72	yes	A799BS693-001
BAP1	8314	13252	51.4062	193.8014	172.3943	0.97	yes	A799BS693-001
BARD1	580	916	2.4361	13.3959	8.1695	0.53	yes	A799BS693-001
BARHL1	56751	0	0	0	0	0	no	A799BS693-001
BARHL2	343472	0	0	0	0	0	no	A799BS693-001
BARX1	56033	23	0.227	0.3364	0.7611	0.28	no	A799BS693-001
BARX2	8538	714	5.7278	10.4418	19.2085	0.7	yes	A799BS693-001
BASP1	10409	534	3.9783	7.8094	13.3415	0.63	yes	A799BS693-001
BATF	10538	34	0.5284	0.4972	1.772	0.34	no	A799BS693-001
BATF2	116071	83	0.4464	1.2138	1.4971	0.33	no	A799BS693-001
BATF3	55509	153	2.2809	2.2375	7.649	0.52	yes	A799BS693-001
BAX	581	2511	29.237	36.7216	98.0483	0.95	yes	A799BS693-001
BAZ1A	11177	5196	12.631	75.9879	42.3589	0.86	yes	A799BS693-001
BAZ1B	9031	8122	9.5497	118.7787	32.0255	0.81	yes	A799BS693-001
BAZ2A	11176	8710	13.3618	127.3778	44.8096	0.87	yes	A799BS693-001
BAZ2B	29994	10679	16.8308	156.173	56.4433	0.9	yes	A799BS693-001
BBC3	27113	353	2.4316	5.1624	8.1547	0.53	yes	A799BS693-001
BBIP1	92482	679	4.0365	9.9299	13.5368	0.63	yes	A799BS693-001
BBOX1	8424	73	0.494	1.0676	1.6567	0.34	no	A799BS693-001
BBS1	582	2681	10.9123	39.2078	36.5951	0.83	yes	A799BS693-001
BBS10	79738	765	3.1224	11.1876	10.4712	0.58	yes	A799BS693-001
BBS12	166379	271	1.1548	3.9632	3.8726	0.42	yes	A799BS693-001
BBS2	583	2064	9.528	30.1846	31.9527	0.81	yes	A799BS693-001
BBS4	585	760	3.8673	11.1145	12.9691	0.62	yes	A799BS693-001
BBS5	129880	801	3.6652	11.7141	12.2916	0.61	yes	A799BS693-001
BBS7	55212	983	3.3549	14.3757	11.2509	0.59	yes	A799BS693-001
BBS9	27241	2208	7.2825	32.2905	24.4223	0.75	yes	A799BS693-001
BBX	56987	3566	5.3702	52.1503	18.0094	0.69	yes	A799BS693-001
BCAM	4059	9331	39.7725	136.4595	133.3799	0.97	yes	A799BS693-001
BCAN	63827	52	0.1878	0.7605	0.6297	0.26	no	A799BS693-001
BCAP29	55973	1433	3.4366	20.9566	11.525	0.6	yes	A799BS693-001
BCAP31	10134	3177	9.6956	46.4614	32.515	0.81	yes	A799BS693-001
BCAR1	9564	5886	13.1881	86.0787	44.2272	0.87	yes	A799BS693-001
BCAR3	8412	614	2.1293	8.9793	7.1408	0.51	yes	A799BS693-001
BCAR4	400500	0	0	0	0	0	no	A799BS693-001
BCAS1	8537	891	3.4481	13.0303	11.5634	0.6	yes	A799BS693-001
BCAS2	10286	867	9.7234	12.6793	32.608	0.81	yes	A799BS693-001
BCAS3	54828	2411	7.2699	35.2592	24.3803	0.75	yes	A799BS693-001
BCAS4	55653	123	1.3404	1.7988	4.4951	0.44	yes	A799BS693-001
BCAT1	586	2017	2.6309	29.4972	8.8228	0.55	yes	A799BS693-001
BCAT2	587	1332	8.8826	19.4796	29.7885	0.79	yes	A799BS693-001
BCCIP	56647	1929	8.3586	28.2103	28.0312	0.78	yes	A799BS693-001
BCDIN3D	144233	174	0.7832	2.5446	2.6265	0.38	yes	A799BS693-001
BCDIN3D-AS1	100286844	12	0.0568	0.1755	0.1906	0.2	no	A799BS693-001
BCHE	590	420	2.5029	6.1422	8.3938	0.54	yes	A799BS693-001
BCKDHA	593	1734	13.7147	25.3586	45.9934	0.87	yes	A799BS693-001
BCKDHB	594	974	3.2851	14.2441	11.0167	0.59	yes	A799BS693-001
BCKDK	10295	2356	15.5132	34.4549	52.0247	0.89	yes	A799BS693-001
BCL10	8915	1101	5.1574	16.1014	17.2957	0.68	yes	A799BS693-001
BCL11A	53335	345	0.6776	5.0454	2.2724	0.37	yes	A799BS693-001
BCL11B	64919	488	0.8388	7.1367	2.813	0.39	yes	A799BS693-001
BCL2	596	3838	6.8366	56.1281	22.9269	0.74	yes	A799BS693-001
BCL2A1	597	154	2.3883	2.2521	8.0093	0.53	yes	A799BS693-001
BCL2L1	598	3178	12.9352	46.4761	43.379	0.86	yes	A799BS693-001
BCL2L10	10017	15	0.1702	0.2194	0.5707	0.26	no	A799BS693-001
BCL2L11	10018	585	1.2335	8.5552	4.1365	0.43	yes	A799BS693-001
BCL2L12	83596	379	2.911	5.5426	9.7624	0.57	yes	A799BS693-001
BCL2L13	23786	1874	4.5009	27.406	15.0941	0.65	yes	A799BS693-001
BCL2L14	79370	180	0.702	2.6324	2.3541	0.37	yes	A799BS693-001
BCL2L15	440603	250	0.6862	3.6561	2.3012	0.37	yes	A799BS693-001
BCL2L2	599	508	1.8784	7.4292	6.2994	0.49	yes	A799BS693-001
BCL2L2-PABPN1	100529063	0	0	0	0	0	no	A799BS693-001
BCL3	602	4817	29.5244	70.4453	99.0123	0.95	yes	A799BS693-001
BCL6	604	36603	70.1105	535.2937	235.1205	0.98	yes	A799BS693-001
BCL6B	255877	990	3.1722	14.4781	10.6383	0.58	yes	A799BS693-001
BCL7A	605	428	1.6853	6.2592	5.6518	0.48	yes	A799BS693-001
BCL7B	9275	1056	3.9741	15.4433	13.3274	0.63	yes	A799BS693-001
BCL7C	9274	921	5.5934	13.469	18.758	0.7	yes	A799BS693-001
BCL9	607	2252	2.552	32.934	8.5584	0.54	yes	A799BS693-001
BCL9L	283149	7594	13.585	111.057	45.5581	0.87	yes	A799BS693-001
BCLAF1	9774	7918	13.7085	115.7953	45.9723	0.87	yes	A799BS693-001
BCO1	53630	95	0.5455	1.3893	1.8293	0.35	no	A799BS693-001
BCO2	83875	1104	5.3728	16.1452	18.018	0.69	yes	A799BS693-001
BCOR	54880	18171	36.1746	265.7384	121.314	0.96	yes	A799BS693-001
BCORL1	63035	15237	27.5303	222.8306	92.325	0.94	yes	A799BS693-001
BCORP1	286554	11	0.0439	0.1609	0.1471	0.19	no	A799BS693-001
BCR	613	32043	65.457	468.6068	219.5147	0.98	yes	A799BS693-001
BCRP3	644165	365	3.7459	5.3379	12.5621	0.61	yes	A799BS693-001
BCS1L	617	992	6.8046	14.5073	22.8196	0.74	yes	A799BS693-001
BDH1	622	381	1.3037	5.5719	4.3719	0.44	yes	A799BS693-001
BDH2	56898	1265	4.8239	18.4998	16.1774	0.67	yes	A799BS693-001
BDKRB1	623	470	2.504	6.8734	8.3973	0.54	yes	A799BS693-001
BDKRB2	624	922	1.924	13.4836	6.4524	0.49	yes	A799BS693-001
BDNF	627	85	0.1491	1.2431	0.5	0.25	no	A799BS693-001
BDNF-AS	497258	29	0.1382	0.4241	0.4634	0.24	no	A799BS693-001
BDP1	55814	11695	7.5397	171.0313	25.285	0.76	yes	A799BS693-001
BEAN1	146227	23	0.0956	0.3364	0.3205	0.22	no	A799BS693-001
BECN1	8678	2831	19.3194	41.4014	64.7889	0.91	yes	A799BS693-001
BEGAIN	57596	725	3.1212	10.6026	10.4671	0.58	yes	A799BS693-001
BEND2	139105	0	0	0	0	0	no	A799BS693-001
BEND3	57673	339	0.3679	4.9576	1.2337	0.31	no	A799BS693-001
BEND4	389206	16	0.0264	0.234	0.0887	0.17	no	A799BS693-001
BEND5	79656	317	3.2832	4.6359	11.0105	0.59	yes	A799BS693-001
BEND6	221336	142	0.3566	2.0767	1.1958	0.31	no	A799BS693-001
BEND7	222389	1089	4.2255	15.9259	14.1705	0.64	yes	A799BS693-001
BEST1	7439	462	1.4723	6.7564	4.9375	0.46	yes	A799BS693-001
BEST2	54831	1	0.0073	0.0146	0.0243	0.13	no	A799BS693-001
BEST3	144453	7	0.0258	0.1024	0.0864	0.17	no	A799BS693-001
BEST4	266675	61	0.3734	0.8921	1.2523	0.31	no	A799BS693-001
BET1	10282	450	1.0499	6.5809	3.521	0.41	yes	A799BS693-001
BET1L	51272	536	2.6518	7.8386	8.8929	0.55	yes	A799BS693-001
BEX1	55859	731	12.4018	10.6904	41.5904	0.85	yes	A799BS693-001
BEX2	84707	509	6.3297	7.4438	21.2272	0.72	yes	A799BS693-001
BEX4	56271	579	6.4835	8.4675	21.7429	0.73	yes	A799BS693-001
BEX5	340542	275	1.9772	4.0217	6.6308	0.5	yes	A799BS693-001
BFAR	51283	1902	9.1408	27.8154	30.6543	0.8	yes	A799BS693-001
BFSP1	631	67	0.3257	0.9798	1.0924	0.3	no	A799BS693-001
BFSP2	8419	2	0.018	0.0292	0.0603	0.16	no	A799BS693-001
BGLAP	632	30	0.805	0.4387	2.6997	0.38	yes	A799BS693-001
BGN	633	35647	99.9066	521.3128	335.0439	0.99	yes	A799BS693-001
BHLHA15	168620	2576	11.5701	37.6722	38.8011	0.84	yes	A799BS693-001
BHLHA9	727857	0	0	0	0	0	no	A799BS693-001
BHLHB9	80823	316	0.859	4.6213	2.8806	0.39	yes	A799BS693-001
BHLHE22	27319	58	0.2497	0.8482	0.8374	0.28	no	A799BS693-001
BHLHE23	128408	0	0	0	0	0	no	A799BS693-001
BHLHE40-AS1	100507582	159	0.8555	2.3253	2.869	0.39	yes	A799BS693-001
BHLHE41	79365	1459	5.6447	21.3369	18.9298	0.7	yes	A799BS693-001
BHMT	635	15	0.0877	0.2194	0.2943	0.22	no	A799BS693-001
BHMT2	23743	375	2.0524	5.4841	6.883	0.5	yes	A799BS693-001
BICC1	80114	8392	18.5053	122.7272	62.0589	0.91	yes	A799BS693-001
BICD1	636	1422	1.732	20.7958	5.8083	0.48	yes	A799BS693-001
BICD2	23299	3077	7.0136	44.999	23.5205	0.74	yes	A799BS693-001
BID	637	411	2.1817	6.0106	7.3165	0.51	yes	A799BS693-001
BIK	638	94	1.4425	1.3747	4.8375	0.45	yes	A799BS693-001
BIN1	274	3374	18.0148	49.3424	60.4138	0.91	yes	A799BS693-001
BIN2	51411	666	4.0498	9.7398	13.5813	0.63	yes	A799BS693-001
BIN3	55909	831	6.5232	12.1528	21.8762	0.73	yes	A799BS693-001
BIRC2	329	2789	9.5632	40.7872	32.071	0.81	yes	A799BS693-001
BIRC3	330	2732	5.7812	39.9536	19.3875	0.7	yes	A799BS693-001
BIRC5	332	77	0.393	1.1261	1.3181	0.32	no	A799BS693-001
BIRC6	57448	36754	32.9392	537.502	110.4639	0.96	yes	A799BS693-001
BIRC7	79444	20	0.2138	0.2925	0.717	0.27	no	A799BS693-001
BIRC8	112401	0	0	0	0	0	no	A799BS693-001
BIVM	54841	128	0.4818	1.8719	1.6159	0.34	no	A799BS693-001
BIVM-ERCC5	100533467	0	0	0	0	0	no	A799BS693-001
BLACE	338436	0	0	0	0	0	no	A799BS693-001
BLCAP	10904	1123	6.4658	16.4231	21.6835	0.73	yes	A799BS693-001
BLID	414899	38	0.6447	0.5557	2.162	0.36	yes	A799BS693-001
BLK	640	50	0.2823	0.7312	0.9468	0.29	no	A799BS693-001
BLM	641	235	0.759	3.4367	2.5453	0.38	yes	A799BS693-001
BLMH	642	1320	7.609	19.3041	25.5174	0.76	yes	A799BS693-001
BLNK	29760	1538	6.1521	22.4922	20.6316	0.72	yes	A799BS693-001
BLOC1S1	2647	144	2.0975	2.1059	7.0342	0.51	yes	A799BS693-001
BLOC1S2	282991	667	3.3406	9.7544	11.2028	0.59	yes	A799BS693-001
BLOC1S3	388552	194	1.0912	2.8371	3.6594	0.42	yes	A799BS693-001
BLOC1S4	55330	200	1.8919	2.9249	6.3446	0.49	yes	A799BS693-001
BLOC1S5	63915	17	0.0892	0.2486	0.2992	0.22	no	A799BS693-001
BLOC1S5-TXNDC5	100526836	0	0	0	0	0	no	A799BS693-001
BLOC1S6	26258	796	2.9538	11.641	9.9058	0.57	yes	A799BS693-001
BLVRA	644	500	6.2231	7.3122	20.8696	0.72	yes	A799BS693-001
BLVRB	645	1004	17.1528	14.6828	57.5232	0.9	yes	A799BS693-001
BLZF1	8548	1350	8.2606	19.7428	27.7025	0.78	yes	A799BS693-001
BMF	90427	157	0.3621	2.296	1.2145	0.31	no	A799BS693-001
BMI1	648	26	0.1073	0.3802	0.3599	0.23	no	A799BS693-001
BMP1	649	7301	25.2536	106.7721	84.6896	0.94	yes	A799BS693-001
BMP10	27302	0	0	0	0	0	no	A799BS693-001
BMP15	9210	0	0	0	0	0	no	A799BS693-001
BMP2	650	1413	6.56	20.6642	21.9996	0.73	yes	A799BS693-001
BMP2K	55589	3538	6.0636	51.7408	20.3348	0.71	yes	A799BS693-001
BMP3	651	131	0.3341	1.9158	1.1205	0.31	no	A799BS693-001
BMP4	652	686	4.5914	10.0323	15.3977	0.66	yes	A799BS693-001
BMP5	653	227	0.8044	3.3197	2.6976	0.38	yes	A799BS693-001
BMP6	654	267	1.2531	3.9047	4.2024	0.43	yes	A799BS693-001
BMP7	655	120	0.4354	1.7549	1.46	0.33	no	A799BS693-001
BMP8A	353500	610	1.5856	8.9208	5.3176	0.47	yes	A799BS693-001
BMP8B	656	551	1.9398	8.058	6.5053	0.5	yes	A799BS693-001
BMPER	168667	125	0.3634	1.828	1.2185	0.31	no	A799BS693-001
BMPR1A	657	3278	12.8832	47.9385	43.2048	0.86	yes	A799BS693-001
BMPR1B	658	690	1.6679	10.0908	5.5934	0.47	yes	A799BS693-001
BMPR2	659	8183	9.9008	119.6707	33.203	0.81	yes	A799BS693-001
BMS1	9790	6021	10.6653	88.053	35.7669	0.83	yes	A799BS693-001
BMS1P20	96610	1925	4.9337	28.1518	16.5456	0.67	yes	A799BS693-001
BMX	660	299	1.5199	4.3727	5.097	0.46	yes	A799BS693-001
BNC1	646	18	0.0533	0.2632	0.1789	0.2	no	A799BS693-001
BNC2	54796	2392	2.6292	34.9814	8.8172	0.55	yes	A799BS693-001
BNIP1	662	168	1.7726	2.4569	5.9447	0.48	yes	A799BS693-001
BNIP2	663	2690	5.3986	39.3394	18.1045	0.69	yes	A799BS693-001
BNIP3	664	2830	21.6912	41.3868	72.743	0.93	yes	A799BS693-001
BNIP3L	665	2070	6.9544	30.2723	23.3219	0.74	yes	A799BS693-001
BNIPL	149428	11	0.0628	0.1609	0.2107	0.2	no	A799BS693-001
BOC	91653	8817	24.3242	128.9426	81.5729	0.94	yes	A799BS693-001
BOD1	91272	1333	9.8755	19.4942	33.1181	0.81	yes	A799BS693-001
BOD1L1	259282	8937	12.2227	130.6975	40.9897	0.85	yes	A799BS693-001
BOD1L2	284257	0	0	0	0	0	no	A799BS693-001
BOK	666	528	2.6471	7.7216	8.8773	0.55	yes	A799BS693-001
BOLA1	51027	176	1.1419	2.5739	3.8295	0.42	yes	A799BS693-001
BOLA2	552900	299	1.1657	4.3727	3.9094	0.42	yes	A799BS693-001
BOLA2B	654483	0	0	0	0	0	no	A799BS693-001
BOLA3	388962	200	5.2795	2.9249	17.7053	0.68	yes	A799BS693-001
BOLL	66037	0	0	0	0	0	no	A799BS693-001
BOP1	23246	1189	7.3276	17.3883	24.5735	0.75	yes	A799BS693-001
BORA	79866	210	1.0837	3.0711	3.6341	0.42	yes	A799BS693-001
BPGM	669	269	1.7633	3.9339	5.9134	0.48	yes	A799BS693-001
BPHL	670	415	2.6205	6.0691	8.788	0.55	yes	A799BS693-001
BPI	671	42	0.3121	0.6142	1.0467	0.3	no	A799BS693-001
BPIFA1	51297	2	0.0271	0.0292	0.091	0.17	no	A799BS693-001
BPIFA2	140683	0	0	0	0	0	no	A799BS693-001
BPIFA3	128861	0	0	0	0	0	no	A799BS693-001
BPIFB1	92747	2084	17.6474	30.4771	59.1818	0.9	yes	A799BS693-001
BPIFB2	80341	0	0	0	0	0	no	A799BS693-001
BPIFB3	359710	0	0	0	0	0	no	A799BS693-001
BPIFB4	149954	2	0.0135	0.0292	0.0451	0.15	no	A799BS693-001
BPIFB6	128859	0	0	0	0	0	no	A799BS693-001
