Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	71971	546.2411	1012.1848	1845.8027	1	yes	BK02610TS05
A1BG-AS1	503538	195	1.2875	2.7424	4.3507	0.48	yes	BK02610TS05
A1CF	29974	22129	32.66	311.2175	110.3615	0.95	yes	BK02610TS05
A2M	2	79372	239.9035	1116.2709	810.6575	0.99	yes	BK02610TS05
A2M-AS1	144571	93	0.598	1.3079	2.0209	0.4	yes	BK02610TS05
A2ML1	144568	5	0.0129	0.0703	0.0436	0.18	no	BK02610TS05
A3GALT2	127550	54	0.7424	0.7594	2.5085	0.42	yes	BK02610TS05
A4GALT	53947	244	1.1281	3.4316	3.8118	0.47	yes	BK02610TS05
A4GNT	51146	33	0.2621	0.4641	0.8855	0.33	no	BK02610TS05
AAAS	8086	1262	9.6617	17.7485	32.6478	0.83	yes	BK02610TS05
AACS	65985	448	1.8926	6.3006	6.3954	0.53	yes	BK02610TS05
AADAC	13	11455	94.8767	161.1007	320.5978	0.99	yes	BK02610TS05
AADACL2	344752	0	0	0	0	0	no	BK02610TS05
AADACL3	126767	0	0	0	0	0	no	BK02610TS05
AADACL4	343066	0	0	0	0	0	no	BK02610TS05
AADAT	51166	2277	11.4165	32.0232	38.5774	0.85	yes	BK02610TS05
PRXL2C	195827	211	1.7952	2.9675	6.0661	0.53	yes	BK02610TS05
AAGAB	79719	694	2.7815	9.7603	9.3989	0.6	yes	BK02610TS05
AAK1	22848	3605	2.3246	50.7	7.8551	0.57	yes	BK02610TS05
AAMDC	28971	216	5.0046	3.0378	16.911	0.71	yes	BK02610TS05
AAMP	14	2001	15.6691	28.1416	52.9473	0.9	yes	BK02610TS05
AANAT	15	3	0.0202	0.0422	0.0681	0.2	no	BK02610TS05
AAR2	25980	513	2.4219	7.2147	8.1837	0.57	yes	BK02610TS05
AARD	441376	0	0	0	0	0	no	BK02610TS05
AARS	16	5537	22.4866	77.8712	75.9845	0.93	yes	BK02610TS05
AARS2	57505	1797	5.2509	25.2726	17.7433	0.71	yes	BK02610TS05
AARSD1	80755	0	0	0	0	0	no	BK02610TS05
AASDH	132949	1524	5.0372	21.4332	17.0211	0.71	yes	BK02610TS05
AASDHPPT	60496	697	3.4262	9.8025	11.5776	0.63	yes	BK02610TS05
AASS	10157	10028	22.468	141.0317	75.9216	0.93	yes	BK02610TS05
AATF	26574	1270	8.3424	17.861	28.1897	0.8	yes	BK02610TS05
AATK	9625	407	0.5812	5.724	1.9638	0.4	no	BK02610TS05
PVALEF	388428	1	0.0089	0.0141	0.0301	0.17	no	BK02610TS05
ABAT	18	15651	36.6487	220.1123	123.8397	0.96	yes	BK02610TS05
ABCA1	19	21040	26.4718	295.9021	89.4509	0.94	yes	BK02610TS05
ABCA10	10349	8382	17.9344	117.8827	60.602	0.91	yes	BK02610TS05
ABCA11P	79963	421	1.5622	5.9209	5.2789	0.51	yes	BK02610TS05
ABCA12	26154	1	0.0015	0.0141	0.0051	0.15	no	BK02610TS05
ABCA13	154664	552	0.4391	7.7632	1.4839	0.37	no	BK02610TS05
ABCA2	20	12763	21.4708	179.4961	72.552	0.93	yes	BK02610TS05
ABCA3	21	499	1.0559	7.0178	3.5682	0.46	yes	BK02610TS05
ABCA4	24	250	0.4799	3.5159	1.6217	0.38	no	BK02610TS05
ABCA5	23461	12999	19.2376	182.8152	65.0058	0.92	yes	BK02610TS05
ABCA6	23460	31501	83.6524	443.0234	282.6699	0.98	yes	BK02610TS05
ABCA7	10347	2579	5.319	36.2705	17.9735	0.72	yes	BK02610TS05
