Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	156	1.1674	2.1631	4.2432	0.41	yes	BK02586TS09
A1BG-AS1	503538	207	1.3476	2.8703	4.8981	0.42	yes	BK02586TS09
A1CF	29974	1121	1.6312	15.5441	5.9292	0.45	yes	BK02586TS09
A2M	2	32831	97.8387	455.2434	355.6237	0.99	yes	BK02586TS09
A2M-AS1	144571	73	0.4628	1.0122	1.6823	0.31	no	BK02586TS09
A2ML1	144568	975	2.4807	13.5196	9.0167	0.51	yes	BK02586TS09
A3GALT2	127550	101	1.369	1.4005	4.9761	0.42	yes	BK02586TS09
A4GALT	53947	1395	6.3588	19.3434	23.1129	0.69	yes	BK02586TS09
A4GNT	51146	239	1.8713	3.314	6.8017	0.46	yes	BK02586TS09
AAAS	8086	1420	10.7186	19.6901	38.96	0.8	yes	BK02586TS09
AACS	65985	1846	7.6891	25.5971	27.9484	0.73	yes	BK02586TS09
AADAC	13	329	2.6867	4.562	9.7656	0.52	yes	BK02586TS09
AADACL2	344752	0	0	0	0	0	no	BK02586TS09
AADACL3	126767	0	0	0	0	0	no	BK02586TS09
AADACL4	343066	0	0	0	0	0	no	BK02586TS09
AADAT	51166	415	2.0515	5.7545	7.4568	0.48	yes	BK02586TS09
PRXL2C	195827	461	3.8671	6.3923	14.0562	0.59	yes	BK02586TS09
AAGAB	79719	1375	5.4335	19.0661	19.7496	0.65	yes	BK02586TS09
AAK1	22848	6947	4.4167	96.3289	16.0539	0.61	yes	BK02586TS09
AAMDC	28971	226	5.1627	3.1338	18.7655	0.64	yes	BK02586TS09
AAMP	14	2684	20.7222	37.2171	75.3209	0.9	yes	BK02586TS09
AANAT	15	3	0.0199	0.0416	0.0722	0.15	no	BK02586TS09
AAR2	25980	811	3.7749	11.2455	13.7211	0.58	yes	BK02586TS09
AARD	441376	3	0.0233	0.0416	0.0847	0.16	no	BK02586TS09
AARS	16	6042	24.1929	83.78	87.9362	0.92	yes	BK02586TS09
AARS2	57505	2294	6.609	31.8092	24.0224	0.69	yes	BK02586TS09
AARSD1	80755	3	0.0305	0.0416	0.1109	0.17	no	BK02586TS09
AASDH	132949	1512	4.9273	20.9658	17.9098	0.63	yes	BK02586TS09
AASDHPPT	60496	774	3.7513	10.7325	13.6352	0.58	yes	BK02586TS09
AASS	10157	2246	4.9615	31.1436	18.0342	0.63	yes	BK02586TS09
AATF	26574	1936	12.5386	26.8451	45.5752	0.83	yes	BK02586TS09
AATK	9625	3733	5.2556	51.7628	19.1032	0.65	yes	BK02586TS09
PVALEF	388428	5	0.044	0.0693	0.1598	0.18	no	BK02586TS09
ABAT	18	854	1.9717	11.8418	7.1666	0.47	yes	BK02586TS09
ABCA1	19	9623	11.9373	133.4351	43.3896	0.82	yes	BK02586TS09
ABCA10	10349	3929	8.2885	54.4806	30.1271	0.74	yes	BK02586TS09
ABCA11P	79963	413	1.511	5.7268	5.4923	0.44	yes	BK02586TS09
ABCA12	26154	1981	2.9316	27.4691	10.6558	0.54	yes	BK02586TS09
ABCA13	154664	923	0.724	12.7986	2.6315	0.36	yes	BK02586TS09
ABCA2	20	13434	22.2822	186.2794	80.9914	0.91	yes	BK02586TS09
ABCA3	21	1637	3.4154	22.6991	12.4145	0.56	yes	BK02586TS09
ABCA4	24	38	0.0719	0.5269	0.2614	0.2	no	BK02586TS09
ABCA5	23461	5504	8.0311	76.3199	29.1916	0.74	yes	BK02586TS09
ABCA6	23460	4776	12.5048	66.2253	45.4523	0.83	yes	BK02586TS09
ABCA7	10347	11366	23.1125	157.604	84.0091	0.92	yes	BK02586TS09
ABCA8	10351	3703	7.9227	51.3468	28.7973	0.73	yes	BK02586TS09
ABCA9	10350	4311	8.4539	59.7775	30.7282	0.75	yes	BK02586TS09
ABCB1	5243	4037	11.8698	55.9781	43.1444	0.82	yes	BK02586TS09
ABCB10	23456	1316	4.7311	18.248	17.1967	0.62	yes	BK02586TS09
ABCB11	8647	111	0.2177	1.5392	0.7914	0.26	no	BK02586TS09
ABCB4	5244	223	0.7754	3.0922	2.8183	0.36	yes	BK02586TS09
ABCB5	340273	238	0.4251	3.3002	1.545	0.31	no	BK02586TS09
ABCB6	10058	1541	6.7878	21.3679	24.6722	0.7	yes	BK02586TS09
ABCB7	22	1799	9.8676	24.9454	35.8669	0.78	yes	BK02586TS09
ABCB8	11194	2494	6.7902	34.5825	24.681	0.7	yes	BK02586TS09
ABCB9	23457	633	2.2454	8.7773	8.1616	0.49	yes	BK02586TS09
ABCC1	4363	11019	23.1714	152.7924	84.2234	0.92	yes	BK02586TS09
ABCC10	89845	4618	10.6369	64.0344	38.6631	0.8	yes	BK02586TS09
ABCC11	85320	35	0.0946	0.4853	0.3438	0.21	no	BK02586TS09
ABCC12	94160	1	0.0027	0.0139	0.0097	0.12	no	BK02586TS09
ABCC13	150000	77	0.3616	1.0677	1.3142	0.3	no	BK02586TS09
ABCC2	1244	1910	5.2372	26.4846	19.0362	0.65	yes	BK02586TS09
ABCC3	8714	40278	105.6975	558.5054	384.1888	0.99	yes	BK02586TS09
ABCC4	10257	2694	5.8141	37.3557	21.1331	0.67	yes	BK02586TS09
ABCC5	10057	5823	10.1157	80.7433	36.7684	0.79	yes	BK02586TS09
ABCC6	368	1712	3.7296	23.739	13.5564	0.58	yes	BK02586TS09
ABCC6P1	653190	150	0.7624	2.0799	2.7713	0.36	yes	BK02586TS09
ABCC6P2	730013	24	0.4714	0.3328	1.7134	0.32	no	BK02586TS09
ABCC8	6833	1565	4.3567	21.7007	15.8357	0.61	yes	BK02586TS09
ABCC9	10060	3938	5.7047	54.6054	20.7354	0.66	yes	BK02586TS09
ABCD1	215	2147	4.0626	29.7709	14.7668	0.59	yes	BK02586TS09
ABCD2	225	196	0.5089	2.7178	1.8496	0.32	no	BK02586TS09
ABCD3	5825	3907	13.6945	54.1755	49.7768	0.84	yes	BK02586TS09
ABCD4	5826	3250	10.6186	45.0654	38.5965	0.8	yes	BK02586TS09
ABCE1	6059	3230	10.6791	44.788	38.8163	0.8	yes	BK02586TS09
ABCF1	23	2982	1.7749	41.3492	6.4513	0.46	yes	BK02586TS09
ABCF2	10061	1798	4.8496	24.9315	17.6271	0.63	yes	BK02586TS09
ABCF3	55324	2686	14.2974	37.2448	51.9682	0.85	yes	BK02586TS09
ABCG1	9619	2084	2.6695	28.8973	9.7031	0.52	yes	BK02586TS09
ABCG2	9429	626	1.7755	8.6803	6.4535	0.46	yes	BK02586TS09
ABCG4	64137	24	0.0846	0.3328	0.3073	0.21	no	BK02586TS09
ABCG5	64240	79	0.3649	1.0954	1.3263	0.3	no	BK02586TS09
ABCG8	64241	100	0.4611	1.3866	1.6761	0.31	no	BK02586TS09
ABHD1	84696	20	0.1855	0.2773	0.6743	0.25	no	BK02586TS09
ABHD10	55347	429	2.12	5.9486	7.7056	0.48	yes	BK02586TS09
ABHD11	83451	1094	4.608	15.1697	16.7493	0.62	yes	BK02586TS09
ABHD12	26090	2094	10.1276	29.036	36.8119	0.79	yes	BK02586TS09
ABHD12B	145447	6	0.0207	0.0832	0.0754	0.15	no	BK02586TS09
ABHD13	84945	821	2.1472	11.3842	7.8045	0.48	yes	BK02586TS09
ABHD14A	25864	317	3.305	4.3956	12.0129	0.56	yes	BK02586TS09
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK02586TS09
ABHD14B	84836	1216	6.9189	16.8614	25.1488	0.7	yes	BK02586TS09
ABHD15	116236	560	2.3076	7.7651	8.3877	0.5	yes	BK02586TS09
ABHD16A	7920	2336	1.8719	32.3916	6.804	0.46	yes	BK02586TS09
ABHD16B	140701	32	0.2498	0.4437	0.9081	0.27	no	BK02586TS09
ABHD17A	81926	1826	14.7551	25.3198	53.6319	0.85	yes	BK02586TS09
ABHD17B	51104	542	2.3054	7.5155	8.3796	0.49	yes	BK02586TS09
ABHD17C	58489	1565	9.1295	21.7007	33.1837	0.76	yes	BK02586TS09
ABHD2	11057	16308	24.6035	226.1311	89.4288	0.92	yes	BK02586TS09
ABHD3	171586	3932	21.774	54.5222	79.1441	0.91	yes	BK02586TS09
ABHD4	63874	1372	7.0409	19.0245	25.5922	0.71	yes	BK02586TS09
ABHD5	51099	1498	3.8804	20.7717	14.1044	0.59	yes	BK02586TS09
ABHD6	57406	314	1.7493	4.354	6.3583	0.45	yes	BK02586TS09
ABHD8	79575	609	4.0405	8.4446	14.6862	0.59	yes	BK02586TS09
ABI1	10006	4284	15.7317	59.4031	57.1817	0.86	yes	BK02586TS09
ABI2	10152	2210	4.2227	30.6444	15.3488	0.6	yes	BK02586TS09
ABI3	51225	1591	10.3574	22.0612	37.647	0.79	yes	BK02586TS09
ABI3BP	25890	6377	11.6795	88.4252	42.4525	0.81	yes	BK02586TS09
ABL1	25	30925	61.567	428.8143	223.7836	0.98	yes	BK02586TS09
ABL2	27	3161	3.4652	43.8313	12.5953	0.56	yes	BK02586TS09
ABLIM1	3983	4369	6.2122	60.5817	22.5802	0.68	yes	BK02586TS09
ABLIM2	84448	893	2.3254	12.3826	8.4522	0.5	yes	BK02586TS09
ABLIM3	22885	3286	9.9377	45.5645	36.1217	0.78	yes	BK02586TS09
ABO	28	8934	35.6801	123.8812	129.6898	0.95	yes	BK02586TS09
ABR	29	17383	36.794	241.0373	133.7386	0.95	yes	BK02586TS09
ABRA	137735	7	0.0352	0.0971	0.1281	0.17	no	BK02586TS09
ABRACL	58527	770	12.6355	10.677	45.9276	0.83	yes	BK02586TS09
ABT1	29777	773	2.3672	10.7186	8.6042	0.5	yes	BK02586TS09
ABTB1	80325	8402	57.6184	116.5044	209.4311	0.97	yes	BK02586TS09
ABTB2	25841	2113	5.9758	29.2994	21.7209	0.67	yes	BK02586TS09
ACAA1	30	3846	26.8393	53.3297	97.5553	0.93	yes	BK02586TS09
ACAA2	10449	1571	10.9522	21.7839	39.809	0.8	yes	BK02586TS09
ACACA	31	6321	7.6522	87.6487	27.8143	0.73	yes	BK02586TS09
ACACB	32	9475	13.653	131.3829	49.6259	0.84	yes	BK02586TS09
ACAD10	80724	3387	10.5326	46.965	38.284	0.79	yes	BK02586TS09
ACAD11	84129	98	0.3642	1.3589	1.3239	0.3	no	BK02586TS09
ACAD8	27034	1467	5.3971	20.3418	19.6175	0.65	yes	BK02586TS09
ACAD9	28976	2678	13.4983	37.1339	49.0636	0.84	yes	BK02586TS09
ACADL	33	386	1.6102	5.3524	5.8528	0.44	yes	BK02586TS09
ACADM	34	1739	9.2071	24.1134	33.466	0.77	yes	BK02586TS09
ACADS	35	839	5.5824	11.6338	20.291	0.66	yes	BK02586TS09
ACADSB	36	761	1.7762	10.5522	6.456	0.46	yes	BK02586TS09
ACADVL	37	27301	128.5006	378.5629	467.0737	0.99	yes	BK02586TS09
ACAN	176	478	0.7498	6.6281	2.7253	0.36	yes	BK02586TS09
ACAP1	9744	2205	12.1716	30.5751	44.2414	0.82	yes	BK02586TS09
ACAP2	23527	5099	9.7188	70.7041	35.3258	0.78	yes	BK02586TS09
ACAP3	116983	6204	21.5551	86.0263	78.3483	0.91	yes	BK02586TS09
ACAT1	38	1101	7.1407	15.2668	25.9549	0.71	yes	BK02586TS09
ACAT2	39	714	5.3603	9.9005	19.4837	0.65	yes	BK02586TS09
ACBD3	64746	4153	16.1533	57.5866	58.714	0.87	yes	BK02586TS09
ACBD4	79777	1137	5.704	15.7659	20.733	0.66	yes	BK02586TS09
ACBD5	91452	1824	5.9441	25.2921	21.6055	0.67	yes	BK02586TS09
ACBD6	84320	1487	12.7594	20.6191	46.3777	0.83	yes	BK02586TS09
ACBD7	414149	13	0.043	0.1803	0.1561	0.18	no	BK02586TS09
ACCS	84680	1679	7.4477	23.2815	27.0708	0.72	yes	BK02586TS09
ACCSL	390110	5	0.0371	0.0693	0.135	0.17	no	BK02586TS09
ACD	65057	670	4.4968	9.2904	16.345	0.61	yes	BK02586TS09
ACE	1636	4128	10.9676	57.2399	39.865	0.8	yes	BK02586TS09
ACE2	59272	3622	14.321	50.2236	52.0538	0.85	yes	BK02586TS09
ACER1	125981	11	0.1402	0.1525	0.5096	0.23	no	BK02586TS09
ACER2	340485	712	2.7937	9.8728	10.1544	0.53	yes	BK02586TS09
ACER3	55331	856	1.3879	11.8695	5.0448	0.43	yes	BK02586TS09
ACHE	43	960	4.386	13.3116	15.9423	0.61	yes	BK02586TS09
ACIN1	22985	21606	39.5766	299.5945	143.8527	0.96	yes	BK02586TS09
ACKR1	2532	1353	8.4892	18.7611	30.8564	0.75	yes	BK02586TS09
ACKR2	1238	103	0.418	1.4282	1.5193	0.31	no	BK02586TS09
ACKR3	57007	553	3.3765	7.668	12.2729	0.56	yes	BK02586TS09
ACKR4	51554	110	0.5878	1.5253	2.1365	0.34	yes	BK02586TS09
ACLY	47	9714	14.7403	134.6969	53.578	0.85	yes	BK02586TS09
ACMSD	130013	442	3.7371	6.1289	13.5837	0.58	yes	BK02586TS09
SDHAF3	57001	255	1.719	3.5359	6.2481	0.45	yes	BK02586TS09
ACO1	48	2624	9.8953	36.3851	35.9675	0.78	yes	BK02586TS09
ACO2	50	8643	43.2501	119.8461	157.2054	0.96	yes	BK02586TS09
ACOT1	641371	119	0.9857	1.6501	3.5829	0.39	yes	BK02586TS09
ACOT11	26027	3091	8.2854	42.8606	30.1159	0.74	yes	BK02586TS09
ACOT12	134526	2	0.0126	0.0277	0.0457	0.14	no	BK02586TS09
ACOT13	55856	327	1.0317	4.5343	3.75	0.39	yes	BK02586TS09
ACOT2	10965	535	3.2409	7.4185	11.7801	0.55	yes	BK02586TS09
ACOT4	122970	111	0.9431	1.5392	3.428	0.38	yes	BK02586TS09
ACOT6	641372	0	0	0	0	0	no	BK02586TS09
ACOT7	11332	582	2.4839	8.0702	9.0284	0.51	yes	BK02586TS09
ACOT8	10005	981	4.99	13.6028	18.1377	0.63	yes	BK02586TS09
ACOT9	23597	1835	8.4985	25.4446	30.8904	0.75	yes	BK02586TS09
ACOX1	51	5094	8.9185	70.6348	32.417	0.76	yes	BK02586TS09
ACOX2	8309	708	4.0268	9.8173	14.6366	0.59	yes	BK02586TS09
ACOX3	8310	1457	6.7209	20.2031	24.4293	0.7	yes	BK02586TS09
ACOXL	55289	22	0.1286	0.3051	0.4673	0.23	no	BK02586TS09
ACP1	52	1204	8.8662	16.695	32.2267	0.76	yes	BK02586TS09
ACP2	53	1379	7.4287	19.1216	27.002	0.72	yes	BK02586TS09
ACP5	54	1163	8.1612	16.1265	29.6642	0.74	yes	BK02586TS09
ACP6	51205	1135	4.1746	15.7382	15.1738	0.6	yes	BK02586TS09
ACPP	55	593	2.1537	8.2227	7.8281	0.48	yes	BK02586TS09
ACP4	93650	2	0.0206	0.0277	0.0748	0.15	no	BK02586TS09
ACR	49	20	0.2024	0.2773	0.7358	0.26	no	BK02586TS09
ACRBP	84519	389	2.6809	5.394	9.7445	0.52	yes	BK02586TS09
GCNA	93953	1599	6.8879	22.1722	25.0361	0.7	yes	BK02586TS09
ACRV1	56	6	0.0699	0.0832	0.2539	0.2	no	BK02586TS09
ACSBG1	23205	36	0.1675	0.4992	0.6089	0.24	no	BK02586TS09
ACSBG2	81616	1	0.005	0.0139	0.0181	0.12	no	BK02586TS09
ACSF2	80221	1178	7.059	16.3345	25.6579	0.71	yes	BK02586TS09
ACSF3	197322	2875	8.7926	39.8655	31.9592	0.76	yes	BK02586TS09
ACSL1	2180	20055	62.3236	278.088	226.5336	0.98	yes	BK02586TS09
ACSL3	2181	4312	13.7105	59.7913	49.8347	0.84	yes	BK02586TS09
ACSL4	2182	4091	10.633	56.7269	38.6487	0.8	yes	BK02586TS09
ACSL5	51703	3880	13.4	53.8011	48.7064	0.84	yes	BK02586TS09
ACSL6	23305	142	0.2449	1.969	0.8901	0.27	no	BK02586TS09
ACSM1	116285	76	0.487	1.0538	1.7701	0.32	no	BK02586TS09
ACSM2A	123876	3	0.0108	0.0416	0.0391	0.13	no	BK02586TS09
ACSM2B	348158	2	0.0102	0.0277	0.0369	0.13	no	BK02586TS09
ACSM3	6296	843	4.3503	11.6893	15.8125	0.61	yes	BK02586TS09
ACSM4	341392	2	0.0159	0.0277	0.0578	0.14	no	BK02586TS09
ACSM5	54988	62	0.3532	0.8597	1.2838	0.29	no	BK02586TS09
ACSM6	142827	21	0.17	0.2912	0.6179	0.25	no	BK02586TS09
ACSS1	84532	2382	8.2163	33.0294	29.8645	0.74	yes	BK02586TS09
ACSS2	55902	2083	8.8545	28.8834	32.1844	0.76	yes	BK02586TS09
ACSS3	79611	1053	3.6213	14.6012	13.1628	0.57	yes	BK02586TS09
ACTA1	58	377	3.4666	5.2276	12.6003	0.56	yes	BK02586TS09
ACTA2	59	25526	191.2211	353.9503	695.0498	0.99	yes	BK02586TS09
ACTA2-AS1	100132116	52	0.7985	0.721	2.9024	0.36	yes	BK02586TS09
ACTB	60	226174	1630.8834	3136.1887	5927.9289	1	yes	BK02586TS09
ACTBL2	345651	60	0.2978	0.832	1.0823	0.28	no	BK02586TS09
ACTC1	70	23	0.0864	0.3189	0.3139	0.21	no	BK02586TS09
ACTG1	71	111395	366.8961	1544.6326	1333.5926	1	yes	BK02586TS09
ACTG2	72	8581	89.3963	118.9864	324.9372	0.98	yes	BK02586TS09
ACTL10	170487	190	1.2991	2.6346	4.722	0.42	yes	BK02586TS09
ACTL6A	86	1149	8.359	15.9323	30.3834	0.75	yes	BK02586TS09
ACTL6B	51412	7	0.0625	0.0971	0.227	0.19	no	BK02586TS09
ACTL7A	10881	0	0	0	0	0	no	BK02586TS09
ACTL7B	10880	6	0.0591	0.0832	0.2148	0.19	no	BK02586TS09
ACTL8	81569	0	0	0	0	0	no	BK02586TS09
ACTL9	284382	0	0	0	0	0	no	BK02586TS09
ACTN1	87	42639	134.5571	591.2437	489.0875	0.99	yes	BK02586TS09
ACTN2	88	149	0.404	2.0661	1.4685	0.3	no	BK02586TS09
ACTN3	89	39	0.1841	0.5408	0.669	0.25	no	BK02586TS09
ACTN4	81	57904	187.5087	802.9122	681.5559	0.99	yes	BK02586TS09
ACTR10	55860	1997	11.3394	27.6909	41.2166	0.81	yes	BK02586TS09
ACTR1A	10121	2253	10.6225	31.2407	38.6105	0.8	yes	BK02586TS09
