Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	13384	90.6915	168.0514	329.5635	0.98	yes	BK00430TS10
A1BG-AS1	503538	104	0.6131	1.3058	2.2278	0.37	yes	BK00430TS10
A1CF	29974	3572	4.7067	44.8505	17.1038	0.62	yes	BK00430TS10
A2M	2	74651	201.446	937.3284	732.0338	0.99	yes	BK00430TS10
A2M-AS1	144571	27	0.155	0.339	0.5633	0.27	no	BK00430TS10
A2ML1	144568	1793	4.1309	22.5132	15.0111	0.6	yes	BK00430TS10
A3GALT2	127550	35	0.4296	0.4395	1.5611	0.34	no	BK00430TS10
A4GALT	53947	1365	5.6342	17.1391	20.474	0.66	yes	BK00430TS10
A4GNT	51146	0	0	0	0	0	no	BK00430TS10
AAAS	8086	1413	9.658	17.7418	35.0963	0.76	yes	BK00430TS10
AACS	65985	1251	4.7185	15.7077	17.1464	0.62	yes	BK00430TS10
AADAC	13	3675	27.1754	46.1438	98.7525	0.92	yes	BK00430TS10
AADACL2	344752	1	0.0042	0.0126	0.0152	0.13	no	BK00430TS10
AADACL3	126767	1	0.0031	0.0126	0.0113	0.13	no	BK00430TS10
AADACL4	343066	0	0	0	0	0	no	BK00430TS10
AADAT	51166	640	2.8649	8.0359	10.4106	0.54	yes	BK00430TS10
PRXL2C	195827	617	4.6867	7.7471	17.031	0.62	yes	BK00430TS10
AAGAB	79719	2832	10.1337	35.559	36.8246	0.77	yes	BK00430TS10
AAK1	22848	5862	3.3748	73.6041	12.2636	0.56	yes	BK00430TS10
AAMDC	28971	315	6.516	3.9552	23.6783	0.69	yes	BK00430TS10
AAMP	14	5436	38.004	68.2552	138.1026	0.95	yes	BK00430TS10
AANAT	15	5	0.03	0.0628	0.109	0.19	no	BK00430TS10
AAR2	25980	1204	5.0747	15.1176	18.441	0.64	yes	BK00430TS10
AARD	441376	1	0.007	0.0126	0.0255	0.15	no	BK00430TS10
AARS	16	10030	36.3668	125.9381	132.153	0.94	yes	BK00430TS10
AARS2	57505	2150	5.6089	26.9957	20.3822	0.65	yes	BK00430TS10
AARSD1	80755	3	0.0276	0.0377	0.1004	0.19	no	BK00430TS10
AASDH	132949	1554	4.5857	19.5122	16.664	0.62	yes	BK00430TS10
AASDHPPT	60496	1013	4.4458	12.7194	16.1555	0.61	yes	BK00430TS10
AASS	10157	2406	4.8128	30.2101	17.4893	0.63	yes	BK00430TS10
AATF	26574	3790	22.2269	47.5878	80.7702	0.9	yes	BK00430TS10
AATK	9625	5718	7.2897	71.796	26.4899	0.71	yes	BK00430TS10
PVALEF	388428	2	0.0159	0.0251	0.0579	0.17	no	BK00430TS10
ABAT	18	3095	6.4704	38.8613	23.5128	0.68	yes	BK00430TS10
ABCA1	19	12600	14.1535	158.2074	51.4322	0.83	yes	BK00430TS10
ABCA10	10349	1137	2.172	14.2763	7.8927	0.5	yes	BK00430TS10
ABCA11P	79963	680	2.2528	8.5382	8.1865	0.5	yes	BK00430TS10
ABCA12	26154	114	0.1528	1.4314	0.5551	0.27	no	BK00430TS10
ABCA13	154664	2524	1.7927	31.6917	6.5146	0.47	yes	BK00430TS10
ABCA2	20	6969	10.467	87.5037	38.0358	0.78	yes	BK00430TS10
ABCA3	21	953	1.8005	11.966	6.5428	0.47	yes	BK00430TS10
ABCA4	24	80	0.1371	1.0045	0.4983	0.26	no	BK00430TS10
ABCA5	23461	4794	6.3342	60.1941	23.0179	0.68	yes	BK00430TS10
ABCA6	23460	5067	12.0132	63.622	43.6548	0.8	yes	BK00430TS10
ABCA7	10347	3467	6.3839	43.5321	23.1986	0.68	yes	BK00430TS10
ABCA8	10351	4173	8.0847	52.3968	29.3789	0.73	yes	BK00430TS10
ABCA9	10350	2188	3.8853	27.4728	14.1187	0.59	yes	BK00430TS10
ABCB1	5243	2427	6.4618	30.4738	23.4814	0.68	yes	BK00430TS10
ABCB10	23456	2046	6.6606	25.6899	24.2039	0.69	yes	BK00430TS10
ABCB11	8647	3551	6.3074	44.5869	22.9204	0.68	yes	BK00430TS10
ABCB4	5244	4830	15.2072	60.6462	55.2612	0.84	yes	BK00430TS10
ABCB5	340273	30	0.0485	0.3767	0.1763	0.21	no	BK00430TS10
ABCB6	10058	1760	7.02	22.0988	25.5098	0.7	yes	BK00430TS10
ABCB7	22	3287	16.326	41.272	59.3268	0.86	yes	BK00430TS10
ABCB8	11194	2625	6.4716	32.9599	23.5171	0.68	yes	BK00430TS10
ABCB9	23457	249	0.7998	3.1265	2.9064	0.39	yes	BK00430TS10
ABCC1	4363	8431	16.0541	105.8608	58.339	0.85	yes	BK00430TS10
ABCC10	89845	4949	10.3223	62.1403	37.5102	0.78	yes	BK00430TS10
ABCC11	85320	128	0.3132	1.6072	1.1382	0.31	no	BK00430TS10
ABCC12	94160	1	0.0024	0.0126	0.0088	0.13	no	BK00430TS10
ABCC13	150000	16	0.068	0.2009	0.2472	0.23	no	BK00430TS10
ABCC2	1244	4717	11.7119	59.2273	42.56	0.8	yes	BK00430TS10
ABCC3	8714	78344	186.1654	983.6982	676.5058	0.99	yes	BK00430TS10
ABCC4	10257	863	1.6865	10.8359	6.1287	0.46	yes	BK00430TS10
ABCC5	10057	4265	6.7091	53.5519	24.3801	0.69	yes	BK00430TS10
ABCC6	368	6387	12.5995	80.1961	45.7854	0.81	yes	BK00430TS10
ABCC6P1	653190	645	2.9687	8.0987	10.7881	0.54	yes	BK00430TS10
ABCC6P2	730013	59	1.0493	0.7408	3.8131	0.42	yes	BK00430TS10
ABCC8	6833	2	0.005	0.0251	0.0183	0.14	no	BK00430TS10
ABCC9	10060	1873	2.4569	23.5176	8.9282	0.51	yes	BK00430TS10
ABCD1	215	3201	5.4847	40.1922	19.931	0.65	yes	BK00430TS10
ABCD2	225	73	0.1716	0.9166	0.6236	0.28	no	BK00430TS10
ABCD3	5825	5672	18.0026	71.2184	65.4197	0.87	yes	BK00430TS10
ABCD4	5826	3468	10.2603	43.5447	37.2848	0.77	yes	BK00430TS10
ABCE1	6059	7506	22.4717	94.2464	81.6599	0.9	yes	BK00430TS10
ABCF1	23	5054	2.7239	63.4587	9.8984	0.53	yes	BK00430TS10
ABCF2	10061	1977	4.8285	24.8235	17.5464	0.63	yes	BK00430TS10
ABCF3	55324	4092	19.7235	51.3797	71.6731	0.88	yes	BK00430TS10
ABCG1	9619	4175	4.8427	52.4219	17.5978	0.63	yes	BK00430TS10
ABCG2	9429	856	2.1984	10.7481	7.9888	0.5	yes	BK00430TS10
ABCG4	64137	32	0.1021	0.4018	0.371	0.25	no	BK00430TS10
ABCG5	64240	1691	7.0728	21.2324	25.7017	0.7	yes	BK00430TS10
ABCG8	64241	2530	10.5644	31.767	38.3898	0.78	yes	BK00430TS10
ABHD1	84696	86	0.7223	1.0798	2.6247	0.38	yes	BK00430TS10
ABHD10	55347	767	3.4321	9.6306	12.472	0.57	yes	BK00430TS10
ABHD11	83451	2826	10.7788	35.4837	39.1689	0.78	yes	BK00430TS10
ABHD12	26090	2968	12.9985	37.2666	47.2351	0.82	yes	BK00430TS10
ABHD12B	145447	3	0.0094	0.0377	0.0341	0.15	no	BK00430TS10
ABHD13	84945	1067	2.5269	13.3974	9.1823	0.52	yes	BK00430TS10
ABHD14A	25864	319	3.0116	4.0054	10.9438	0.54	yes	BK00430TS10
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK00430TS10
ABHD14B	84836	1968	10.1397	24.7105	36.8467	0.77	yes	BK00430TS10
ABHD15	116236	537	2.0038	6.7426	7.2814	0.48	yes	BK00430TS10
ABHD16A	7920	2490	1.8068	31.2648	6.5657	0.47	yes	BK00430TS10
ABHD16B	140701	23	0.1626	0.2888	0.5909	0.27	no	BK00430TS10
ABHD17A	81926	1811	13.2513	22.7392	48.1537	0.82	yes	BK00430TS10
ABHD17B	51104	540	2.0799	6.7803	7.558	0.49	yes	BK00430TS10
ABHD17C	58489	8462	44.6992	106.2501	162.4323	0.95	yes	BK00430TS10
ABHD2	11057	42659	58.2779	535.6324	211.7759	0.97	yes	BK00430TS10
ABHD3	171586	1649	8.2688	20.7051	30.048	0.73	yes	BK00430TS10
ABHD4	63874	1294	6.0132	16.2476	21.8513	0.67	yes	BK00430TS10
ABHD5	51099	944	2.2143	11.853	8.0464	0.5	yes	BK00430TS10
ABHD6	57406	425	2.144	5.3364	7.791	0.49	yes	BK00430TS10
ABHD8	79575	815	4.8963	10.2333	17.7926	0.63	yes	BK00430TS10
ABI1	10006	6196	20.6032	77.7978	74.87	0.89	yes	BK00430TS10
ABI2	10152	2434	4.2113	30.5616	15.3035	0.6	yes	BK00430TS10
ABI3	51225	1920	11.3182	24.1078	41.1292	0.79	yes	BK00430TS10
ABI3BP	25890	788	1.3069	9.8942	4.749	0.44	yes	BK00430TS10
ABL1	25	24627	44.3963	309.22	161.3314	0.95	yes	BK00430TS10
ABL2	27	3540	3.514	44.4487	12.7696	0.57	yes	BK00430TS10
ABLIM1	3983	4722	6.0798	59.2901	22.0933	0.67	yes	BK00430TS10
ABLIM2	84448	678	1.5987	8.5131	5.8095	0.46	yes	BK00430TS10
ABLIM3	22885	3871	10.6008	48.6048	38.5223	0.78	yes	BK00430TS10
ABO	28	68	0.2459	0.8538	0.8936	0.3	no	BK00430TS10
ABR	29	18227	34.9352	228.8608	126.951	0.94	yes	BK00430TS10
ABRA	137735	0	0	0	0	0	no	BK00430TS10
ABRACL	58527	1560	23.1806	19.5876	84.2358	0.9	yes	BK00430TS10
ABT1	29777	1300	3.6049	16.323	13.0998	0.57	yes	BK00430TS10
ABTB1	80325	2892	17.9586	36.3124	65.2598	0.87	yes	BK00430TS10
ABTB2	25841	1493	3.8234	18.7463	13.894	0.58	yes	BK00430TS10
ACAA1	30	3384	21.384	42.49	77.7072	0.89	yes	BK00430TS10
ACAA2	10449	4717	29.7774	59.2273	108.2081	0.93	yes	BK00430TS10
ACACA	31	14842	16.2701	186.3582	59.124	0.85	yes	BK00430TS10
ACACB	32	10197	13.3051	128.035	48.3493	0.82	yes	BK00430TS10
ACAD10	80724	3912	11.0158	49.1196	40.0304	0.79	yes	BK00430TS10
ACAD11	84129	87	0.2928	1.0924	1.064	0.31	no	BK00430TS10
ACAD8	27034	1537	5.1204	19.2988	18.607	0.64	yes	BK00430TS10
ACAD9	28976	3789	17.2938	47.5752	62.8438	0.86	yes	BK00430TS10
ACADL	33	261	0.9859	3.2772	3.5827	0.41	yes	BK00430TS10
ACADM	34	3012	14.4403	37.8191	52.4745	0.84	yes	BK00430TS10
ACADS	35	1856	11.1824	23.3042	40.6358	0.79	yes	BK00430TS10
ACADSB	36	3860	8.158	48.4667	29.6453	0.73	yes	BK00430TS10
ACADVL	37	31685	135.0446	397.8413	490.7378	0.99	yes	BK00430TS10
ACAN	176	1237	1.757	15.5319	6.3848	0.47	yes	BK00430TS10
ACAP1	9744	550	2.7492	6.9059	9.9901	0.53	yes	BK00430TS10
ACAP2	23527	5023	8.6693	63.0695	31.5035	0.74	yes	BK00430TS10
ACAP3	116983	3798	11.9489	47.6882	43.4212	0.8	yes	BK00430TS10
ACAT1	38	7335	43.0773	92.0993	156.5384	0.95	yes	BK00430TS10
ACAT2	39	2290	15.5677	28.7536	56.5714	0.85	yes	BK00430TS10
ACBD3	64746	7380	25.9928	92.6643	94.4551	0.91	yes	BK00430TS10
ACBD4	79777	1590	7.223	19.9643	26.2475	0.71	yes	BK00430TS10
ACBD5	91452	5500	16.23	69.0588	58.9782	0.85	yes	BK00430TS10
ACBD6	84320	1736	13.4885	21.7975	49.0159	0.82	yes	BK00430TS10
ACBD7	414149	26	0.0778	0.3265	0.2827	0.23	no	BK00430TS10
ACCS	84680	1439	5.78	18.0683	21.0039	0.66	yes	BK00430TS10
ACCSL	390110	2	0.0135	0.0251	0.0489	0.16	no	BK00430TS10
ACD	65057	879	5.3421	11.0368	19.4128	0.65	yes	BK00430TS10
ACE	1636	3744	9.0075	47.0102	32.7323	0.75	yes	BK00430TS10
ACE2	59272	107	0.3831	1.3435	1.3921	0.33	no	BK00430TS10
ACER1	125981	2	0.0231	0.0251	0.0839	0.18	no	BK00430TS10
ACER2	340485	1106	3.9296	13.8871	14.2796	0.59	yes	BK00430TS10
ACER3	55331	974	1.43	12.2297	5.1966	0.45	yes	BK00430TS10
ACHE	43	5938	24.5662	74.5584	89.2709	0.91	yes	BK00430TS10
ACIN1	22985	21214	35.187	266.3659	127.8661	0.94	yes	BK00430TS10
ACKR1	2532	22	0.125	0.2762	0.4542	0.25	no	BK00430TS10
ACKR2	1238	257	0.9444	3.2269	3.4318	0.4	yes	BK00430TS10
ACKR3	57007	930	5.1419	11.6772	18.6851	0.64	yes	BK00430TS10
ACKR4	51554	41	0.1984	0.5148	0.7209	0.28	no	BK00430TS10
ACLY	47	12101	16.6275	151.9418	60.4225	0.86	yes	BK00430TS10
ACMSD	130013	1192	9.1262	14.9669	33.1635	0.75	yes	BK00430TS10
SDHAF3	57001	558	3.4061	7.0063	12.3774	0.56	yes	BK00430TS10
ACO1	48	4465	15.247	56.0632	55.406	0.84	yes	BK00430TS10
ACO2	50	23907	108.329	300.1796	393.6562	0.98	yes	BK00430TS10
ACOT1	641371	405	3.0378	5.0852	11.039	0.55	yes	BK00430TS10
ACOT11	26027	4610	11.1896	57.8838	40.6618	0.79	yes	BK00430TS10
ACOT12	134526	680	3.8722	8.5382	14.0711	0.59	yes	BK00430TS10
ACOT13	55856	892	2.5484	11.2001	9.2605	0.52	yes	BK00430TS10
ACOT2	10965	1854	10.17	23.2791	36.9566	0.77	yes	BK00430TS10
ACOT4	122970	449	3.4545	5.6377	12.5532	0.57	yes	BK00430TS10
ACOT6	641372	2	0.025	0.0251	0.0909	0.19	no	BK00430TS10
ACOT7	11332	1490	5.7583	18.7086	20.925	0.66	yes	BK00430TS10
ACOT8	10005	914	4.2099	11.4763	15.2985	0.6	yes	BK00430TS10
ACOT9	23597	2621	10.9919	32.9096	39.9433	0.79	yes	BK00430TS10
ACOX1	51	9240	14.6488	116.0187	53.2323	0.84	yes	BK00430TS10
ACOX2	8309	2162	11.1347	27.1464	40.4623	0.79	yes	BK00430TS10
ACOX3	8310	1664	6.9506	20.8934	25.2576	0.7	yes	BK00430TS10
ACOXL	55289	22	0.1164	0.2762	0.423	0.25	no	BK00430TS10
ACP1	52	2009	13.3963	25.2253	48.6809	0.82	yes	BK00430TS10
ACP2	53	2888	14.0879	36.2621	51.1938	0.83	yes	BK00430TS10
ACP5	54	5109	32.4642	64.1493	117.9716	0.93	yes	BK00430TS10
ACP6	51205	1316	4.383	16.5239	15.9273	0.61	yes	BK00430TS10
ACPP	55	174	0.5722	2.1848	2.0794	0.36	yes	BK00430TS10
ACP4	93650	1	0.0093	0.0126	0.0339	0.15	no	BK00430TS10
ACR	49	43	0.3941	0.5399	1.4321	0.33	no	BK00430TS10
ACRBP	84519	319	1.9908	4.0054	7.2342	0.48	yes	BK00430TS10
GCNA	93953	1311	5.1137	16.4611	18.5828	0.64	yes	BK00430TS10
ACRV1	56	74	0.7801	0.9292	2.835	0.39	yes	BK00430TS10
ACSBG1	23205	2	0.0084	0.0251	0.0306	0.15	no	BK00430TS10
ACSBG2	81616	1	0.0045	0.0126	0.0164	0.14	no	BK00430TS10
ACSF2	80221	3031	16.4467	38.0577	59.7656	0.86	yes	BK00430TS10
ACSF3	197322	3223	8.9255	40.4684	32.4345	0.75	yes	BK00430TS10
ACSL1	2180	7486	21.0657	93.9953	76.5506	0.89	yes	BK00430TS10
ACSL3	2181	6465	18.614	81.1754	67.6412	0.87	yes	BK00430TS10
ACSL4	2182	5128	12.069	64.3879	43.8573	0.81	yes	BK00430TS10
ACSL5	51703	6005	18.7795	75.3996	68.2427	0.88	yes	BK00430TS10
ACSL6	23305	51	0.0796	0.6404	0.2894	0.23	no	BK00430TS10
ACSM1	116285	51	0.2959	0.6404	1.0753	0.31	no	BK00430TS10
ACSM2A	123876	4743	15.4165	59.5538	56.0218	0.85	yes	BK00430TS10
ACSM2B	348158	5241	24.105	65.8067	87.5952	0.91	yes	BK00430TS10
ACSM3	6296	1138	5.3178	14.2889	19.3243	0.64	yes	BK00430TS10
ACSM4	341392	1	0.0072	0.0126	0.0262	0.15	no	BK00430TS10
ACSM5	54988	1874	9.6673	23.5302	35.13	0.76	yes	BK00430TS10
ACSM6	142827	0	0	0	0	0	no	BK00430TS10
ACSS1	84532	1812	5.6596	22.7517	20.5665	0.66	yes	BK00430TS10
ACSS2	55902	6281	24.1769	78.8651	87.8564	0.91	yes	BK00430TS10
ACSS3	79611	1456	4.5342	18.2817	16.4767	0.61	yes	BK00430TS10
ACTA1	58	531	4.4213	6.6673	16.0665	0.61	yes	BK00430TS10
ACTA2	59	46677	316.6304	586.0829	1150.6019	1	yes	BK00430TS10
ACTA2-AS1	100132116	18	0.2503	0.226	0.9095	0.3	no	BK00430TS10
ACTB	60	404897	2643.7562	5083.9433	9607.1342	1	yes	BK00430TS10
ACTBL2	345651	8	0.036	0.1004	0.1306	0.2	no	BK00430TS10
ACTC1	70	34	0.1156	0.4269	0.4201	0.25	no	BK00430TS10
ACTG1	71	111614	332.8838	1401.441	1209.6651	1	yes	BK00430TS10
ACTG2	72	2225	20.9898	27.9374	76.2747	0.89	yes	BK00430TS10
ACTL10	170487	298	1.845	3.7417	6.7047	0.48	yes	BK00430TS10
ACTL6A	86	2769	18.2413	34.768	66.287	0.87	yes	BK00430TS10
ACTL6B	51412	1	0.0081	0.0126	0.0294	0.15	no	BK00430TS10
ACTL7A	10881	0	0	0	0	0	no	BK00430TS10
ACTL7B	10880	7	0.0624	0.0879	0.2268	0.22	no	BK00430TS10
ACTL8	81569	0	0	0	0	0	no	BK00430TS10
ACTL9	284382	0	0	0	0	0	no	BK00430TS10
ACTN1	87	41295	118.0031	518.5058	428.8111	0.99	yes	BK00430TS10
ACTN2	88	18	0.0442	0.226	0.1606	0.21	no	BK00430TS10
ACTN3	89	11	0.047	0.1381	0.1708	0.21	no	BK00430TS10
ACTN4	81	98959	290.1782	1242.543	1054.4773	1	yes	BK00430TS10
ACTR10	55860	2833	14.5666	35.5715	52.9334	0.84	yes	BK00430TS10
ACTR1A	10121	2380	10.161	29.8836	36.9242	0.77	yes	BK00430TS10
ACTR1B	10120	3354	18.6507	42.1133	67.7747	0.87	yes	BK00430TS10
ACTR2	10097	19745	61.8103	247.921	224.6121	0.97	yes	BK00430TS10
ACTR3	10096	18344	39.1518	230.3298	142.2734	0.95	yes	BK00430TS10
ACTR3B	57180	684	3.8739	8.5884	14.0773	0.59	yes	BK00430TS10
ACTR3C	653857	1031	7.5089	12.9454	27.2866	0.71	yes	BK00430TS10
ACTR5	79913	1138	5.5063	14.2889	20.0094	0.65	yes	BK00430TS10
ACTR6	64431	788	3.7779	9.8942	13.7284	0.58	yes	BK00430TS10
ACTR8	93973	1801	6.0838	22.6136	22.108	0.67	yes	BK00430TS10
ACTRT1	139741	1	0.0087	0.0126	0.0316	0.15	no	BK00430TS10
ACTRT2	140625	1	0.0088	0.0126	0.0321	0.15	no	BK00430TS10
