Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	46221	321.8306	596.352	1082.8202	1	yes	BK01180BL01-6
A1BG-AS1	503538	98	0.5936	1.2644	1.9973	0.38	no	BK01180BL01-6
A1CF	29974	14749	19.97	190.2944	67.1905	0.89	yes	BK01180BL01-6
A2M	2	56440	156.5011	728.1995	526.5582	0.99	yes	BK01180BL01-6
A2M-AS1	144571	29	0.1711	0.3742	0.5756	0.29	no	BK01180BL01-6
A2ML1	144568	0	0	0	0	0	no	BK01180BL01-6
A3GALT2	127550	24	0.3027	0.3097	1.0184	0.32	no	BK01180BL01-6
A4GALT	53947	506	2.1461	6.5285	7.2208	0.51	yes	BK01180BL01-6
A4GNT	51146	1	0.0073	0.0129	0.0245	0.16	no	BK01180BL01-6
AAAS	8086	1598	11.2236	20.6177	37.7624	0.81	yes	BK01180BL01-6
AACS	65985	632	2.4494	8.1542	8.2413	0.53	yes	BK01180BL01-6
AADAC	13	10669	81.068	137.6534	272.7586	0.98	yes	BK01180BL01-6
AADACL2	344752	0	0	0	0	0	no	BK01180BL01-6
AADACL3	126767	0	0	0	0	0	no	BK01180BL01-6
AADACL4	343066	0	0	0	0	0	no	BK01180BL01-6
AADAT	51166	1795	8.2565	23.1594	27.7795	0.75	yes	BK01180BL01-6
PRXL2C	195827	570	4.449	7.3542	14.9691	0.63	yes	BK01180BL01-6
AAGAB	79719	2101	7.7251	27.1075	25.9917	0.74	yes	BK01180BL01-6
AAK1	22848	3527	2.0865	45.506	7.0201	0.51	yes	BK01180BL01-6
AAMDC	28971	329	6.9931	4.2448	23.5288	0.72	yes	BK01180BL01-6
AAMP	14	3586	25.7613	46.2672	86.6755	0.92	yes	BK01180BL01-6
AANAT	15	6	0.037	0.0774	0.1244	0.21	no	BK01180BL01-6
AAR2	25980	865	3.7464	11.1604	12.6049	0.6	yes	BK01180BL01-6
AARD	441376	0	0	0	0	0	no	BK01180BL01-6
AARS	16	10273	38.2744	132.5442	128.7767	0.95	yes	BK01180BL01-6
AARS2	57505	1952	5.2327	25.1851	17.6058	0.66	yes	BK01180BL01-6
AARSD1	80755	3	0.0284	0.0387	0.0955	0.2	no	BK01180BL01-6
AASDH	132949	1351	4.0966	17.4309	13.7831	0.62	yes	BK01180BL01-6
AASDHPPT	60496	1159	5.2267	14.9536	17.5856	0.66	yes	BK01180BL01-6
AASS	10157	6600	13.5661	85.1544	45.6441	0.84	yes	BK01180BL01-6
AATF	26574	3037	18.3017	39.1839	61.5773	0.88	yes	BK01180BL01-6
AATK	9625	188	0.2463	2.4256	0.8286	0.31	no	BK01180BL01-6
PVALEF	388428	0	0	0	0	0	no	BK01180BL01-6
ABAT	18	15164	32.5756	195.6488	109.6026	0.94	yes	BK01180BL01-6
ABCA1	19	22003	25.3969	283.8868	85.4496	0.91	yes	BK01180BL01-6
ABCA10	10349	863	1.694	11.1346	5.6995	0.48	yes	BK01180BL01-6
ABCA11P	79963	192	0.6536	2.4772	2.1991	0.38	yes	BK01180BL01-6
ABCA12	26154	100	0.1377	1.2902	0.4633	0.27	no	BK01180BL01-6
ABCA13	154664	1066	0.778	13.7537	2.6177	0.4	yes	BK01180BL01-6
ABCA2	20	12261	18.9227	158.1937	63.6667	0.89	yes	BK01180BL01-6
ABCA3	21	1376	2.6713	17.7534	8.9877	0.54	yes	BK01180BL01-6
ABCA4	24	229	0.4033	2.9546	1.3569	0.34	no	BK01180BL01-6
ABCA5	23461	5217	7.0831	67.3107	23.8316	0.72	yes	BK01180BL01-6
ABCA6	23460	16556	40.334	213.6086	135.7063	0.95	yes	BK01180BL01-6
ABCA7	10347	3125	5.9128	40.3193	19.894	0.68	yes	BK01180BL01-6
ABCA8	10351	15803	31.4602	203.8933	105.8498	0.93	yes	BK01180BL01-6
ABCA9	10350	4942	9.0175	63.7626	30.3399	0.77	yes	BK01180BL01-6
ABCB1	5243	4177	11.4276	53.8924	38.4488	0.81	yes	BK01180BL01-6
ABCB10	23456	1823	6.0982	23.5207	20.5177	0.69	yes	BK01180BL01-6
ABCB11	8647	19297	35.2205	248.9735	118.5016	0.94	yes	BK01180BL01-6
ABCB4	5244	34920	112.975	450.5444	380.1119	0.98	yes	BK01180BL01-6
ABCB5	340273	8	0.0133	0.1032	0.0447	0.17	no	BK01180BL01-6
ABCB6	10058	2210	9.0578	28.5138	30.4754	0.77	yes	BK01180BL01-6
ABCB7	22	3612	18.4346	46.6027	62.0245	0.88	yes	BK01180BL01-6
ABCB8	11194	2474	6.2674	31.92	21.0872	0.69	yes	BK01180BL01-6
ABCB9	23457	322	1.0628	4.1545	3.5759	0.43	yes	BK01180BL01-6
ABCC1	4363	6004	11.7478	77.4647	39.5261	0.81	yes	BK01180BL01-6
ABCC10	89845	2765	5.926	35.6745	19.9384	0.68	yes	BK01180BL01-6
ABCC11	85320	346	0.87	4.4642	2.9273	0.41	yes	BK01180BL01-6
ABCC12	94160	9	0.0223	0.1161	0.0751	0.19	no	BK01180BL01-6
ABCC13	150000	1	0.0044	0.0129	0.0147	0.15	no	BK01180BL01-6
ABCC2	1244	14716	37.5457	189.8686	126.325	0.94	yes	BK01180BL01-6
ABCC3	8714	63141	154.1743	814.657	518.7296	0.99	yes	BK01180BL01-6
ABCC4	10257	780	1.5663	10.0637	5.27	0.47	yes	BK01180BL01-6
ABCC5	10057	2141	3.4607	27.6236	11.6439	0.59	yes	BK01180BL01-6
ABCC6	368	13036	26.4247	168.1929	88.9075	0.92	yes	BK01180BL01-6
ABCC6P1	653190	1235	5.841	15.9342	19.6524	0.68	yes	BK01180BL01-6
ABCC6P2	730013	65	1.1879	0.8386	3.9967	0.44	yes	BK01180BL01-6
ABCC8	6833	15	0.0389	0.1935	0.1307	0.21	no	BK01180BL01-6
ABCC9	10060	9030	12.1716	116.5068	40.9522	0.82	yes	BK01180BL01-6
ABCD1	215	2221	3.9104	28.6558	13.157	0.61	yes	BK01180BL01-6
ABCD2	225	31	0.0749	0.4	0.252	0.24	no	BK01180BL01-6
ABCD3	5825	8994	29.3332	116.0423	98.6936	0.93	yes	BK01180BL01-6
ABCD4	5826	2858	8.6886	36.8745	29.2334	0.76	yes	BK01180BL01-6
ABCE1	6059	4896	15.0618	63.1691	50.6764	0.85	yes	BK01180BL01-6
ABCF1	23	3913	2.1671	50.4863	7.2913	0.51	yes	BK01180BL01-6
ABCF2	10061	2279	5.7195	29.4041	19.2437	0.68	yes	BK01180BL01-6
ABCF3	55324	3022	14.9675	38.9904	50.3592	0.85	yes	BK01180BL01-6
ABCG1	9619	1693	2.0179	21.8434	6.7892	0.5	yes	BK01180BL01-6
ABCG2	9429	694	1.8315	8.9541	6.1621	0.49	yes	BK01180BL01-6
ABCG4	64137	31	0.1016	0.4	0.3419	0.25	no	BK01180BL01-6
ABCG5	64240	6234	26.7929	80.4322	90.1464	0.92	yes	BK01180BL01-6
ABCG8	64241	10925	46.8761	140.9564	157.7177	0.96	yes	BK01180BL01-6
ABHD1	84696	110	0.9493	1.4192	3.1941	0.42	yes	BK01180BL01-6
ABHD10	55347	764	3.5129	9.8573	11.8195	0.59	yes	BK01180BL01-6
ABHD11	83451	777	3.0453	10.025	10.246	0.56	yes	BK01180BL01-6
ABHD12	26090	1391	6.2598	17.9469	21.0616	0.69	yes	BK01180BL01-6
ABHD12B	145447	0	0	0	0	0	no	BK01180BL01-6
ABHD13	84945	702	1.7083	9.0573	5.7476	0.48	yes	BK01180BL01-6
ABHD14A	25864	557	5.4034	7.1865	18.1801	0.67	yes	BK01180BL01-6
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK01180BL01-6
ABHD14B	84836	4044	21.4101	52.1764	72.0357	0.9	yes	BK01180BL01-6
ABHD15	116236	822	3.1517	10.6056	10.6042	0.57	yes	BK01180BL01-6
ABHD16A	7920	2264	1.6881	29.2106	5.6797	0.48	yes	BK01180BL01-6
ABHD16B	140701	18	0.1308	0.2322	0.44	0.27	no	BK01180BL01-6
ABHD17A	81926	1228	9.233	15.8439	31.0652	0.77	yes	BK01180BL01-6
ABHD17B	51104	553	2.1886	7.1349	7.3638	0.51	yes	BK01180BL01-6
ABHD17C	58489	1342	7.2843	17.3147	24.5084	0.73	yes	BK01180BL01-6
