Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	89	0.6647	1.2316	2.6067	0.34	yes	BK00364TS11
A1BG-AS1	503538	142	0.9225	1.965	3.6182	0.38	yes	BK00364TS11
A1CF	29974	166	0.2411	2.2971	0.9455	0.26	no	BK00364TS11
A2M	2	14760	43.8967	204.2515	172.1608	0.96	yes	BK00364TS11
A2M-AS1	144571	37	0.2341	0.512	0.9182	0.26	no	BK00364TS11
A2ML1	144568	45	0.1143	0.6227	0.4481	0.21	no	BK00364TS11
A3GALT2	127550	98	1.3257	1.3561	5.1991	0.42	yes	BK00364TS11
A4GALT	53947	2011	9.1481	27.8286	35.8785	0.76	yes	BK00364TS11
A4GNT	51146	3	0.0234	0.0415	0.0919	0.15	no	BK00364TS11
AAAS	8086	1683	12.6781	23.2897	49.7229	0.82	yes	BK00364TS11
AACS	65985	1662	6.9087	22.9991	27.0956	0.7	yes	BK00364TS11
AADAC	13	379	3.0887	5.2447	12.1139	0.54	yes	BK00364TS11
AADACL2	344752	0	0	0	0	0	no	BK00364TS11
AADACL3	126767	0	0	0	0	0	no	BK00364TS11
AADACL4	343066	3	0.0264	0.0415	0.1034	0.15	no	BK00364TS11
AADAT	51166	627	3.0932	8.6765	12.1315	0.54	yes	BK00364TS11
PRXL2C	195827	752	6.2954	10.4063	24.6903	0.68	yes	BK00364TS11
AAGAB	79719	1843	7.2681	25.5038	28.5051	0.71	yes	BK00364TS11
AAK1	22848	8478	5.3792	117.3201	21.0969	0.64	yes	BK00364TS11
AAMDC	28971	285	6.4973	3.9439	25.4822	0.68	yes	BK00364TS11
AAMP	14	3111	23.9703	43.0506	94.0102	0.92	yes	BK00364TS11
AANAT	15	5	0.0331	0.0692	0.1297	0.16	no	BK00364TS11
AAR2	25980	1050	4.8775	14.5301	19.1293	0.63	yes	BK00364TS11
AARD	441376	1	0.0077	0.0138	0.0304	0.12	no	BK00364TS11
AARS	16	9625	38.4616	133.1925	150.8445	0.96	yes	BK00364TS11
AARS2	57505	2638	7.5847	36.5051	29.7468	0.72	yes	BK00364TS11
AARSD1	80755	7	0.071	0.0969	0.2785	0.19	no	BK00364TS11
AASDH	132949	2067	6.7223	28.6035	26.3646	0.69	yes	BK00364TS11
AASDHPPT	60496	650	3.1439	8.9948	12.3304	0.54	yes	BK00364TS11
AASS	10157	2181	4.8082	30.1811	18.8575	0.62	yes	BK00364TS11
AATF	26574	3500	22.622	48.4336	88.7222	0.91	yes	BK00364TS11
AATK	9625	980	1.3769	13.5614	5.4003	0.43	yes	BK00364TS11
PVALEF	388428	1	0.0088	0.0138	0.0344	0.12	no	BK00364TS11
ABAT	18	507	1.1682	7.016	4.5815	0.4	yes	BK00364TS11
ABCA1	19	10346	12.8082	143.1698	50.233	0.82	yes	BK00364TS11
ABCA10	10349	2459	5.1769	34.0281	20.3037	0.64	yes	BK00364TS11
ABCA11P	79963	1001	3.6549	13.852	14.3343	0.57	yes	BK00364TS11
