Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
TMBIM6	7009	14222	55.8868	187.5561	198.4825	0.97	yes	K02142FP01_SSL_A05
TMC1	117531	11	0.0453	0.1451	0.1609	0.23	no	K02142FP01_SSL_A05
TMC2	117532	0	0	0	0	0	no	K02142FP01_SSL_A05
TMC3	342125	0	0	0	0	0	no	K02142FP01_SSL_A05
TMC4	147798	1308	2.282	17.2496	8.1045	0.54	yes	K02142FP01_SSL_A05
TMC5	79838	11557	24.734	152.4108	87.843	0.91	yes	K02142FP01_SSL_A05
TMC6	11322	7218	30.9861	95.1892	110.0473	0.94	yes	K02142FP01_SSL_A05
TMC7	79905	1469	3.9328	19.3728	13.9673	0.62	yes	K02142FP01_SSL_A05
TMC8	147138	1839	4.0522	24.2523	14.3913	0.62	yes	K02142FP01_SSL_A05
TMCC1	23023	2673	5.2425	35.2508	18.6189	0.67	yes	K02142FP01_SSL_A05
TMCC2	9911	51	0.1217	0.6726	0.4323	0.28	no	K02142FP01_SSL_A05
TMCC3	57458	475	0.988	6.2642	3.509	0.44	yes	K02142FP01_SSL_A05
TMCO1	54499	1344	3.7954	17.7243	13.4793	0.61	yes	K02142FP01_SSL_A05
TMCO2	127391	2	0.0356	0.0264	0.1264	0.22	no	K02142FP01_SSL_A05
TMCO3	55002	10354	42.9525	136.5459	152.5461	0.95	yes	K02142FP01_SSL_A05
TMCO4	255104	1151	4.2542	15.1791	15.1089	0.63	yes	K02142FP01_SSL_A05
TMCO5A	145942	1	0.0106	0.0132	0.0375	0.17	no	K02142FP01_SSL_A05
TMCO6	55374	972	6.7218	12.8185	23.8726	0.72	yes	K02142FP01_SSL_A05
TMED1	11018	790	5.5832	10.4183	19.8289	0.68	yes	K02142FP01_SSL_A05
TMED10	10972	8788	27.3206	115.8939	97.0293	0.92	yes	K02142FP01_SSL_A05
TMED10P1	286102	76	0.2485	1.0023	0.8826	0.33	no	K02142FP01_SSL_A05
TMED2	10959	6775	41.6148	89.347	147.7954	0.95	yes	K02142FP01_SSL_A05
TMED3	23423	2126	13.46	28.0372	47.8033	0.84	yes	K02142FP01_SSL_A05
TMED4	222068	3128	17.5912	41.2513	62.4752	0.88	yes	K02142FP01_SSL_A05
TMED5	50999	3095	6.5992	40.8161	23.4371	0.71	yes	K02142FP01_SSL_A05
TMED6	146456	53	0.7436	0.699	2.6408	0.41	yes	K02142FP01_SSL_A05
TMED7	51014	346	1.1231	4.563	3.9885	0.45	yes	K02142FP01_SSL_A05
TMED7-TICAM2	100302736	0	0	0	0	0	no	K02142FP01_SSL_A05
TMED8	283578	488	1.6113	6.4356	5.7226	0.49	yes	K02142FP01_SSL_A05
TMED9	54732	4553	42.8273	60.0438	152.1014	0.95	yes	K02142FP01_SSL_A05
TMEFF1	8577	6	0.0306	0.0791	0.1087	0.21	no	K02142FP01_SSL_A05
TMEFF2	23671	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM100	55273	14	0.0773	0.1846	0.2746	0.26	no	K02142FP01_SSL_A05
TMEM101	84336	386	2.7817	5.0905	9.8792	0.57	yes	K02142FP01_SSL_A05
TMEM102	284114	372	2.3043	4.9058	8.1837	0.54	yes	K02142FP01_SSL_A05
TMEM104	54868	981	2.6349	12.9372	9.3577	0.56	yes	K02142FP01_SSL_A05
TMEM105	284186	26	0.1032	0.3429	0.3667	0.27	no	K02142FP01_SSL_A05
TMEM106A	113277	953	3.4911	12.5679	12.3986	0.6	yes	K02142FP01_SSL_A05
TMEM106B	54664	2685	5.3359	35.4091	18.9505	0.67	yes	K02142FP01_SSL_A05
TMEM106C	79022	927	7.6984	12.225	27.3409	0.74	yes	K02142FP01_SSL_A05
TMEM107	84314	228	1.6845	3.0068	5.9825	0.5	yes	K02142FP01_SSL_A05
TMEM108	66000	59	0.1014	0.7781	0.3603	0.27	no	K02142FP01_SSL_A05
TMEM109	79073	1878	10.2851	24.7666	36.5277	0.79	yes	K02142FP01_SSL_A05
TMEM11	8834	600	4.5112	7.9126	16.0216	0.64	yes	K02142FP01_SSL_A05
STIMATE	375346	59	0.1508	0.7781	0.5357	0.29	no	K02142FP01_SSL_A05
STIMATE-MUSTN1	100526772	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM114	283953	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM115	11070	1059	6.6663	13.9658	23.6753	0.71	yes	K02142FP01_SSL_A05
TMEM116	89894	290	1.9151	3.8244	6.8015	0.51	yes	K02142FP01_SSL_A05
TMEM117	84216	192	0.9017	2.532	3.2025	0.43	yes	K02142FP01_SSL_A05
TMEM119	338773	33	0.1611	0.4352	0.5722	0.3	no	K02142FP01_SSL_A05
TMEM120A	83862	1524	6.8315	20.0981	24.262	0.72	yes	K02142FP01_SSL_A05
TMEM120B	144404	1270	1.9755	16.7484	7.0161	0.52	yes	K02142FP01_SSL_A05
TMEM121	80757	46	0.1637	0.6066	0.5813	0.3	no	K02142FP01_SSL_A05
TMEM123	114908	6063	22.2722	79.9573	79.1	0.9	yes	K02142FP01_SSL_A05
TMEM125	128218	72	0.4245	0.9495	1.5075	0.37	no	K02142FP01_SSL_A05
TMEM126A	84233	937	15.1063	12.3569	53.65	0.85	yes	K02142FP01_SSL_A05
TMEM126B	55863	1180	11.6044	15.5615	41.2132	0.81	yes	K02142FP01_SSL_A05
TMEM127	55654	1523	4.3729	20.0849	15.5306	0.64	yes	K02142FP01_SSL_A05
TMEM128	85013	449	2.2924	5.9213	8.1415	0.54	yes	K02142FP01_SSL_A05
TMEM129	92305	924	3.8501	12.1855	13.6736	0.62	yes	K02142FP01_SSL_A05
TMEM130	222865	1	0.0021	0.0132	0.0073	0.14	no	K02142FP01_SSL_A05
TMEM131	23505	9430	18.4785	124.3605	65.6266	0.88	yes	K02142FP01_SSL_A05
TMEM132A	54972	7538	28.2413	99.4092	100.2991	0.93	yes	K02142FP01_SSL_A05
TMEM132B	114795	10	0.0119	0.1319	0.0424	0.17	no	K02142FP01_SSL_A05
TMEM132C	92293	10	0.0267	0.1319	0.0947	0.2	no	K02142FP01_SSL_A05
TMEM132D	121256	2	0.0046	0.0264	0.0162	0.15	no	K02142FP01_SSL_A05
TMEM132E	124842	41	0.1238	0.5407	0.4395	0.28	no	K02142FP01_SSL_A05
TMEM134	80194	1367	16.1393	18.0277	57.319	0.86	yes	K02142FP01_SSL_A05
TMEM135	65084	638	0.9266	8.4138	3.2909	0.43	yes	K02142FP01_SSL_A05
TMEM136	219902	180	0.5309	2.3738	1.8856	0.38	no	K02142FP01_SSL_A05
TMEM138	51524	602	4.3053	7.939	15.2904	0.63	yes	K02142FP01_SSL_A05
TMEM139	135932	23	0.1227	0.3033	0.4356	0.28	no	K02142FP01_SSL_A05
TMEM140	55281	397	2.5477	5.2355	9.0482	0.55	yes	K02142FP01_SSL_A05
TMEM141	85014	1801	25.1868	23.7511	89.4511	0.92	yes	K02142FP01_SSL_A05
TMEM143	55260	429	2.2143	5.6575	7.8641	0.53	yes	K02142FP01_SSL_A05
TMEM144	55314	208	0.7523	2.7431	2.672	0.41	yes	K02142FP01_SSL_A05
TMEM145	284339	78	0.4512	1.0286	1.6023	0.37	no	K02142FP01_SSL_A05
TMEM147	10430	2048	27.9591	27.0085	99.2971	0.93	yes	K02142FP01_SSL_A05
TMEM14A	28978	415	5.392	5.4729	19.1499	0.68	yes	K02142FP01_SSL_A05
TMEM14B	81853	1129	9.7697	14.889	34.697	0.78	yes	K02142FP01_SSL_A05
TMEM14C	51522	1906	13.0238	25.1358	46.254	0.83	yes	K02142FP01_SSL_A05
TMEM14EP	645843	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM150A	129303	374	3.1739	4.9322	11.2721	0.58	yes	K02142FP01_SSL_A05
TMEM150B	284417	290	1.5803	3.8244	5.6126	0.49	yes	K02142FP01_SSL_A05
TMEM150C	441027	74	0.2687	0.9759	0.9543	0.33	no	K02142FP01_SSL_A05
TMEM151A	256472	3	0.0156	0.0396	0.0555	0.18	no	K02142FP01_SSL_A05
TMEM151B	441151	3	0.0086	0.0396	0.0304	0.16	no	K02142FP01_SSL_A05
TMEM154	201799	184	0.7118	2.4265	2.528	0.41	yes	K02142FP01_SSL_A05
TMEM155	132332	5	0.0248	0.0659	0.088	0.2	no	K02142FP01_SSL_A05
TMEM156	80008	384	2.1449	5.0641	7.6176	0.53	yes	K02142FP01_SSL_A05
TMEM158	25907	81	0.5746	1.0682	2.0407	0.39	yes	K02142FP01_SSL_A05
TMEM159	57146	335	1.999	4.4179	7.0996	0.52	yes	K02142FP01_SSL_A05
TMEM160	54958	369	4.1699	4.8663	14.8095	0.63	yes	K02142FP01_SSL_A05
TMEM161A	54929	850	6.1355	11.2096	21.7903	0.7	yes	K02142FP01_SSL_A05
TMEM161B	153396	1267	5.1843	16.7089	18.412	0.67	yes	K02142FP01_SSL_A05
TMEM163	81615	121	0.8051	1.5957	2.8593	0.42	yes	K02142FP01_SSL_A05
TMEM164	84187	1380	2.6994	18.1991	9.5868	0.56	yes	K02142FP01_SSL_A05
TMEM165	55858	6373	40.4454	84.0455	143.6422	0.95	yes	K02142FP01_SSL_A05
TMEM167A	153339	1201	3.4529	15.8385	12.263	0.6	yes	K02142FP01_SSL_A05
TMEM167B	56900	686	3.2897	9.0468	11.6836	0.59	yes	K02142FP01_SSL_A05
TMEM168	64418	2132	5.913	28.1163	21	0.69	yes	K02142FP01_SSL_A05
TMEM169	92691	15	0.0572	0.1978	0.203	0.24	no	K02142FP01_SSL_A05
TMEM17	200728	110	0.7536	1.4507	2.6764	0.41	yes	K02142FP01_SSL_A05
TMEM170A	124491	719	1.8866	9.482	6.7002	0.51	yes	K02142FP01_SSL_A05
TMEM170B	100113407	23	0.0361	0.3033	0.128	0.22	no	K02142FP01_SSL_A05
TMEM171	134285	138	1.2084	1.8199	4.2918	0.46	yes	K02142FP01_SSL_A05
TMEM173	340061	4232	25.66	55.8105	91.1318	0.92	yes	K02142FP01_SSL_A05
TMEM174	134288	2	0.014	0.0264	0.0498	0.18	no	K02142FP01_SSL_A05
TMEM175	84286	1546	8.152	20.3883	28.9521	0.75	yes	K02142FP01_SSL_A05
TMEM176A	55365	1618	11.584	21.3378	41.1408	0.81	yes	K02142FP01_SSL_A05
TMEM176B	28959	3060	21.1946	40.3545	75.2728	0.9	yes	K02142FP01_SSL_A05
TMEM177	80775	364	2.762	4.8003	9.8092	0.56	yes	K02142FP01_SSL_A05
TMEM178A	130733	67	0.4831	0.8836	1.7157	0.38	no	K02142FP01_SSL_A05
TMEM178B	100507421	40	0.05	0.5275	0.1774	0.23	no	K02142FP01_SSL_A05
TMEM179	388021	2	0.0115	0.0264	0.0409	0.17	no	K02142FP01_SSL_A05
TMEM179B	374395	1150	9.2701	15.1659	32.9229	0.77	yes	K02142FP01_SSL_A05
TMEM18	129787	849	3.9299	11.1964	13.9572	0.62	yes	K02142FP01_SSL_A05
MFSD13A	79847	769	2.9067	10.1414	10.3231	0.57	yes	K02142FP01_SSL_A05
TMEM181	57583	4294	10.2051	56.6282	36.2436	0.79	yes	K02142FP01_SSL_A05
TMEM182	130827	85	0.3055	1.121	1.0851	0.34	no	K02142FP01_SSL_A05
TMEM183A	92703	3922	16.2802	51.7223	57.8194	0.86	yes	K02142FP01_SSL_A05
TMEM183B	653659	283	2.1877	3.7321	7.7695	0.53	yes	K02142FP01_SSL_A05
TMEM184A	202915	1189	2.4984	15.6802	8.8732	0.55	yes	K02142FP01_SSL_A05
TMEM184B	25829	7557	22.9261	99.6598	81.4223	0.91	yes	K02142FP01_SSL_A05
TMEM184C	55751	2314	10.2576	30.5164	36.4301	0.79	yes	K02142FP01_SSL_A05
TMEM185A	84548	868	2.095	11.447	7.4403	0.53	yes	K02142FP01_SSL_A05
TMEM185B	79134	2382	5.2902	31.4132	18.7882	0.67	yes	K02142FP01_SSL_A05
TMEM186	25880	300	2.7323	3.9563	9.7037	0.56	yes	K02142FP01_SSL_A05
TMEM187	8269	300	1.1867	3.9563	4.2144	0.46	yes	K02142FP01_SSL_A05
TMEM189	387521	532	2.7885	7.0159	9.9034	0.57	yes	K02142FP01_SSL_A05
TMEM189-UBE2V1	387522	0	0	0	0	0	no	K02142FP01_SSL_A05
TMEM19	55266	665	1.8823	8.7699	6.6852	0.51	yes	K02142FP01_SSL_A05
TMEM190	147744	6	0.1334	0.0791	0.4739	0.29	no	K02142FP01_SSL_A05
TMEM191A	84222	259	1.7444	3.4156	6.1954	0.5	yes	K02142FP01_SSL_A05
TMEM191B	728229	46	0.4547	0.6066	1.615	0.37	no	K02142FP01_SSL_A05
