Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	2632	17.7926	32.9698	63.4705	0.87	yes	BK00540BL01-3
A1BG-AS1	503538	100	0.5881	1.2527	2.0979	0.37	yes	BK00540BL01-3
A1CF	29974	4066	5.345	50.9328	19.067	0.65	yes	BK00540BL01-3
A2M	2	35060	94.3862	439.1791	336.6978	0.98	yes	BK00540BL01-3
A2M-AS1	144571	16	0.0916	0.2004	0.3269	0.25	no	BK00540BL01-3
A2ML1	144568	9	0.0207	0.1127	0.0738	0.19	no	BK00540BL01-3
A3GALT2	127550	19	0.2327	0.238	0.8299	0.3	no	BK00540BL01-3
A4GALT	53947	5809	23.9206	72.7664	85.3304	0.9	yes	BK00540BL01-3
A4GNT	51146	1	0.0071	0.0125	0.0252	0.15	no	BK00540BL01-3
AAAS	8086	2372	16.1747	29.7129	57.6988	0.86	yes	BK00540BL01-3
AACS	65985	2483	9.3431	31.1033	33.3292	0.76	yes	BK00540BL01-3
AADAC	13	2886	21.2906	36.1515	75.9487	0.89	yes	BK00540BL01-3
AADACL2	344752	0	0	0	0	0	no	BK00540BL01-3
AADACL3	126767	0	0	0	0	0	no	BK00540BL01-3
AADACL4	343066	0	0	0	0	0	no	BK00540BL01-3
AADAT	51166	439	1.9605	5.4991	6.9935	0.49	yes	BK00540BL01-3
PRXL2C	195827	1132	8.5783	14.18	30.601	0.74	yes	BK00540BL01-3
AAGAB	79719	2202	7.8607	27.5834	28.0411	0.73	yes	BK00540BL01-3
AAK1	22848	4931	2.8321	61.7682	10.1028	0.54	yes	BK00540BL01-3
AAMDC	28971	279	5.7577	3.4949	20.5389	0.67	yes	BK00540BL01-3
AAMP	14	3441	23.9998	43.1037	85.613	0.9	yes	BK00540BL01-3
AANAT	15	7	0.0419	0.0877	0.1494	0.21	no	BK00540BL01-3
AAR2	25980	947	3.9821	11.8626	14.205	0.6	yes	BK00540BL01-3
AARD	441376	0	0	0	0	0	no	BK00540BL01-3
AARS	16	8957	32.3996	112.1999	115.577	0.93	yes	BK00540BL01-3
AARS2	57505	1386	3.6073	17.3617	12.8679	0.58	yes	BK00540BL01-3
AARSD1	80755	2	0.0184	0.0251	0.0655	0.18	no	BK00540BL01-3
AASDH	132949	1720	5.0636	21.5456	18.063	0.64	yes	BK00540BL01-3
AASDHPPT	60496	1079	4.7243	13.5161	16.8525	0.63	yes	BK00540BL01-3
AASS	10157	1552	3.0972	19.4411	11.0484	0.56	yes	BK00540BL01-3
AATF	26574	3753	21.9579	47.012	78.3291	0.89	yes	BK00540BL01-3
AATK	9625	286	0.3638	3.5826	1.2976	0.33	no	BK00540BL01-3
PVALEF	388428	0	0	0	0	0	no	BK00540BL01-3
ABAT	18	1186	2.4736	14.8564	8.8239	0.52	yes	BK00540BL01-3
ABCA1	19	9134	10.2359	114.4171	36.5139	0.78	yes	BK00540BL01-3
ABCA10	10349	853	1.6256	10.6851	5.7989	0.47	yes	BK00540BL01-3
ABCA11P	79963	261	0.8626	3.2694	3.0772	0.4	yes	BK00540BL01-3
ABCA12	26154	544	0.7273	6.8144	2.5943	0.39	yes	BK00540BL01-3
ABCA13	154664	3562	2.524	44.6194	9.0037	0.53	yes	BK00540BL01-3
ABCA2	20	7421	11.1195	92.9592	39.6659	0.79	yes	BK00540BL01-3
ABCA3	21	2250	4.2408	28.1846	15.1281	0.61	yes	BK00540BL01-3
ABCA4	24	69	0.118	0.8643	0.4209	0.26	no	BK00540BL01-3
ABCA5	23461	5272	6.9494	66.0397	24.79	0.7	yes	BK00540BL01-3
ABCA6	23460	4494	10.6295	56.2941	37.9181	0.79	yes	BK00540BL01-3
ABCA7	10347	7015	12.8866	87.8734	45.9694	0.82	yes	BK00540BL01-3
ABCA8	10351	1760	3.4017	22.0466	12.1348	0.57	yes	BK00540BL01-3
ABCA9	10350	2318	4.1064	29.0364	14.6485	0.6	yes	BK00540BL01-3
ABCB1	5243	1306	3.469	16.3596	12.3746	0.57	yes	BK00540BL01-3
ABCB10	23456	1596	5.1834	19.9923	18.4903	0.65	yes	BK00540BL01-3
ABCB11	8647	2070	3.6681	25.9299	13.085	0.58	yes	BK00540BL01-3
ABCB4	5244	2120	6.659	26.5562	23.7543	0.7	yes	BK00540BL01-3
ABCB5	340273	9	0.0145	0.1127	0.0518	0.17	no	BK00540BL01-3
ABCB6	10058	869	3.4579	10.8855	12.3352	0.57	yes	BK00540BL01-3
ABCB7	22	3428	16.9861	42.9408	60.5934	0.86	yes	BK00540BL01-3
ABCB8	11194	2148	5.2831	26.9069	18.8461	0.65	yes	BK00540BL01-3
ABCB9	23457	1555	4.983	19.4787	17.7757	0.64	yes	BK00540BL01-3
ABCC1	4363	7259	13.7898	90.9299	49.1914	0.83	yes	BK00540BL01-3
ABCC10	89845	2969	6.1779	37.1912	22.0382	0.68	yes	BK00540BL01-3
ABCC11	85320	70	0.1709	0.8769	0.6096	0.28	no	BK00540BL01-3
ABCC12	94160	1	0.0024	0.0125	0.0086	0.14	no	BK00540BL01-3
ABCC13	150000	0	0	0	0	0	no	BK00540BL01-3
ABCC2	1244	5079	12.581	63.6221	44.8794	0.82	yes	BK00540BL01-3
ABCC3	8714	46872	111.117	587.1422	396.3804	0.98	yes	BK00540BL01-3
ABCC4	10257	5136	10.0134	64.3361	35.7202	0.77	yes	BK00540BL01-3
ABCC5	10057	2706	4.2466	33.8967	15.1488	0.61	yes	BK00540BL01-3
ABCC6	368	2174	4.2785	27.2326	15.2624	0.61	yes	BK00540BL01-3
ABCC6P1	653190	363	1.6668	4.5471	5.946	0.47	yes	BK00540BL01-3
ABCC6P2	730013	12	0.2129	0.1503	0.7595	0.3	no	BK00540BL01-3
ABCC8	6833	13	0.0327	0.1628	0.1166	0.2	no	BK00540BL01-3
ABCC9	10060	1429	1.8701	17.9004	6.671	0.49	yes	BK00540BL01-3
ABCD1	215	3248	5.5521	40.6861	19.8058	0.66	yes	BK00540BL01-3
ABCD2	225	75	0.1759	0.9395	0.6275	0.29	no	BK00540BL01-3
ABCD3	5825	3761	11.909	47.1122	42.4823	0.81	yes	BK00540BL01-3
ABCD4	5826	2776	8.1936	34.7736	29.2284	0.74	yes	BK00540BL01-3
ABCE1	6059	7946	23.7329	99.5356	84.6607	0.9	yes	BK00540BL01-3
ABCF1	23	2511	1.3501	31.454	4.8162	0.45	yes	BK00540BL01-3
ABCF2	10061	2736	6.6665	34.2725	23.781	0.7	yes	BK00540BL01-3
ABCF3	55324	2407	11.5744	30.1513	41.2886	0.8	yes	BK00540BL01-3
ABCG1	9619	2762	3.1961	34.5982	11.4014	0.56	yes	BK00540BL01-3
ABCG2	9429	566	1.4502	7.09	5.1732	0.46	yes	BK00540BL01-3
ABCG4	64137	21	0.0668	0.2631	0.2384	0.23	no	BK00540BL01-3
ABCG5	64240	944	3.939	11.825	14.0515	0.6	yes	BK00540BL01-3
ABCG8	64241	616	2.5661	7.7163	9.154	0.53	yes	BK00540BL01-3
ABHD1	84696	30	0.2514	0.3758	0.8967	0.31	no	BK00540BL01-3
ABHD10	55347	454	2.0267	5.687	7.2299	0.5	yes	BK00540BL01-3
ABHD11	83451	1838	6.9938	23.0237	24.9487	0.7	yes	BK00540BL01-3
ABHD12	26090	3505	15.3141	43.9054	54.6288	0.85	yes	BK00540BL01-3
ABHD12B	145447	92	0.2874	1.1524	1.0252	0.32	no	BK00540BL01-3
ABHD13	84945	905	2.1382	11.3365	7.6273	0.51	yes	BK00540BL01-3
ABHD14A	25864	304	2.8632	3.8081	10.2137	0.54	yes	BK00540BL01-3
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK00540BL01-3
ABHD14B	84836	2535	13.0302	31.7547	46.4819	0.82	yes	BK00540BL01-3
ABHD15	116236	717	2.6691	8.9815	9.5213	0.53	yes	BK00540BL01-3
ABHD16A	7920	2058	1.4898	25.7795	5.3145	0.46	yes	BK00540BL01-3
ABHD16B	140701	38	0.268	0.476	0.9561	0.31	no	BK00540BL01-3
ABHD17A	81926	2112	15.4172	26.456	54.9969	0.85	yes	BK00540BL01-3
ABHD17B	51104	503	1.9328	6.3008	6.8946	0.49	yes	BK00540BL01-3
ABHD17C	58489	2134	11.2459	26.7316	40.1168	0.8	yes	BK00540BL01-3
ABHD2	11057	15219	20.7421	190.6408	73.992	0.89	yes	BK00540BL01-3
ABHD3	171586	1434	7.1737	17.963	25.5904	0.71	yes	BK00540BL01-3
ABHD4	63874	677	3.1386	8.4804	11.196	0.56	yes	BK00540BL01-3
ABHD5	51099	1121	2.6232	14.0422	9.3577	0.53	yes	BK00540BL01-3
ABHD6	57406	402	2.0232	5.0357	7.2171	0.5	yes	BK00540BL01-3
ABHD8	79575	537	3.2185	6.7267	11.4813	0.56	yes	BK00540BL01-3
ABI1	10006	6076	20.1565	76.111	71.903	0.88	yes	BK00540BL01-3
ABI2	10152	2959	5.1076	37.0659	18.22	0.64	yes	BK00540BL01-3
ABI3	51225	2267	13.3322	28.3976	47.5591	0.83	yes	BK00540BL01-3
ABI3BP	25890	1396	2.3097	17.487	8.2394	0.52	yes	BK00540BL01-3
ABL1	25	26682	47.9874	334.2321	171.1823	0.96	yes	BK00540BL01-3
ABL2	27	5217	5.1665	65.3508	18.43	0.65	yes	BK00540BL01-3
ABLIM1	3983	5228	6.7154	65.4885	23.9554	0.7	yes	BK00540BL01-3
ABLIM2	84448	433	1.0186	5.424	3.6335	0.42	yes	BK00540BL01-3
ABLIM3	22885	8855	24.1924	110.9222	86.3	0.9	yes	BK00540BL01-3
ABO	28	4180	15.0809	52.3608	53.797	0.85	yes	BK00540BL01-3
ABR	29	19440	37.1722	243.5152	132.602	0.94	yes	BK00540BL01-3
ABRA	137735	0	0	0	0	0	no	BK00540BL01-3
ABRACL	58527	1265	18.7527	15.846	66.8953	0.88	yes	BK00540BL01-3
ABT1	29777	927	2.5645	11.6121	9.1482	0.53	yes	BK00540BL01-3
ABTB1	80325	1661	10.2901	20.8065	36.7071	0.78	yes	BK00540BL01-3
ABTB2	25841	3406	8.7019	42.6653	31.0416	0.75	yes	BK00540BL01-3
ACAA1	30	2812	17.7275	35.2245	63.2381	0.87	yes	BK00540BL01-3
ACAA2	10449	3907	24.6059	48.941	87.7749	0.91	yes	BK00540BL01-3
ACACA	31	9724	10.6345	121.8077	37.9358	0.79	yes	BK00540BL01-3
ACACB	32	9079	11.8184	113.7281	42.1589	0.8	yes	BK00540BL01-3
ACAD10	80724	4553	12.7906	57.0332	45.627	0.82	yes	BK00540BL01-3
ACAD11	84129	64	0.2149	0.8017	0.7665	0.3	no	BK00540BL01-3
ACAD8	27034	1204	4.0016	15.0819	14.2745	0.6	yes	BK00540BL01-3
ACAD9	28976	2330	10.6095	29.1867	37.8466	0.78	yes	BK00540BL01-3
ACADL	33	261	0.9836	3.2694	3.5087	0.42	yes	BK00540BL01-3
ACADM	34	2186	10.4555	27.3829	37.2972	0.78	yes	BK00540BL01-3
ACADS	35	1130	6.7922	14.1549	24.2294	0.7	yes	BK00540BL01-3
ACADSB	36	1716	3.6182	21.4955	12.9068	0.58	yes	BK00540BL01-3
ACADVL	37	21094	89.6925	264.234	319.9541	0.98	yes	BK00540BL01-3
ACAN	176	94	0.1332	1.1775	0.4752	0.27	no	BK00540BL01-3
ACAP1	9744	430	2.1443	5.3864	7.6491	0.51	yes	BK00540BL01-3
ACAP2	23527	4031	6.9408	50.4943	24.7595	0.7	yes	BK00540BL01-3
ACAP3	116983	3897	12.2315	48.8158	43.6325	0.81	yes	BK00540BL01-3
ACAT1	38	5351	31.3514	67.0293	111.8378	0.93	yes	BK00540BL01-3
ACAT2	39	749	5.0798	9.3823	18.1208	0.64	yes	BK00540BL01-3
ACBD3	64746	4036	14.1815	50.557	50.5887	0.84	yes	BK00540BL01-3
ACBD4	79777	1559	7.0654	19.5288	25.204	0.71	yes	BK00540BL01-3
ACBD5	91452	2320	6.83	29.0615	24.3641	0.7	yes	BK00540BL01-3
ACBD6	84320	1288	9.984	16.1341	35.6152	0.77	yes	BK00540BL01-3
ACBD7	414149	97	0.2895	1.2151	1.0327	0.32	no	BK00540BL01-3
ACCS	84680	1438	5.7624	18.0131	20.5557	0.67	yes	BK00540BL01-3
ACCSL	390110	1	0.0067	0.0125	0.0239	0.15	no	BK00540BL01-3
ACD	65057	1696	10.2831	21.2449	36.6823	0.78	yes	BK00540BL01-3
ACE	1636	6639	15.9347	83.1634	56.843	0.85	yes	BK00540BL01-3
ACE2	59272	54	0.1929	0.6764	0.688	0.29	no	BK00540BL01-3
ACER1	125981	3	0.0345	0.0376	0.1232	0.21	no	BK00540BL01-3
ACER2	340485	254	0.9003	3.1817	3.2117	0.41	yes	BK00540BL01-3
ACER3	55331	1391	2.0375	17.4244	7.2681	0.5	yes	BK00540BL01-3
