Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	47398	354.6734	657.2099	1206.0795	1	yes	BK00090BL02-5
A1BG-AS1	503538	105	0.6835	1.4559	2.3243	0.43	yes	BK00090BL02-5
A1CF	29974	33944	49.3924	470.6598	167.9605	0.97	yes	BK00090BL02-5
A2M	2	99289	295.8776	1376.7187	1006.1423	0.99	yes	BK00090BL02-5
A2M-AS1	144571	105	0.6657	1.4559	2.2638	0.43	yes	BK00090BL02-5
A2ML1	144568	0	0	0	0	0	no	BK00090BL02-5
A3GALT2	127550	14	0.1898	0.1941	0.6453	0.33	no	BK00090BL02-5
A4GALT	53947	184	0.8387	2.5513	2.852	0.45	yes	BK00090BL02-5
A4GNT	51146	5	0.0391	0.0693	0.1331	0.25	no	BK00090BL02-5
AAAS	8086	1485	11.2089	20.5907	38.1161	0.84	yes	BK00090BL02-5
AACS	65985	371	1.5453	5.1442	5.2547	0.52	yes	BK00090BL02-5
AADAC	13	13727	112.0939	190.3355	381.1793	0.98	yes	BK00090BL02-5
AADACL2	344752	1	0.0046	0.0139	0.0157	0.18	no	BK00090BL02-5
AADACL3	126767	0	0	0	0	0	no	BK00090BL02-5
AADACL4	343066	0	0	0	0	0	no	BK00090BL02-5
AADAT	51166	3990	19.7235	55.3244	67.0705	0.91	yes	BK00090BL02-5
PRXL2C	195827	271	2.2732	3.7576	7.7301	0.57	yes	BK00090BL02-5
AAGAB	79719	622	2.4578	8.6245	8.3579	0.59	yes	BK00090BL02-5
AAK1	22848	2632	1.6733	36.4947	5.6901	0.53	yes	BK00090BL02-5
AAMDC	28971	234	5.3453	3.2446	18.1768	0.71	yes	BK00090BL02-5
AAMP	14	2627	20.2814	36.4254	68.9676	0.91	yes	BK00090BL02-5
AANAT	15	0	0	0	0	0	no	BK00090BL02-5
AAR2	25980	415	1.9316	5.7543	6.5685	0.55	yes	BK00090BL02-5
AARD	441376	0	0	0	0	0	no	BK00090BL02-5
AARS	16	7889	31.5874	109.3871	107.414	0.94	yes	BK00090BL02-5
AARS2	57505	1764	5.0819	24.4592	17.2812	0.71	yes	BK00090BL02-5
AARSD1	80755	1	0.0102	0.0139	0.0346	0.19	no	BK00090BL02-5
AASDH	132949	1917	6.2469	26.5807	21.2429	0.74	yes	BK00090BL02-5
AASDHPPT	60496	840	4.071	11.6472	13.8437	0.67	yes	BK00090BL02-5
AASS	10157	11283	24.9239	156.4475	84.7547	0.93	yes	BK00090BL02-5
AATF	26574	1170	7.5773	16.223	25.7668	0.78	yes	BK00090BL02-5
AATK	9625	207	0.2914	2.8702	0.991	0.36	no	BK00090BL02-5
PVALEF	388428	1	0.0088	0.0139	0.0299	0.19	no	BK00090BL02-5
ABAT	18	16065	37.0885	222.7536	126.1208	0.95	yes	BK00090BL02-5
ABCA1	19	19075	23.6616	264.4896	80.4622	0.92	yes	BK00090BL02-5
ABCA10	10349	8824	18.6143	122.3516	63.2985	0.9	yes	BK00090BL02-5
ABCA11P	79963	386	1.4122	5.3522	4.8022	0.51	yes	BK00090BL02-5
ABCA12	26154	1	0.0015	0.0139	0.005	0.17	no	BK00090BL02-5
ABCA13	154664	175	0.1373	2.4265	0.4668	0.31	no	BK00090BL02-5
ABCA2	20	12677	21.0259	175.7764	71.4993	0.91	yes	BK00090BL02-5
ABCA3	21	529	1.1037	7.335	3.7531	0.48	yes	BK00090BL02-5
ABCA4	24	104	0.1968	1.442	0.6694	0.34	no	BK00090BL02-5
ABCA5	23461	12490	18.2241	173.1835	61.9716	0.9	yes	BK00090BL02-5
ABCA6	23460	29422	77.0315	407.9588	261.9483	0.98	yes	BK00090BL02-5
ABCA7	10347	1915	3.894	26.553	13.2416	0.66	yes	BK00090BL02-5
ABCA8	10351	27406	58.6338	380.0054	199.3861	0.97	yes	BK00090BL02-5
ABCA9	10350	9559	18.7446	132.5429	63.7416	0.9	yes	BK00090BL02-5
ABCB1	5243	4503	13.2395	62.4376	45.0215	0.86	yes	BK00090BL02-5
ABCB10	23456	1669	6	23.142	20.4032	0.74	yes	BK00090BL02-5
ABCB11	8647	16411	32.19	227.5512	109.4633	0.94	yes	BK00090BL02-5
