Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	43111	329.689	610.9137	1186.4814	1	yes	BK00529BL01-11
A1BG-AS1	503538	226	1.5036	3.2026	5.411	0.45	yes	BK00529BL01-11
A1CF	29974	12027	17.8855	170.4312	64.3663	0.89	yes	BK00529BL01-11
A2M	2	86324	262.8998	1223.2727	946.1212	0.99	yes	BK00529BL01-11
A2M-AS1	144571	52	0.3369	0.7369	1.2126	0.31	no	BK00529BL01-11
A2ML1	144568	1180	3.0682	16.7214	11.0416	0.56	yes	BK00529BL01-11
A3GALT2	127550	21	0.2909	0.2976	1.0469	0.3	no	BK00529BL01-11
A4GALT	53947	682	3.177	9.6644	11.4333	0.56	yes	BK00529BL01-11
A4GNT	51146	1	0.008	0.0142	0.0288	0.15	no	BK00529BL01-11
AAAS	8086	1352	10.4294	19.1588	37.5332	0.8	yes	BK00529BL01-11
AACS	65985	1133	4.8229	16.0554	17.3566	0.64	yes	BK00529BL01-11
AADAC	13	7922	66.1133	112.2604	237.9279	0.97	yes	BK00529BL01-11
AADACL2	344752	0	0	0	0	0	no	BK00529BL01-11
AADACL3	126767	0	0	0	0	0	no	BK00529BL01-11
AADACL4	343066	0	0	0	0	0	no	BK00529BL01-11
AADAT	51166	1240	6.2644	17.5717	22.5443	0.69	yes	BK00529BL01-11
PRXL2C	195827	597	5.1179	8.4599	18.4183	0.65	yes	BK00529BL01-11
AAGAB	79719	1231	4.9713	17.4441	17.8905	0.65	yes	BK00529BL01-11
AAK1	22848	4926	3.2006	69.8049	11.5183	0.56	yes	BK00529BL01-11
AAMDC	28971	211	4.9259	2.99	17.7273	0.64	yes	BK00529BL01-11
AAMP	14	2350	18.5419	33.3012	66.7283	0.89	yes	BK00529BL01-11
AANAT	15	6	0.0406	0.085	0.1462	0.2	no	BK00529BL01-11
AAR2	25980	539	2.564	7.638	9.2271	0.53	yes	BK00529BL01-11
AARD	441376	0	0	0	0	0	no	BK00529BL01-11
AARS	16	6726	27.523	95.3122	99.0496	0.93	yes	BK00529BL01-11
AARS2	57505	1488	4.3811	21.086	15.7665	0.62	yes	BK00529BL01-11
AARSD1	80755	3	0.0312	0.0425	0.1122	0.19	no	BK00529BL01-11
AASDH	132949	1510	5.0289	21.3978	18.0978	0.65	yes	BK00529BL01-11
AASDHPPT	60496	743	3.6801	10.5288	13.244	0.59	yes	BK00529BL01-11
AASS	10157	7652	17.2749	108.4343	62.1686	0.88	yes	BK00529BL01-11
AATF	26574	1577	10.4377	22.3472	37.5633	0.8	yes	BK00529BL01-11
AATK	9625	322	0.4633	4.563	1.6673	0.33	no	BK00529BL01-11
PVALEF	388428	2	0.018	0.0283	0.0647	0.17	no	BK00529BL01-11
ABAT	18	7037	16.6033	99.7193	59.7517	0.88	yes	BK00529BL01-11
ABCA1	19	20853	26.436	295.5019	95.1377	0.93	yes	BK00529BL01-11
ABCA10	10349	2737	5.9007	38.7852	21.2354	0.68	yes	BK00529BL01-11
ABCA11P	79963	180	0.673	2.5507	2.422	0.37	yes	BK00529BL01-11
ABCA12	26154	593	0.8968	8.4032	3.2275	0.39	yes	BK00529BL01-11
ABCA13	154664	1436	1.1511	20.3491	4.1426	0.42	yes	BK00529BL01-11
ABCA2	20	11807	20.0136	167.3136	72.0247	0.9	yes	BK00529BL01-11
ABCA3	21	1003	2.1386	14.2132	7.6964	0.5	yes	BK00529BL01-11
ABCA4	24	157	0.3037	2.2248	1.0929	0.3	no	BK00529BL01-11
ABCA5	23461	7282	10.8588	103.1911	39.0785	0.8	yes	BK00529BL01-11
ABCA6	23460	17281	46.2394	244.8841	166.4061	0.96	yes	BK00529BL01-11
ABCA7	10347	3096	6.4339	43.8725	23.1541	0.7	yes	BK00529BL01-11
ABCA8	10351	12498	27.3269	177.1056	98.3437	0.93	yes	BK00529BL01-11
ABCA9	10350	7581	15.1928	107.4282	54.6756	0.86	yes	BK00529BL01-11
ABCB1	5243	3212	9.6515	45.5163	34.7336	0.78	yes	BK00529BL01-11
ABCB10	23456	1518	5.5772	21.5111	20.0711	0.67	yes	BK00529BL01-11
ABCB11	8647	15494	31.0597	219.561	111.7774	0.94	yes	BK00529BL01-11
ABCB4	5244	17690	62.8586	250.6799	226.2148	0.97	yes	BK00529BL01-11
ABCB5	340273	13	0.0237	0.1842	0.0854	0.18	no	BK00529BL01-11
ABCB6	10058	1450	6.5272	20.5475	23.4899	0.7	yes	BK00529BL01-11
ABCB7	22	2176	12.1976	30.8355	43.8965	0.83	yes	BK00529BL01-11
ABCB8	11194	2301	6.4023	32.6068	23.0405	0.7	yes	BK00529BL01-11
ABCB9	23457	457	1.6567	6.476	5.9621	0.46	yes	BK00529BL01-11
ABCC1	4363	4840	10.4013	68.5863	37.4321	0.8	yes	BK00529BL01-11
ABCC10	89845	7739	18.2171	109.6672	65.5596	0.89	yes	BK00529BL01-11
ABCC11	85320	328	0.9059	4.648	3.26	0.4	yes	BK00529BL01-11
ABCC12	94160	4	0.0109	0.0567	0.0392	0.15	no	BK00529BL01-11
ABCC13	150000	3	0.0144	0.0425	0.0518	0.16	no	BK00529BL01-11
ABCC2	1244	10296	28.8514	145.9017	103.8302	0.93	yes	BK00529BL01-11
ABCC3	8714	31264	83.8443	443.0332	301.738	0.98	yes	BK00529BL01-11
ABCC4	10257	2080	4.5876	29.4751	16.5097	0.63	yes	BK00529BL01-11
ABCC5	10057	3035	5.3881	43.0081	19.3908	0.66	yes	BK00529BL01-11
ABCC6	368	13008	28.9604	184.3326	104.2222	0.93	yes	BK00529BL01-11
ABCC6P1	653190	1762	9.1528	24.9688	32.939	0.77	yes	BK00529BL01-11
ABCC6P2	730013	134	2.6896	1.8989	9.6794	0.53	yes	BK00529BL01-11
ABCC8	6833	13	0.037	0.1842	0.1331	0.19	no	BK00529BL01-11
ABCC9	10060	6100	9.0306	86.4414	32.4994	0.77	yes	BK00529BL01-11
ABCD1	215	2404	4.6488	34.0664	16.7301	0.63	yes	BK00529BL01-11
ABCD2	225	106	0.2812	1.5021	1.0121	0.3	no	BK00529BL01-11
ABCD3	5825	6818	24.4226	96.6159	87.8919	0.92	yes	BK00529BL01-11
ABCD4	5826	2673	8.9251	37.8783	32.1197	0.77	yes	BK00529BL01-11
ABCE1	6059	4089	13.8159	57.944	49.7207	0.85	yes	BK00529BL01-11
ABCF1	23	3376	2.0535	47.8403	7.3901	0.49	yes	BK00529BL01-11
ABCF2	10061	1437	3.961	20.3633	14.2547	0.6	yes	BK00529BL01-11
ABCF3	55324	2471	13.4418	35.0158	48.3741	0.84	yes	BK00529BL01-11
