Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	109	0.7597	1.4077	3.0821	0.38	yes	BK02592BL01-4
A1BG-AS1	503538	49	0.2971	0.6328	1.2054	0.31	no	BK02592BL01-4
A1CF	29974	7	0.0095	0.0904	0.0385	0.15	no	BK02592BL01-4
A2M	2	24667	68.466	318.5724	277.7682	0.98	yes	BK02592BL01-4
A2M-AS1	144571	21	0.124	0.2712	0.5031	0.26	no	BK02592BL01-4
A2ML1	144568	74	0.1754	0.9557	0.7114	0.28	no	BK02592BL01-4
A3GALT2	127550	46	0.5807	0.5941	2.356	0.36	yes	BK02592BL01-4
A4GALT	53947	1559	6.6188	20.1344	26.8526	0.7	yes	BK02592BL01-4
A4GNT	51146	2	0.0146	0.0258	0.0592	0.17	no	BK02592BL01-4
AAAS	8086	1610	11.319	20.793	45.9215	0.81	yes	BK02592BL01-4
AACS	65985	1797	6.9715	23.2081	28.2835	0.71	yes	BK02592BL01-4
AADAC	13	658	5.0047	8.498	20.3043	0.64	yes	BK02592BL01-4
AADACL2	344752	2	0.0086	0.0258	0.0349	0.15	no	BK02592BL01-4
AADACL3	126767	0	0	0	0	0	no	BK02592BL01-4
AADACL4	343066	1	0.0082	0.0129	0.0333	0.15	no	BK02592BL01-4
AADAT	51166	837	3.8538	10.8098	15.6348	0.59	yes	BK02592BL01-4
PRXL2C	195827	725	5.6644	9.3633	22.9808	0.66	yes	BK02592BL01-4
AAGAB	79719	1452	5.3441	18.7525	21.6812	0.65	yes	BK02592BL01-4
AAK1	22848	5931	3.5121	76.5984	14.2486	0.57	yes	BK02592BL01-4
AAMDC	28971	569	12.1064	7.3486	49.116	0.82	yes	BK02592BL01-4
AAMP	14	3228	23.2123	41.6894	94.173	0.91	yes	BK02592BL01-4
AANAT	15	4	0.0247	0.0517	0.1001	0.19	no	BK02592BL01-4
AAR2	25980	934	4.0492	12.0625	16.4277	0.6	yes	BK02592BL01-4
AARD	441376	0	0	0	0	0	no	BK02592BL01-4
AARS	16	6020	22.451	77.7478	91.0842	0.91	yes	BK02592BL01-4
AARS2	57505	2514	6.7459	32.4681	27.3684	0.7	yes	BK02592BL01-4
AARSD1	80755	2	0.0189	0.0258	0.0768	0.18	no	BK02592BL01-4
AASDH	132949	2502	7.5942	32.3131	30.8097	0.72	yes	BK02592BL01-4
AASDHPPT	60496	1148	5.1822	14.8263	21.0244	0.65	yes	BK02592BL01-4
AASS	10157	2760	5.6787	35.6452	23.0386	0.66	yes	BK02592BL01-4
AATF	26574	2389	14.4109	30.8538	58.4654	0.85	yes	BK02592BL01-4
AATK	9625	789	1.0346	10.1899	4.1974	0.41	yes	BK02592BL01-4
PVALEF	388428	0	0	0	0	0	no	BK02592BL01-4
ABAT	18	569	1.2235	7.3486	4.9639	0.43	yes	BK02592BL01-4
ABCA1	19	13245	15.3031	171.0582	62.0851	0.86	yes	BK02592BL01-4
ABCA10	10349	1919	3.7705	24.7837	15.2972	0.59	yes	BK02592BL01-4
ABCA11P	79963	560	1.9083	7.2324	7.7419	0.48	yes	BK02592BL01-4
ABCA12	26154	563	0.776	7.2711	3.1482	0.38	yes	BK02592BL01-4
ABCA13	154664	708	0.5172	9.1438	2.0985	0.35	yes	BK02592BL01-4
ABCA2	20	27744	42.8602	358.3117	173.885	0.96	yes	BK02592BL01-4
ABCA3	21	3220	6.2573	41.5861	25.386	0.68	yes	BK02592BL01-4
ABCA4	24	54	0.0952	0.6974	0.3862	0.24	no	BK02592BL01-4
ABCA5	23461	1912	2.5985	24.6933	10.5421	0.52	yes	BK02592BL01-4
ABCA6	23460	4849	11.8249	62.6245	47.9737	0.82	yes	BK02592BL01-4
ABCA7	10347	6975	13.2104	90.0816	53.5948	0.84	yes	BK02592BL01-4
ABCA8	10351	3917	7.8055	50.5878	31.6673	0.73	yes	BK02592BL01-4
ABCA9	10350	3553	6.4894	45.8867	26.3277	0.69	yes	BK02592BL01-4
ABCB1	5243	264	0.723	3.4095	2.9331	0.37	yes	BK02592BL01-4
