Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
SLCO1B1	10599	6	0.0284	0.0791	0.1087	0.2	no	BK00418BL01-7
SLCO1B3	28234	30	0.1241	0.3957	0.4753	0.27	no	BK00418BL01-7
SLCO1B7	338821	2	0.0137	0.0264	0.0525	0.18	no	BK00418BL01-7
SLCO1C1	53919	32	0.118	0.4221	0.4517	0.27	no	BK00418BL01-7
SLCO2A1	6578	2374	7.4147	31.3124	28.3942	0.73	yes	BK00418BL01-7
SLCO2B1	11309	8972	26.5869	118.3382	101.8127	0.93	yes	BK00418BL01-7
SLCO3A1	28232	5445	12.0359	71.8181	46.0906	0.82	yes	BK00418BL01-7
SLCO4A1	28231	1938	7.9855	25.5617	30.5801	0.75	yes	BK00418BL01-7
SLCO4A1-AS1	100127888	89	0.8249	1.1739	3.159	0.41	yes	BK00418BL01-7
SLCO4C1	353189	67	0.1657	0.8837	0.6344	0.29	no	BK00418BL01-7
SLCO5A1	81796	183	0.5339	2.4137	2.0445	0.37	yes	BK00418BL01-7
SLCO6A1	133482	0	0	0	0	0	no	BK00418BL01-7
SLFN11	91607	3524	8.6363	46.4806	33.0722	0.76	yes	BK00418BL01-7
SLFN12	55106	1321	6.2878	17.4236	24.0789	0.7	yes	BK00418BL01-7
SLFN12L	100506736	282	2.105	3.7195	8.0609	0.51	yes	BK00418BL01-7
SLFN13	146857	2514	3.8544	33.159	14.76	0.61	yes	BK00418BL01-7
SLFN14	342618	4	0.0157	0.0528	0.0603	0.18	no	BK00418BL01-7
SLFN5	162394	8280	23.466	109.2109	89.8616	0.91	yes	BK00418BL01-7
SLFNL1	200172	82	0.2394	1.0816	0.9169	0.31	no	BK00418BL01-7
SLFNL1-AS1	100507178	274	0.7529	3.614	2.8832	0.4	yes	BK00418BL01-7
SLIRP	81892	1483	36.5614	19.5604	140.0096	0.95	yes	BK00418BL01-7
SLIT1	6585	51	0.0848	0.6727	0.3248	0.25	no	BK00418BL01-7
SLIT2	9353	6076	11.3772	80.1408	43.5681	0.81	yes	BK00418BL01-7
SLIT3	6586	934	1.2656	12.3192	4.8465	0.45	yes	BK00418BL01-7
SLITRK1	114798	1	0.0025	0.0132	0.0097	0.14	no	BK00418BL01-7
SLITRK3	22865	6	0.0105	0.0791	0.0402	0.17	no	BK00418BL01-7
SLITRK4	139065	176	0.1251	2.3214	0.479	0.27	no	BK00418BL01-7
SLITRK5	26050	2	0.0048	0.0264	0.0182	0.15	no	BK00418BL01-7
SLITRK6	84189	1257	3.9654	16.5795	15.1854	0.61	yes	BK00418BL01-7
SLK	9748	8297	14.0626	109.4352	53.8518	0.85	yes	BK00418BL01-7
SLMAP	7871	5108	10.1404	67.3731	38.8322	0.79	yes	BK00418BL01-7
PRELID3A	10650	464	3.3028	6.12	12.6477	0.58	yes	BK00418BL01-7
PRELID3B	51012	0	0	0	0	0	no	BK00418BL01-7
SLN	6588	1	0.0181	0.0132	0.0692	0.18	no	BK00418BL01-7
SLPI	6590	2969	65.7052	39.1603	251.6137	0.97	yes	BK00418BL01-7
SLTM	79811	7031	19.8198	92.737	75.8987	0.9	yes	BK00418BL01-7
SLU7	10569	2069	6.8446	27.2895	26.2111	0.72	yes	BK00418BL01-7
SLURP1	57152	3	0.0737	0.0396	0.2822	0.24	no	BK00418BL01-7
SLX1A	548593	3	0.0338	0.0396	0.1295	0.21	no	BK00418BL01-7
SLX1A-SULT1A3	100526830	3	0.0178	0.0396	0.0683	0.18	no	BK00418BL01-7
SLX1B	79008	0	0	0	0	0	no	BK00418BL01-7
SLX1B-SULT1A4	100526831	0	0	0	0	0	no	BK00418BL01-7
SLX4	84464	5746	10.3919	75.7882	39.7951	0.8	yes	BK00418BL01-7
SLX4IP	128710	440	3.0054	5.8035	11.5091	0.57	yes	BK00418BL01-7
SMAD1	4086	2189	8.6886	28.8723	33.2725	0.76	yes	BK00418BL01-7
SMAD2	4087	4691	5.666	61.873	21.6977	0.68	yes	BK00418BL01-7
SMAD3	4088	7617	14.8136	100.4662	56.7279	0.86	yes	BK00418BL01-7
SMAD4	4089	20249	30.0595	267.0788	115.1109	0.94	yes	BK00418BL01-7
SMAD5	4090	4169	7.7502	54.988	29.679	0.74	yes	BK00418BL01-7
SMAD5-AS1	9597	0	0	0	0	0	no	BK00418BL01-7
SMAD6	4091	1362	5.6885	17.9644	21.7839	0.68	yes	BK00418BL01-7
SMAD7	4092	2169	8.3068	28.6085	31.8102	0.75	yes	BK00418BL01-7
SMAD9	4093	106	0.2158	1.3981	0.8264	0.31	no	BK00418BL01-7
SMAGP	57228	209	2.2249	2.7567	8.5201	0.52	yes	BK00418BL01-7
SMAP1	60682	1874	6.5668	24.7175	25.1472	0.71	yes	BK00418BL01-7
SMAP2	64744	1274	4.5489	16.8037	17.4198	0.64	yes	BK00418BL01-7
SMARCA1	6594	9885	31.6765	130.3805	121.303	0.94	yes	BK00418BL01-7
SMARCA2	6595	5584	11.864	73.6514	45.4322	0.82	yes	BK00418BL01-7
SMARCA4	6597	69899	149.6913	921.9487	573.2329	0.99	yes	BK00418BL01-7
SMARCA5	8467	9574	15.9322	126.2784	61.0112	0.87	yes	BK00418BL01-7
SMARCA5-AS1	100128055	35	0.4025	0.4616	1.5413	0.35	no	BK00418BL01-7
SMARCAD1	56916	4268	9.5365	56.2938	36.5193	0.78	yes	BK00418BL01-7
SMARCAL1	50485	2349	9.0965	30.9827	34.8344	0.77	yes	BK00418BL01-7
SMARCB1	6598	22736	170.6782	299.8816	653.6009	0.99	yes	BK00418BL01-7
SMARCC1	6599	7861	18.0102	103.6844	68.9687	0.88	yes	BK00418BL01-7
SMARCC2	6601	10212	23.7095	134.6935	90.7938	0.91	yes	BK00418BL01-7
SMARCD1	6602	2424	8.7546	31.9719	33.5253	0.76	yes	BK00418BL01-7
SMARCD2	6603	1961	6.7603	25.8651	25.8883	0.71	yes	BK00418BL01-7
SMARCD3	6604	1332	9.1504	17.5687	35.0407	0.77	yes	BK00418BL01-7
SMARCE1	6605	6595	12.5994	86.9863	48.2486	0.83	yes	BK00418BL01-7
SMC1A	8243	51749	34.3683	682.5552	131.6113	0.94	yes	BK00418BL01-7
SMC1B	27127	122	0.3784	1.6091	1.4489	0.34	no	BK00418BL01-7
SMC2	10592	1615	3.3699	21.3014	12.905	0.59	yes	BK00418BL01-7
SMC3	9126	31811	102.0376	419.5784	390.746	0.99	yes	BK00418BL01-7
SMC4	10051	7818	16.7698	103.1173	64.2187	0.87	yes	BK00418BL01-7
SMC5	23137	7209	15.9404	95.0847	61.0429	0.87	yes	BK00418BL01-7
SMC6	79677	3986	9.8509	52.5743	37.7234	0.79	yes	BK00418BL01-7
SMCHD1	23347	17434	26.1544	229.9497	100.1566	0.93	yes	BK00418BL01-7
SMCO2	341346	124	1.2858	1.6355	4.9239	0.45	yes	BK00418BL01-7
SMCO3	440087	4	0.0251	0.0528	0.096	0.2	no	BK00418BL01-7
SMCO4	56935	500	6.0726	6.5949	23.2547	0.69	yes	BK00418BL01-7
SMCP	4184	0	0	0	0	0	no	BK00418BL01-7
SMCR5	140771	0	0	0	0	0	no	BK00418BL01-7
SMCR8	140775	1853	2.9411	24.4406	11.2628	0.56	yes	BK00418BL01-7
SMDT1	91689	814	3.4171	10.7364	13.0854	0.59	yes	BK00418BL01-7
PPP4R3A	55671	5383	15.0712	71.0003	57.7141	0.86	yes	BK00418BL01-7
PPP4R3B	57223	6019	13.6854	79.389	52.4073	0.85	yes	BK00418BL01-7
PPP4R3C	139420	0	0	0	0	0	no	BK00418BL01-7
SMG1	23049	26264	21.3454	346.415	81.7409	0.9	yes	BK00418BL01-7
SMG1P2	440354	1617	5.5054	21.3278	21.0824	0.67	yes	BK00418BL01-7
SMG1P5	595101	356	1.0917	4.6955	4.1807	0.43	yes	BK00418BL01-7
SMG5	23381	9557	27.2904	126.0542	104.5067	0.93	yes	BK00418BL01-7
