Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	206	1.5911	2.9483	6.4831	0.43	yes	BK02587TS10
A1BG-AS1	503538	399	2.681	5.7105	10.9241	0.5	yes	BK02587TS10
A1CF	29974	10	0.015	0.1431	0.0612	0.15	no	BK02587TS10
A2M	2	68141	209.5938	975.2398	854.0205	1	yes	BK02587TS10
A2M-AS1	144571	155	1.0143	2.2184	4.1331	0.37	yes	BK02587TS10
A2ML1	144568	6	0.0158	0.0859	0.0642	0.15	no	BK02587TS10
A3GALT2	127550	87	1.2172	1.2452	4.9595	0.39	yes	BK02587TS10
A4GALT	53947	1666	7.8382	23.8439	31.9381	0.72	yes	BK02587TS10
A4GNT	51146	80	0.6465	1.145	2.6343	0.33	yes	BK02587TS10
AAAS	8086	1650	12.8552	23.6149	52.3803	0.83	yes	BK02587TS10
AACS	65985	1563	6.7197	22.3698	27.3803	0.69	yes	BK02587TS10
AADAC	13	90	0.7586	1.2881	3.091	0.35	yes	BK02587TS10
AADACL2	344752	0	0	0	0	0	no	BK02587TS10
AADACL3	126767	0	0	0	0	0	no	BK02587TS10
AADACL4	343066	2	0.0182	0.0286	0.0741	0.15	no	BK02587TS10
AADAT	51166	802	4.0921	11.4783	16.6738	0.58	yes	BK02587TS10
PRXL2C	195827	506	4.3811	7.2419	17.8513	0.6	yes	BK02587TS10
AAGAB	79719	1291	5.2656	18.4769	21.4554	0.63	yes	BK02587TS10
AAK1	22848	8956	5.8771	128.179	23.947	0.66	yes	BK02587TS10
AAMDC	28971	275	6.4841	3.9358	26.4202	0.68	yes	BK02587TS10
AAMP	14	2607	20.7748	37.3116	84.6501	0.9	yes	BK02587TS10
AANAT	15	10	0.0684	0.1431	0.2786	0.2	no	BK02587TS10
AAR2	25980	743	3.5696	10.6339	14.5449	0.56	yes	BK02587TS10
AARD	441376	22	0.1763	0.3149	0.7183	0.25	no	BK02587TS10
AARS	16	5027	20.7759	71.9469	84.6543	0.9	yes	BK02587TS10
AARS2	57505	3054	9.0815	43.7091	37.0038	0.75	yes	BK02587TS10
AARSD1	80755	3	0.0315	0.0429	0.1283	0.17	no	BK02587TS10
AASDH	132949	1774	5.967	25.3896	24.3135	0.66	yes	BK02587TS10
AASDHPPT	60496	624	3.1215	8.9307	12.7192	0.53	yes	BK02587TS10
AASS	10157	5112	11.6558	73.1634	47.4932	0.8	yes	BK02587TS10
AATF	26574	2245	15.0073	32.1306	61.1494	0.85	yes	BK02587TS10
AATK	9625	6135	8.9151	87.8046	36.3258	0.75	yes	BK02587TS10
PVALEF	388428	1	0.0091	0.0143	0.037	0.13	no	BK02587TS10
ABAT	18	543	1.2939	7.7715	5.2724	0.4	yes	BK02587TS10
ABCA1	19	11054	14.1533	158.2058	57.6698	0.84	yes	BK02587TS10
ABCA10	10349	3695	8.0455	52.8832	32.7826	0.72	yes	BK02587TS10
ABCA11P	79963	817	3.0852	11.693	12.5712	0.53	yes	BK02587TS10
ABCA12	26154	150	0.2291	2.1468	0.9336	0.26	no	BK02587TS10
ABCA13	154664	6583	5.3296	94.2165	21.7162	0.64	yes	BK02587TS10
ABCA2	20	12090	20.6977	173.0331	84.336	0.9	yes	BK02587TS10
ABCA3	21	46281	99.6656	662.3776	406.1021	0.99	yes	BK02587TS10
ABCA4	24	117	0.2286	1.6745	0.9313	0.26	no	BK02587TS10
ABCA5	23461	7004	10.5484	100.2418	42.9812	0.78	yes	BK02587TS10
ABCA6	23460	6878	18.5873	98.4385	75.7368	0.89	yes	BK02587TS10
ABCA7	10347	10822	22.7138	154.8854	92.5507	0.91	yes	BK02587TS10
ABCA8	10351	6899	15.2352	98.7391	62.0779	0.86	yes	BK02587TS10
ABCA9	10350	4564	9.2378	65.3204	37.6407	0.76	yes	BK02587TS10
ABCB1	5243	644	1.9544	9.217	7.9635	0.46	yes	BK02587TS10
ABCB10	23456	1452	5.3879	20.7811	21.9538	0.64	yes	BK02587TS10
ABCB11	8647	15	0.0304	0.2147	0.1237	0.17	no	BK02587TS10
ABCB4	5244	370	1.3279	5.2955	5.4105	0.4	yes	BK02587TS10
ABCB5	340273	56	0.1032	0.8015	0.4206	0.22	no	BK02587TS10
ABCB6	10058	910	4.1372	13.024	16.8577	0.59	yes	BK02587TS10
ABCB7	22	2238	12.6703	32.0304	51.6269	0.82	yes	BK02587TS10
ABCB8	11194	3234	9.088	46.2853	37.0305	0.75	yes	BK02587TS10
ABCB9	23457	418	1.5304	5.9825	6.236	0.42	yes	BK02587TS10
ABCC1	4363	12349	26.8031	176.7399	109.2133	0.93	yes	BK02587TS10
ABCC10	89845	5362	12.7477	76.7414	51.9425	0.82	yes	BK02587TS10
ABCC11	85320	34	0.0948	0.4866	0.3864	0.21	no	BK02587TS10
ABCC12	94160	3	0.0083	0.0429	0.0336	0.13	no	BK02587TS10
ABCC13	150000	21	0.1018	0.3006	0.4147	0.22	no	BK02587TS10
ABCC2	1244	308	0.8717	4.4081	3.5518	0.36	yes	BK02587TS10
ABCC3	8714	18329	49.6454	262.3262	202.2874	0.97	yes	BK02587TS10
ABCC4	10257	4245	9.456	60.7548	38.5299	0.76	yes	BK02587TS10
