Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	37712	338.8181	627.83	1196.614	1	yes	BK00397TS01
A1BG-AS1	503538	164	1.2818	2.7303	4.527	0.47	yes	BK00397TS01
A1CF	29974	16967	29.6429	282.4669	104.6906	0.94	yes	BK00397TS01
A2M	2	120407	430.8054	2004.5377	1521.4883	1	yes	BK00397TS01
A2M-AS1	144571	112	0.8526	1.8646	3.0111	0.43	yes	BK00397TS01
A2ML1	144568	7	0.0214	0.1165	0.0755	0.2	no	BK00397TS01
A3GALT2	127550	33	0.537	0.5494	1.8967	0.38	no	BK00397TS01
A4GALT	53947	236	1.2916	3.9289	4.5614	0.47	yes	BK00397TS01
A4GNT	51146	3	0.0282	0.0499	0.0996	0.2	no	BK00397TS01
AAAS	8086	1030	9.3345	17.1475	32.9669	0.81	yes	BK00397TS01
AACS	65985	417	2.0854	6.9422	7.365	0.54	yes	BK00397TS01
AADAC	13	9358	91.7504	155.7921	324.0375	0.98	yes	BK00397TS01
AADACL2	344752	0	0	0	0	0	no	BK00397TS01
AADACL3	126767	0	0	0	0	0	no	BK00397TS01
AADACL4	343066	0	0	0	0	0	no	BK00397TS01
AADAT	51166	1500	8.9027	24.972	31.4419	0.8	yes	BK00397TS01
PRXL2C	195827	252	2.538	4.1953	8.9635	0.57	yes	BK00397TS01
AAGAB	79719	840	3.9853	13.9843	14.0749	0.65	yes	BK00397TS01
AAK1	22848	3868	2.9525	64.3945	10.4275	0.6	yes	BK00397TS01
AAMDC	28971	172	4.7174	2.8635	16.6606	0.68	yes	BK00397TS01
AAMP	14	1811	16.7871	30.1496	59.2874	0.89	yes	BK00397TS01
AANAT	15	1	0.008	0.0166	0.0281	0.17	no	BK00397TS01
AAR2	25980	397	2.2186	6.6093	7.8356	0.55	yes	BK00397TS01
AARD	441376	0	0	0	0	0	no	BK00397TS01
AARS	16	6325	30.4068	105.2987	107.3885	0.95	yes	BK00397TS01
AARS2	57505	1335	4.6177	22.2251	16.3085	0.68	yes	BK00397TS01
AARSD1	80755	0	0	0	0	0	no	BK00397TS01
AASDH	132949	1507	5.8963	25.0886	20.824	0.72	yes	BK00397TS01
AASDHPPT	60496	568	3.3052	9.4561	11.6729	0.61	yes	BK00397TS01
AASS	10157	6703	17.7779	111.5917	62.7866	0.9	yes	BK00397TS01
AATF	26574	1095	8.5145	18.2296	30.071	0.79	yes	BK00397TS01
AATK	9625	408	0.6897	6.7924	2.4357	0.41	yes	BK00397TS01
PVALEF	388428	2	0.0211	0.0333	0.0746	0.2	no	BK00397TS01
ABAT	18	15081	41.803	251.0687	147.6368	0.96	yes	BK00397TS01
ABCA1	19	27210	40.5254	452.9925	143.1246	0.96	yes	BK00397TS01
ABCA10	10349	3108	7.8719	51.742	27.8014	0.78	yes	BK00397TS01
ABCA11P	79963	157	0.6896	2.6137	2.4356	0.41	yes	BK00397TS01
ABCA12	26154	0	0	0	0	0	no	BK00397TS01
ABCA13	154664	2549	2.4005	42.4358	8.4779	0.56	yes	BK00397TS01
ABCA2	20	10759	21.4254	179.116	75.6686	0.92	yes	BK00397TS01
ABCA3	21	525	1.3151	8.7402	4.6446	0.48	yes	BK00397TS01
ABCA4	24	279	0.634	4.6448	2.2392	0.4	yes	BK00397TS01
ABCA5	23461	9270	16.2398	154.3271	57.3547	0.89	yes	BK00397TS01
ABCA6	23460	28526	89.6717	474.9013	316.6962	0.98	yes	BK00397TS01
ABCA7	10347	2109	5.1489	35.1107	18.1847	0.7	yes	BK00397TS01
ABCA8	10351	27719	71.203	461.4664	251.4696	0.98	yes	BK00397TS01
ABCA9	10350	14307	33.6845	238.1832	118.9646	0.95	yes	BK00397TS01
ABCB1	5243	3504	12.3695	58.3347	43.6858	0.85	yes	BK00397TS01
ABCB10	23456	1187	5.1235	19.7612	18.0947	0.7	yes	BK00397TS01
ABCB11	8647	10583	24.9237	176.186	88.0239	0.93	yes	BK00397TS01
ABCB4	5244	25027	104.4759	416.6499	368.9806	0.99	yes	BK00397TS01
ABCB5	340273	37	0.0793	0.616	0.2802	0.25	no	BK00397TS01
ABCB6	10058	1689	8.9322	28.1185	31.546	0.8	yes	BK00397TS01
ABCB7	22	2256	14.8568	37.5579	52.4701	0.88	yes	BK00397TS01
ABCB8	11194	1948	6.3676	32.4303	22.4887	0.74	yes	BK00397TS01
ABCB9	23457	154	0.6559	2.5638	2.3164	0.4	yes	BK00397TS01
ABCC1	4363	1997	5.0419	33.2461	17.8065	0.69	yes	BK00397TS01
ABCC10	89845	2197	6.0757	36.5757	21.4577	0.73	yes	BK00397TS01
ABCC11	85320	461	1.4958	7.6747	5.2826	0.49	yes	BK00397TS01
ABCC12	94160	5	0.016	0.0832	0.0565	0.19	no	BK00397TS01
ABCC13	150000	0	0	0	0	0	no	BK00397TS01
ABCC2	1244	22199	73.0807	369.5693	258.1014	0.98	yes	BK00397TS01
ABCC3	8714	31137	98.1017	518.3693	346.4686	0.99	yes	BK00397TS01
ABCC4	10257	576	1.4925	9.5893	5.2711	0.49	yes	BK00397TS01
ABCC5	10057	2840	5.9234	47.2804	20.9198	0.72	yes	BK00397TS01
ABCC6	368	16714	43.7164	278.255	154.3945	0.96	yes	BK00397TS01
ABCC6P1	653190	2249	13.7248	37.4414	48.4725	0.87	yes	BK00397TS01
ABCC6P2	730013	75	1.7686	1.2486	6.2461	0.52	yes	BK00397TS01
ABCC8	6833	13	0.0434	0.2164	0.1535	0.22	no	BK00397TS01
ABCC9	10060	7808	13.58	129.9877	47.9609	0.87	yes	BK00397TS01
ABCD1	215	1608	3.6531	26.77	12.9018	0.63	yes	BK00397TS01
ABCD2	225	113	0.3522	1.8812	1.244	0.35	no	BK00397TS01
ABCD3	5825	7780	32.7405	129.5216	115.6307	0.95	yes	BK00397TS01
ABCD4	5826	2008	7.8768	33.4292	27.8188	0.78	yes	BK00397TS01
ABCE1	6059	2458	9.757	40.9208	34.4591	0.82	yes	BK00397TS01
ABCF1	23	2238	1.5993	37.2583	5.6482	0.5	yes	BK00397TS01
ABCF2	10061	1011	3.2739	16.8311	11.5625	0.61	yes	BK00397TS01
ABCF3	55324	2250	14.3793	37.458	50.7837	0.88	yes	BK00397TS01
ABCG1	9619	857	1.318	14.2674	4.6548	0.48	yes	BK00397TS01
ABCG2	9429	1158	3.9432	19.2784	13.9264	0.65	yes	BK00397TS01
ABCG4	64137	33	0.1396	0.5494	0.493	0.28	no	BK00397TS01
ABCG5	64240	9593	53.1993	159.7044	187.8857	0.97	yes	BK00397TS01
ABCG8	64241	9676	53.5704	161.0862	189.1962	0.97	yes	BK00397TS01
ABHD1	84696	142	1.5813	2.364	5.5847	0.5	yes	BK00397TS01
ABHD10	55347	512	3.0377	8.5238	10.7283	0.6	yes	BK00397TS01
ABHD11	83451	222	1.1227	3.6959	3.965	0.46	yes	BK00397TS01
ABHD12	26090	941	5.4642	15.6658	19.298	0.71	yes	BK00397TS01
ABHD12B	145447	7	0.0291	0.1165	0.1026	0.21	no	BK00397TS01
ABHD13	84945	459	1.4412	7.6414	5.0901	0.49	yes	BK00397TS01
ABHD14A	25864	392	4.9068	6.526	17.3294	0.69	yes	BK00397TS01
ABHD14A-ACY1	100526760	0	0	0	0	0	no	BK00397TS01
ABHD14B	84836	2826	19.3054	47.0473	68.1815	0.91	yes	BK00397TS01
ABHD15	116236	950	4.7	15.8156	16.5993	0.68	yes	BK00397TS01
ABHD16A	7920	1268	1.2199	21.1097	4.3085	0.47	yes	BK00397TS01
ABHD16B	140701	14	0.1312	0.2331	0.4635	0.28	no	BK00397TS01
ABHD17A	81926	893	8.6636	14.8667	30.5974	0.79	yes	BK00397TS01
ABHD17B	51104	437	2.2317	7.2752	7.8816	0.55	yes	BK00397TS01
ABHD17C	58489	334	2.3393	5.5604	8.2617	0.56	yes	BK00397TS01
ABHD2	11057	14905	26.998	248.1387	95.3497	0.94	yes	BK00397TS01
ABHD3	171586	1711	11.3757	28.4848	40.1759	0.84	yes	BK00397TS01
ABHD4	63874	562	3.4627	9.3562	12.2293	0.62	yes	BK00397TS01
ABHD5	51099	801	2.4911	13.3351	8.798	0.57	yes	BK00397TS01
ABHD6	57406	1829	12.2335	30.4492	43.2055	0.85	yes	BK00397TS01
