Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	15133	106.6912	197.6989	358.5783	0.98	yes	BK02657BL01-7
A1BG-AS1	503538	80	0.4907	1.0451	1.6491	0.37	no	BK02657BL01-7
A1CF	29974	4709	6.456	61.5188	21.6978	0.68	yes	BK02657BL01-7
A2M	2	40675	114.202	531.3818	383.8212	0.98	yes	BK02657BL01-7
A2M-AS1	144571	18	0.1075	0.2352	0.3614	0.28	no	BK02657BL01-7
A2ML1	144568	2	0.0048	0.0261	0.0161	0.15	no	BK02657BL01-7
A3GALT2	127550	17	0.2171	0.2221	0.7296	0.32	no	BK02657BL01-7
A4GALT	53947	124	0.5325	1.6199	1.7898	0.38	no	BK02657BL01-7
A4GNT	51146	1	0.0074	0.0131	0.0248	0.17	no	BK02657BL01-7
AAAS	8086	1828	13.0001	23.8812	43.692	0.81	yes	BK02657BL01-7
AACS	65985	2070	8.1234	27.0427	27.3018	0.72	yes	BK02657BL01-7
AADAC	13	4211	32.3986	55.0129	108.8885	0.93	yes	BK02657BL01-7
AADACL2	344752	0	0	0	0	0	no	BK02657BL01-7
AADACL3	126767	0	0	0	0	0	no	BK02657BL01-7
AADACL4	343066	0	0	0	0	0	no	BK02657BL01-7
AADAT	51166	439	2.0446	5.7351	6.8717	0.51	yes	BK02657BL01-7
PRXL2C	195827	445	3.517	5.8135	11.8201	0.58	yes	BK02657BL01-7
AAGAB	79719	3299	12.2823	43.0984	41.2794	0.8	yes	BK02657BL01-7
AAK1	22848	3938	2.3588	51.4464	7.9278	0.52	yes	BK02657BL01-7
AAMDC	28971	214	4.6058	2.7957	15.4796	0.62	yes	BK02657BL01-7
AAMP	14	4904	35.6717	64.0663	119.8888	0.94	yes	BK02657BL01-7
AANAT	15	4	0.025	0.0523	0.0839	0.21	no	BK02657BL01-7
AAR2	25980	908	3.9819	11.8622	13.3829	0.6	yes	BK02657BL01-7
AARD	441376	1	0.0073	0.0131	0.0246	0.16	no	BK02657BL01-7
AARS	16	10151	38.2944	132.6136	128.7036	0.94	yes	BK02657BL01-7
AARS2	57505	2186	5.9335	28.5581	19.942	0.67	yes	BK02657BL01-7
AARSD1	80755	3	0.0287	0.0392	0.0966	0.21	no	BK02657BL01-7
AASDH	132949	1396	4.2861	18.2375	14.4052	0.61	yes	BK02657BL01-7
AASDHPPT	60496	1342	6.1279	17.532	20.5953	0.67	yes	BK02657BL01-7
AASS	10157	1409	2.9325	18.4073	9.8558	0.55	yes	BK02657BL01-7
AATF	26574	2472	15.0838	32.2944	50.6951	0.84	yes	BK02657BL01-7
AATK	9625	3421	4.5377	44.6922	15.2509	0.62	yes	BK02657BL01-7
PVALEF	388428	0	0	0	0	0	no	BK02657BL01-7
ABAT	18	2803	6.097	36.6186	20.4914	0.67	yes	BK02657BL01-7
ABCA1	19	9048	10.5747	118.2039	35.5404	0.78	yes	BK02657BL01-7
ABCA10	10349	798	1.5861	10.4251	5.3306	0.48	yes	BK02657BL01-7
