Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	39636	333.2584	617.5278	1139.3012	1	yes	BK02564TS03
A1BG-AS1	503538	372	2.721	5.7957	9.3022	0.54	yes	BK02564TS03
A1CF	29974	17003	27.8	264.9063	95.0391	0.94	yes	BK02564TS03
A2M	2	47404	158.7262	738.553	542.6328	0.99	yes	BK02564TS03
A2M-AS1	144571	132	0.9404	2.0566	3.2148	0.4	yes	BK02564TS03
A2ML1	144568	11	0.0314	0.1714	0.1075	0.19	no	BK02564TS03
A3GALT2	127550	53	0.8072	0.8257	2.7595	0.39	yes	BK02564TS03
A4GALT	53947	404	2.0691	6.2943	7.0737	0.5	yes	BK02564TS03
A4GNT	51146	5	0.044	0.0779	0.1504	0.2	no	BK02564TS03
AAAS	8086	1439	12.2045	22.4196	41.723	0.83	yes	BK02564TS03
AACS	65985	564	2.6396	8.7871	9.0238	0.53	yes	BK02564TS03
AADAC	13	4119	37.7938	64.1739	129.2047	0.96	yes	BK02564TS03
AADACL2	344752	0	0	0	0	0	no	BK02564TS03
AADACL3	126767	0	0	0	0	0	no	BK02564TS03
AADACL4	343066	0	0	0	0	0	no	BK02564TS03
AADAT	51166	1730	9.609	26.9534	32.8502	0.79	yes	BK02564TS03
PRXL2C	195827	274	2.5825	4.2689	8.8288	0.53	yes	BK02564TS03
AAGAB	79719	830	3.6852	12.9314	12.5985	0.59	yes	BK02564TS03
AAK1	22848	6109	4.364	95.1781	14.919	0.62	yes	BK02564TS03
AAMDC	28971	148	3.7987	2.3058	12.9867	0.6	yes	BK02564TS03
AAMP	14	1991	17.2716	31.0197	59.0458	0.89	yes	BK02564TS03
AANAT	15	5	0.0372	0.0779	0.1272	0.19	no	BK02564TS03
AAR2	25980	457	2.3901	7.12	8.1709	0.52	yes	BK02564TS03
AARD	441376	0	0	0	0	0	no	BK02564TS03
AARS	16	4518	20.3264	70.3903	69.4893	0.91	yes	BK02564TS03
AARS2	57505	2308	7.4711	35.9586	25.5414	0.74	yes	BK02564TS03
AARSD1	80755	0	0	0	0	0	no	BK02564TS03
AASDH	132949	1439	5.269	22.4196	18.013	0.66	yes	BK02564TS03
AASDHPPT	60496	532	2.8971	8.2885	9.9042	0.55	yes	BK02564TS03
AASS	10157	6915	17.1635	107.7355	58.6765	0.89	yes	BK02564TS03
AATF	26574	1527	11.1119	23.7906	37.988	0.81	yes	BK02564TS03
AATK	9625	418	0.6612	6.5124	2.2605	0.37	yes	BK02564TS03
PVALEF	388428	0	0	0	0	0	no	BK02564TS03
ABAT	18	9251	23.9977	144.1303	82.0403	0.92	yes	BK02564TS03
ABCA1	19	29116	40.5821	453.6265	138.7368	0.96	yes	BK02564TS03
ABCA10	10349	2621	6.2126	40.8351	21.2387	0.69	yes	BK02564TS03
ABCA11P	79963	313	1.2867	4.8765	4.3987	0.44	yes	BK02564TS03
ABCA12	26154	13	0.0216	0.2025	0.0739	0.17	no	BK02564TS03
ABCA13	154664	292	0.2573	4.5494	0.8798	0.3	no	BK02564TS03
ABCA2	20	18562	34.5928	289.1955	118.2613	0.95	yes	BK02564TS03
ABCA3	21	586	1.3737	9.1299	4.6964	0.44	yes	BK02564TS03
ABCA4	24	235	0.4998	3.6613	1.7085	0.35	no	BK02564TS03
ABCA5	23461	7172	11.7583	111.7396	40.1979	0.82	yes	BK02564TS03
ABCA6	23460	20391	59.987	317.6912	205.0759	0.98	yes	BK02564TS03
ABCA7	10347	6443	14.7209	100.3818	50.3259	0.86	yes	BK02564TS03
ABCA8	10351	19638	47.2087	305.9595	161.391	0.97	yes	BK02564TS03
ABCA9	10350	9512	20.9584	148.1967	71.6498	0.91	yes	BK02564TS03
ABCB1	5243	2508	8.2855	39.0746	28.3255	0.76	yes	BK02564TS03
ABCB10	23456	1229	4.9644	19.1478	16.9717	0.65	yes	BK02564TS03
ABCB11	8647	12298	27.1046	191.6025	92.6618	0.93	yes	BK02564TS03
ABCB4	5244	10621	41.4932	165.4749	141.8517	0.96	yes	BK02564TS03
ABCB5	340273	13	0.0261	0.2025	0.0892	0.18	no	BK02564TS03
ABCB6	10058	1276	6.3151	19.88	21.5894	0.7	yes	BK02564TS03
ABCB7	22	2246	13.842	34.9926	47.3213	0.85	yes	BK02564TS03
ABCB8	11194	2198	6.7239	34.2448	22.9868	0.71	yes	BK02564TS03
ABCB9	23457	236	0.9406	3.6769	3.2157	0.4	yes	BK02564TS03
ABCC1	4363	5085	12.0146	79.2242	41.0739	0.83	yes	BK02564TS03
ABCC10	89845	4033	10.4375	62.834	35.6825	0.8	yes	BK02564TS03
ABCC11	85320	340	1.0324	5.2972	3.5294	0.41	yes	BK02564TS03
ABCC12	94160	5	0.015	0.0779	0.0512	0.16	no	BK02564TS03
ABCC13	150000	0	0	0	0	0	no	BK02564TS03
ABCC2	1244	21309	65.6503	331.9936	224.4369	0.98	yes	BK02564TS03
ABCC3	8714	21212	62.544	330.4824	213.8174	0.98	yes	BK02564TS03
ABCC4	10257	962	2.3328	14.9879	7.9749	0.51	yes	BK02564TS03
ABCC5	10057	6227	12.1544	97.0165	41.5519	0.83	yes	BK02564TS03
ABCC6	368	18727	45.8391	291.7661	156.709	0.97	yes	BK02564TS03
ABCC6P1	653190	2630	15.0203	40.9753	51.3494	0.86	yes	BK02564TS03
ABCC6P2	730013	130	2.8688	2.0254	9.8076	0.55	yes	BK02564TS03
ABCC8	6833	6	0.0188	0.0935	0.0642	0.17	no	BK02564TS03
ABCC9	10060	6748	10.9835	105.1337	37.5488	0.81	yes	BK02564TS03
ABCD1	215	2778	5.9063	43.2812	20.1916	0.68	yes	BK02564TS03
ABCD2	225	574	1.6744	8.9429	5.7242	0.47	yes	BK02564TS03
ABCD3	5825	5402	21.2748	84.163	72.7315	0.91	yes	BK02564TS03
ABCD4	5826	3415	12.5367	53.2056	42.8587	0.83	yes	BK02564TS03
ABCE1	6059	2240	8.3212	34.8991	28.4475	0.76	yes	BK02564TS03
ABCF1	23	2340	1.5649	36.4571	5.3498	0.46	yes	BK02564TS03
ABCF2	10061	1096	3.3215	17.0757	11.355	0.57	yes	BK02564TS03
ABCF3	55324	2879	17.2187	44.8547	58.8651	0.89	yes	BK02564TS03
ABCG1	9619	2774	3.9925	43.2188	13.6491	0.61	yes	BK02564TS03
ABCG2	9429	1494	4.761	23.2765	16.2763	0.64	yes	BK02564TS03
ABCG4	64137	38	0.1504	0.592	0.5142	0.26	no	BK02564TS03
ABCG5	64240	8515	44.1917	132.6635	151.0769	0.96	yes	BK02564TS03
ABCG8	64241	10407	53.9211	162.1408	184.3386	0.97	yes	BK02564TS03
ABHD1	84696	207	2.1572	3.2251	7.3749	0.5	yes	BK02564TS03
