Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	7002	71.9713	133.3627	176.5076	0.98	yes	BK00595TS01
A1BG-AS1	503538	67	0.5991	1.2761	1.4693	0.36	no	BK00595TS01
A1CF	29974	2249	4.4953	42.8353	11.0245	0.62	yes	BK00595TS01
A2M	2	7703	31.5311	146.7143	77.3292	0.94	yes	BK00595TS01
A2M-AS1	144571	50	0.4354	0.9523	1.0679	0.33	no	BK00595TS01
A2ML1	144568	602	2.1038	11.4659	5.1596	0.49	yes	BK00595TS01
A3GALT2	127550	52	0.9681	0.9904	2.3743	0.4	yes	BK00595TS01
A4GALT	53947	995	6.2298	18.9511	15.2785	0.68	yes	BK00595TS01
A4GNT	51146	3	0.0323	0.0571	0.0791	0.19	no	BK00595TS01
AAAS	8086	984	10.2023	18.7416	25.0209	0.78	yes	BK00595TS01
AACS	65985	1947	11.1395	37.0833	27.3193	0.8	yes	BK00595TS01
AADAC	13	1658	18.5977	31.5789	45.6104	0.88	yes	BK00595TS01
AADACL2	344752	0	0	0	0	0	no	BK00595TS01
AADACL3	126767	4	0.0188	0.0762	0.0461	0.17	no	BK00595TS01
AADACL4	343066	0	0	0	0	0	no	BK00595TS01
AADAT	51166	1114	7.5642	21.2177	18.5511	0.72	yes	BK00595TS01
PRXL2C	195827	338	3.8945	6.4377	9.5513	0.59	yes	BK00595TS01
AAGAB	79719	1040	5.645	19.8082	13.8442	0.66	yes	BK00595TS01
AAK1	22848	4375	3.8206	83.3279	9.37	0.59	yes	BK00595TS01
AAMDC	28971	102	3.2005	1.9427	7.8493	0.56	yes	BK00595TS01
AAMP	14	2787	29.5558	53.0823	72.4849	0.93	yes	BK00595TS01
AANAT	15	36	0.3276	0.6857	0.8034	0.31	no	BK00595TS01
AAR2	25980	609	3.8937	11.5992	9.5491	0.59	yes	BK00595TS01
AARD	441376	2	0.0213	0.0381	0.0523	0.17	no	BK00595TS01
AARS	16	8045	44.2472	153.2281	108.5151	0.96	yes	BK00595TS01
AARS2	57505	2409	9.5331	45.8827	23.3796	0.77	yes	BK00595TS01
AARSD1	80755	6	0.0838	0.1143	0.2055	0.23	no	BK00595TS01
AASDH	132949	1278	5.7206	24.3413	14.0297	0.66	yes	BK00595TS01
AASDHPPT	60496	504	3.3553	9.5994	8.2287	0.57	yes	BK00595TS01
AASS	10157	1387	4.2086	26.4173	10.3215	0.61	yes	BK00595TS01
AATF	26574	3304	29.3925	62.9292	72.0842	0.93	yes	BK00595TS01
AATK	9625	3299	6.3797	62.834	15.6461	0.69	yes	BK00595TS01
PVALEF	388428	0	0	0	0	0	no	BK00595TS01
ABAT	18	1255	3.9799	23.9032	9.7606	0.6	yes	BK00595TS01
ABCA1	19	7273	12.3926	138.5243	30.3925	0.82	yes	BK00595TS01
ABCA10	10349	1102	3.1932	20.9891	7.8313	0.56	yes	BK00595TS01
ABCA11P	79963	141	0.7086	2.6855	1.7378	0.37	no	BK00595TS01
ABCA12	26154	247	0.5021	4.7045	1.2313	0.35	no	BK00595TS01
ABCA13	154664	12429	13.3911	236.7274	32.8413	0.83	yes	BK00595TS01
ABCA2	20	6371	14.5149	121.3445	35.5974	0.85	yes	BK00595TS01
ABCA3	21	275	0.7881	5.2378	1.9328	0.38	no	BK00595TS01
ABCA4	24	43	0.1118	0.819	0.2742	0.25	no	BK00595TS01
ABCA5	23461	4143	8.3036	78.9091	20.3644	0.74	yes	BK00595TS01
ABCA6	23460	3787	13.6195	72.1286	33.4014	0.84	yes	BK00595TS01
ABCA7	10347	6476	18.0883	123.3444	44.3612	0.88	yes	BK00595TS01
ABCA8	10351	3658	10.7501	69.6717	26.3644	0.79	yes	BK00595TS01
ABCA9	10350	2500	6.734	47.6159	16.5149	0.7	yes	BK00595TS01
ABCB1	5243	438	1.7689	8.3423	4.3383	0.47	yes	BK00595TS01
ABCB10	23456	1070	5.2838	20.3796	12.9584	0.65	yes	BK00595TS01
ABCB11	8647	2430	6.5473	46.2827	16.057	0.69	yes	BK00595TS01
ABCB4	5244	1761	8.4104	33.5407	20.6263	0.74	yes	BK00595TS01
ABCB5	340273	3	0.0074	0.0571	0.018	0.15	no	BK00595TS01
ABCB6	10058	1109	6.7098	21.1224	16.4556	0.7	yes	BK00595TS01
ABCB7	22	1746	13.1547	33.255	32.2615	0.83	yes	BK00595TS01
ABCB8	11194	2323	8.6874	44.2447	21.3055	0.75	yes	BK00595TS01
ABCB9	23457	472	2.2998	8.9899	5.6402	0.51	yes	BK00595TS01
ABCC1	4363	6171	17.8246	117.5352	43.7143	0.88	yes	BK00595TS01
ABCC10	89845	2862	9.0549	54.5107	22.207	0.76	yes	BK00595TS01
ABCC11	85320	74	0.2747	1.4094	0.6737	0.3	no	BK00595TS01
ABCC12	94160	4	0.0146	0.0762	0.0359	0.16	no	BK00595TS01
ABCC13	150000	9	0.058	0.1714	0.1424	0.22	no	BK00595TS01
ABCC2	1244	3440	12.9562	65.5195	31.7748	0.83	yes	BK00595TS01
ABCC3	8714	42724	154.0003	813.7375	377.6816	0.99	yes	BK00595TS01
ABCC4	10257	3039	9.0089	57.8819	22.094	0.76	yes	BK00595TS01
ABCC5	10057	2558	6.1038	48.7206	14.9694	0.68	yes	BK00595TS01
ABCC6	368	3389	10.1411	64.5482	24.8708	0.78	yes	BK00595TS01
ABCC6P1	653190	370	2.5833	7.0472	6.3354	0.52	yes	BK00595TS01
