Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	120	0.8707	1.6133	3.6181	0.39	yes	BK02625BL01-1
A1BG-AS1	503538	195	1.2308	2.6217	5.1148	0.43	yes	BK02625BL01-1
A1CF	29974	782	1.1033	10.5136	4.5849	0.42	yes	BK02625BL01-1
A2M	2	9631	27.828	129.4838	115.6405	0.93	yes	BK02625BL01-1
A2M-AS1	144571	43	0.2643	0.5781	1.0985	0.3	no	BK02625BL01-1
A2ML1	144568	214	0.5279	2.8771	2.1938	0.35	yes	BK02625BL01-1
A3GALT2	127550	41	0.5388	0.5512	2.2391	0.35	yes	BK02625BL01-1
A4GALT	53947	2101	9.2856	28.2468	38.5868	0.77	yes	BK02625BL01-1
A4GNT	51146	1	0.0076	0.0134	0.0315	0.14	no	BK02625BL01-1
AAAS	8086	1229	8.9947	16.5233	37.3779	0.76	yes	BK02625BL01-1
AACS	65985	1618	6.5344	21.7532	27.1542	0.69	yes	BK02625BL01-1
AADAC	13	642	5.0832	8.6314	21.1237	0.65	yes	BK02625BL01-1
AADACL2	344752	35	0.1569	0.4706	0.6518	0.27	no	BK02625BL01-1
AADACL3	126767	0	0	0	0	0	no	BK02625BL01-1
AADACL4	343066	2	0.0171	0.0269	0.0709	0.16	no	BK02625BL01-1
AADAT	51166	708	3.3935	9.5187	14.1017	0.57	yes	BK02625BL01-1
PRXL2C	195827	799	6.4986	10.7421	27.0051	0.69	yes	BK02625BL01-1
AAGAB	79719	1780	6.8199	23.9312	28.3406	0.7	yes	BK02625BL01-1
AAK1	22848	5900	3.637	79.3224	15.1136	0.58	yes	BK02625BL01-1
AAMDC	28971	189	4.1862	2.541	17.3958	0.61	yes	BK02625BL01-1
AAMP	14	2302	17.2323	30.9492	71.6095	0.87	yes	BK02625BL01-1
AANAT	15	9	0.0578	0.121	0.2402	0.21	no	BK02625BL01-1
AAR2	25980	687	3.1005	9.2364	12.8842	0.56	yes	BK02625BL01-1
AARD	441376	11	0.0828	0.1479	0.3441	0.23	no	BK02625BL01-1
AARS	16	5102	19.8076	68.5937	82.3114	0.89	yes	BK02625BL01-1
AARS2	57505	1733	4.8409	23.2993	20.1166	0.64	yes	BK02625BL01-1
AARSD1	80755	1	0.0099	0.0134	0.041	0.15	no	BK02625BL01-1
AASDH	132949	1969	6.2214	26.4722	25.8534	0.68	yes	BK02625BL01-1
AASDHPPT	60496	807	3.7923	10.8497	15.759	0.59	yes	BK02625BL01-1
AASS	10157	2671	5.7209	35.9102	23.7735	0.67	yes	BK02625BL01-1
AATF	26574	1526	9.5826	20.5163	39.8208	0.77	yes	BK02625BL01-1
AATK	9625	1791	2.4448	24.0791	10.1596	0.52	yes	BK02625BL01-1
PVALEF	388428	1	0.0085	0.0134	0.0354	0.14	no	BK02625BL01-1
ABAT	18	264	0.591	3.5493	2.4558	0.36	yes	BK02625BL01-1
ABCA1	19	11752	14.1349	157.9995	58.738	0.84	yes	BK02625BL01-1
ABCA10	10349	1176	2.4054	15.8107	9.9958	0.51	yes	BK02625BL01-1
ABCA11P	79963	473	1.6779	6.3592	6.9726	0.46	yes	BK02625BL01-1
ABCA12	26154	1976	2.8352	26.5663	11.782	0.54	yes	BK02625BL01-1
ABCA13	154664	2641	2.0085	35.5069	8.3466	0.49	yes	BK02625BL01-1
ABCA2	20	9043	14.5429	121.5784	60.4335	0.85	yes	BK02625BL01-1
ABCA3	21	492	0.9953	6.6147	4.136	0.41	yes	BK02625BL01-1
ABCA4	24	13	0.0239	0.1748	0.0991	0.18	no	BK02625BL01-1
ABCA5	23461	7305	10.3348	98.2119	42.9468	0.79	yes	BK02625BL01-1
ABCA6	23460	1740	4.4172	23.3934	18.3558	0.62	yes	BK02625BL01-1
ABCA7	10347	8014	15.8006	107.744	65.6599	0.86	yes	BK02625BL01-1
ABCA8	10351	1437	2.981	19.3197	12.3876	0.55	yes	BK02625BL01-1
ABCA9	10350	1241	2.3596	16.6846	9.8053	0.51	yes	BK02625BL01-1
ABCB1	5243	278	0.7925	3.7376	3.2934	0.38	yes	BK02625BL01-1
ABCB10	23456	1724	6.0094	23.1783	24.9724	0.68	yes	BK02625BL01-1
ABCB11	8647	84	0.1598	1.1293	0.6639	0.27	no	BK02625BL01-1
ABCB4	5244	588	1.9823	7.9054	8.2375	0.49	yes	BK02625BL01-1
ABCB5	340273	29	0.0502	0.3899	0.2087	0.21	no	BK02625BL01-1
ABCB6	10058	1010	4.3135	13.5789	17.925	0.61	yes	BK02625BL01-1
ABCB7	22	2097	11.1523	28.1931	46.344	0.8	yes	BK02625BL01-1
ABCB8	11194	1778	4.6936	23.9043	19.5043	0.63	yes	BK02625BL01-1
ABCB9	23457	356	1.2244	4.7862	5.0881	0.43	yes	BK02625BL01-1
ABCC1	4363	7814	15.9319	105.0551	66.2058	0.86	yes	BK02625BL01-1
ABCC10	89845	4539	10.137	61.0245	42.1246	0.78	yes	BK02625BL01-1
ABCC11	85320	45	0.1179	0.605	0.49	0.25	no	BK02625BL01-1
ABCC12	94160	0	0	0	0	0	no	BK02625BL01-1
ABCC13	150000	17	0.0774	0.2286	0.3216	0.23	no	BK02625BL01-1
ABCC2	1244	963	2.5602	12.947	10.6391	0.52	yes	BK02625BL01-1
ABCC3	8714	31538	80.2445	424.0119	333.4595	0.98	yes	BK02625BL01-1
ABCC4	10257	1717	3.5929	23.0842	14.9303	0.58	yes	BK02625BL01-1
ABCC5	10057	3894	6.5589	52.3528	27.2556	0.69	yes	BK02625BL01-1
ABCC6	368	406	0.8576	5.4585	3.5637	0.39	yes	BK02625BL01-1
ABCC6P1	653190	38	0.1873	0.5109	0.7782	0.28	no	BK02625BL01-1
ABCC6P2	730013	4	0.0762	0.0538	0.3165	0.23	no	BK02625BL01-1
ABCC8	6833	26	0.0702	0.3496	0.2916	0.22	no	BK02625BL01-1
ABCC9	10060	2189	3.0746	29.43	12.7766	0.55	yes	BK02625BL01-1
