Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
ABCA13	154664	374	0.2723	4.8143	0.8672	0.36	no	11217-051_1_1-2
ABCA2	20	12517	19.2732	161.124	61.3755	0.9	yes	11217-051_1_1-2
ABCA3	21	506	0.9801	6.5134	3.121	0.47	yes	11217-051_1_1-2
ABCA4	24	152	0.2671	1.9566	0.8505	0.36	no	11217-051_1_1-2
ABCA5	23461	14518	19.6655	186.8817	62.6249	0.9	yes	11217-051_1_1-2
ABCA6	23460	38877	94.4941	500.4408	300.9165	0.98	yes	11217-051_1_1-2
ABCA7	10347	1421	2.6825	18.2917	8.5423	0.6	yes	11217-051_1_1-2
ABCA8	10351	21827	43.3523	280.9662	138.0554	0.96	yes	11217-051_1_1-2
ABCA9	10350	10351	18.8435	133.2424	60.0071	0.9	yes	11217-051_1_1-2
ABCB1	5243	5034	13.7404	64.7997	43.7563	0.86	yes	11217-051_1_1-2
ABCB10	23456	1932	6.4479	24.8695	20.5333	0.74	yes	11217-051_1_1-2
ABCB11	8647	19524	35.5526	251.321	113.2171	0.95	yes	11217-051_1_1-2
ABCB4	5244	15317	49.44	197.1668	157.4417	0.96	yes	11217-051_1_1-2
ABCB5	340273	1	0.0017	0.0129	0.0053	0.17	no	11217-051_1_1-2
ABCB6	10058	1853	7.5771	23.8526	24.1291	0.77	yes	11217-051_1_1-2
ABCB7	22	3857	19.6396	49.6489	62.5423	0.9	yes	11217-051_1_1-2
ABCB8	11194	1924	4.8629	24.7665	15.4858	0.69	yes	11217-051_1_1-2
ABCB9	23457	147	0.4841	1.8922	1.5415	0.4	no	11217-051_1_1-2
ABCC1	4363	1795	3.5041	23.106	11.1588	0.64	yes	11217-051_1_1-2
ABCC10	89845	1905	4.0734	24.5219	12.9718	0.66	yes	11217-051_1_1-2
ABCC11	85320	518	1.2995	6.6679	4.1384	0.5	yes	11217-051_1_1-2
ABCC12	94160	5	0.0124	0.0644	0.0394	0.2	no	11217-051_1_1-2
ABCC13	150000	12	0.0523	0.1545	0.1666	0.26	no	11217-051_1_1-2
ABCC2	1244	42998	109.4499	553.488	348.5431	0.98	yes	11217-051_1_1-2
ABCC3	8714	37265	90.7817	479.6905	289.0943	0.98	yes	11217-051_1_1-2
ABCC4	10257	866	1.735	11.1475	5.5252	0.53	yes	11217-051_1_1-2
ABCC5	10057	2097	3.3818	26.9935	10.7693	0.63	yes	11217-051_1_1-2
ABCC6	368	29024	58.6974	373.6089	186.9219	0.97	yes	11217-051_1_1-2
ABCC6P1	653190	4023	18.983	51.7857	60.4515	0.9	yes	11217-051_1_1-2
ABCC6P2	730013	257	4.6859	3.3082	14.9221	0.69	yes	11217-051_1_1-2
ABCC8	6833	5	0.0129	0.0644	0.0411	0.2	no	11217-051_1_1-2
ABCC9	10060	16226	21.8207	208.8678	69.488	0.91	yes	11217-051_1_1-2
ABCD1	215	1532	2.6911	19.7205	8.5699	0.6	yes	11217-051_1_1-2
ABCD2	225	36	0.0868	0.4634	0.2763	0.29	no	11217-051_1_1-2
ABCD3	5825	15437	50.2304	198.7114	159.9587	0.96	yes	11217-051_1_1-2
ABCD4	5826	3185	9.6604	40.9986	30.7635	0.81	yes	11217-051_1_1-2
ABCE1	6059	3185	9.7755	40.9986	31.1302	0.81	yes	11217-051_1_1-2
ABCF1	23	1995	1.1023	25.6805	3.5103	0.48	yes	11217-051_1_1-2
ABCF2	10061	788	1.9731	10.1435	6.2832	0.55	yes	11217-051_1_1-2
ABCF3	55324	2722	13.4506	35.0387	42.8333	0.86	yes	11217-051_1_1-2
ABCG1	9619	1038	1.2343	13.3616	3.9307	0.49	yes	11217-051_1_1-2
ABCG2	9429	3430	9.031	44.1524	28.7591	0.8	yes	11217-051_1_1-2
ABCG4	64137	32	0.1047	0.4119	0.3333	0.3	no	11217-051_1_1-2
ABCG5	64240	10506	45.0492	135.2376	143.459	0.96	yes	11217-051_1_1-2
ABCG8	64241	15739	67.3758	202.5989	214.5581	0.97	yes	11217-051_1_1-2
ABHD1	84696	245	2.1095	3.1537	6.7178	0.56	yes	11217-051_1_1-2
ABHD10	55347	946	4.3397	12.1773	13.8199	0.67	yes	11217-051_1_1-2
ABHD11	83451	290	1.134	3.733	3.6111	0.49	yes	11217-051_1_1-2
ABHD12	26090	1468	6.5911	18.8967	20.9894	0.75	yes	11217-051_1_1-2
ABHD12B	145447	1	0.0032	0.0129	0.0102	0.17	no	11217-051_1_1-2
ABHD13	84945	904	2.1948	11.6367	6.9892	0.57	yes	11217-051_1_1-2
ABHD14A	25864	666	6.4459	8.573	20.5269	0.74	yes	11217-051_1_1-2
ABHD14A-ACY1	100526760	0	0	0	0	0	no	11217-051_1_1-2
ABHD14B	84836	5642	29.8015	72.6262	94.9027	0.94	yes	11217-051_1_1-2
ABHD15	116236	1586	6.0671	20.4156	19.3205	0.73	yes	11217-051_1_1-2
ABHD16A	7920	1968	1.464	25.3329	4.6621	0.51	yes	11217-051_1_1-2
ABHD16B	140701	10	0.0725	0.1287	0.2308	0.28	no	11217-051_1_1-2
ABHD17A	81926	1365	10.2394	17.5708	32.6074	0.82	yes	11217-051_1_1-2
ABHD17B	51104	786	3.1036	10.1177	9.8834	0.62	yes	11217-051_1_1-2
ABHD17C	58489	308	1.6679	3.9647	5.3116	0.53	yes	11217-051_1_1-2
ABHD2	11057	20982	29.3862	270.089	93.5805	0.94	yes	11217-051_1_1-2
ABHD3	171586	1596	8.2046	20.5444	26.1276	0.79	yes	11217-051_1_1-2
ABHD4	63874	632	3.0109	8.1354	9.5881	0.61	yes	11217-051_1_1-2
ABHD5	51099	1152	2.7702	14.829	8.8218	0.6	yes	11217-051_1_1-2
ABHD6	57406	2046	10.5813	26.337	33.6963	0.83	yes	11217-051_1_1-2
ABHD8	79575	1227	7.5572	15.7945	24.0658	0.77	yes	11217-051_1_1-2
ABI1	10006	2700	9.2043	34.7555	29.3112	0.8	yes	11217-051_1_1-2
ABI2	10152	1124	1.9937	14.4686	6.3491	0.55	yes	11217-051_1_1-2
ABI3	51225	1618	9.7782	20.8276	31.1387	0.81	yes	11217-051_1_1-2
ABI3BP	25890	835	1.4197	10.7485	4.521	0.51	yes	11217-051_1_1-2
ABL1	25	17525	32.389	225.589	103.1426	0.94	yes	11217-051_1_1-2
ABL2	27	1456	1.4817	18.7422	4.7185	0.52	yes	11217-051_1_1-2
ABLIM1	3983	2569	3.391	33.0692	10.7987	0.63	yes	11217-051_1_1-2
ABLIM2	84448	209	0.5052	2.6903	1.6089	0.41	no	11217-051_1_1-2
ABLIM3	22885	5766	16.1881	74.2223	51.5509	0.88	yes	11217-051_1_1-2
ABO	28	46	0.1705	0.5921	0.5431	0.33	no	11217-051_1_1-2
ABR	29	2738	5.38	35.2447	17.1327	0.71	yes	11217-051_1_1-2
ABRA	137735	0	0	0	0	0	no	11217-051_1_1-2
ABRACL	58527	1198	18.2499	15.4212	58.1168	0.9	yes	11217-051_1_1-2
ABT1	29777	821	2.334	10.5683	7.4326	0.57	yes	11217-051_1_1-2
ABTB1	80325	1372	8.7344	17.661	27.8147	0.8	yes	11217-051_1_1-2
ABTB2	25841	2552	6.7001	32.8504	21.3363	0.75	yes	11217-051_1_1-2
ACAA1	30	24219	156.8983	311.757	499.6427	0.99	yes	11217-051_1_1-2
ACAA2	10449	21125	136.7168	271.9297	435.3747	0.99	yes	11217-051_1_1-2
ACACA	31	13307	14.9549	171.2932	47.6238	0.88	yes	11217-051_1_1-2
ACACB	32	70688	94.5573	909.9252	301.1178	0.98	yes	11217-051_1_1-2
ACAD10	80724	5630	16.2529	72.4717	51.7574	0.88	yes	11217-051_1_1-2
ACAD11	84129	398	1.3731	5.1232	4.3728	0.51	yes	11217-051_1_1-2
ACAD8	27034	1902	6.496	24.4833	20.6864	0.75	yes	11217-051_1_1-2
ACAD9	28976	2857	13.3684	36.7765	42.5717	0.86	yes	11217-051_1_1-2
ACADL	33	1994	7.7219	25.6676	24.5904	0.78	yes	11217-051_1_1-2
ACADM	34	13064	64.2097	168.1652	204.4758	0.97	yes	11217-051_1_1-2
ACADS	35	7179	44.3431	92.4111	141.2107	0.96	yes	11217-051_1_1-2
ACADSB	36	30887	66.9231	397.5902	213.1167	0.97	yes	11217-051_1_1-2
ACADVL	37	41781	182.5602	537.8223	581.3629	0.99	yes	11217-051_1_1-2
ACAN	176	28	0.0408	0.3604	0.1298	0.25	no	11217-051_1_1-2
ACAP1	9744	256	1.3118	3.2953	4.1775	0.5	yes	11217-051_1_1-2
ACAP2	23527	2504	4.4306	32.2325	14.1092	0.68	yes	11217-051_1_1-2
ACAP3	116983	2755	8.8859	35.4635	28.297	0.8	yes	11217-051_1_1-2
ACAT1	38	25480	153.4093	327.9891	488.5319	0.99	yes	11217-051_1_1-2
ACAT2	39	11843	82.5382	152.448	262.8428	0.98	yes	11217-051_1_1-2
ACBD3	64746	2147	7.7523	27.6371	24.6873	0.78	yes	11217-051_1_1-2
ACBD4	79777	5169	24.0729	66.5375	76.6602	0.92	yes	11217-051_1_1-2
ACBD5	91452	5451	16.4906	70.1675	52.5143	0.89	yes	11217-051_1_1-2
ACBD6	84320	922	7.3443	11.8684	23.3879	0.77	yes	11217-051_1_1-2
ACBD7	414149	15	0.046	0.1931	0.1465	0.26	no	11217-051_1_1-2
ACCS	84680	1734	7.1404	22.3208	22.7385	0.76	yes	11217-051_1_1-2
ACCSL	390110	4	0.0276	0.0515	0.0878	0.23	no	11217-051_1_1-2
ACD	65057	342	2.1309	4.4024	6.7857	0.56	yes	11217-051_1_1-2
ACE	1636	749	1.8474	9.6414	5.883	0.54	yes	11217-051_1_1-2
ACE2	59272	316	1.1599	4.0677	3.6936	0.49	yes	11217-051_1_1-2
ACER1	125981	90	1.0648	1.1585	3.3909	0.48	yes	11217-051_1_1-2
ACER2	340485	384	1.3987	4.943	4.4542	0.51	yes	11217-051_1_1-2
ACER3	55331	408	0.6141	5.2519	1.9557	0.42	no	11217-051_1_1-2
ACHE	43	201	0.8525	2.5874	2.7148	0.46	yes	11217-051_1_1-2
ACIN1	22985	8848	15.0456	113.8951	47.9127	0.88	yes	11217-051_1_1-2
ACKR1	2532	29	0.1689	0.3733	0.5379	0.33	no	11217-051_1_1-2
ACKR2	1238	946	3.5637	12.1773	11.3487	0.64	yes	11217-051_1_1-2
ACKR3	57007	128	0.7255	1.6477	2.3104	0.44	yes	11217-051_1_1-2
ACKR4	51554	21	0.1042	0.2703	0.3317	0.3	no	11217-051_1_1-2
ACLY	47	4803	6.7658	61.8262	21.5458	0.75	yes	11217-051_1_1-2
ACMSD	130013	8307	65.2019	106.9311	207.6355	0.97	yes	11217-051_1_1-2
SDHAF3	57001	654	4.0926	8.4186	13.033	0.66	yes	11217-051_1_1-2
ACO1	48	13846	48.472	178.2314	154.359	0.96	yes	11217-051_1_1-2
ACO2	50	9125	42.3893	117.4608	134.9887	0.96	yes	11217-051_1_1-2
ACOT1	641371	1071	8.2356	13.7864	26.2262	0.79	yes	11217-051_1_1-2
ACOT11	26027	383	0.9531	4.9301	3.035	0.47	yes	11217-051_1_1-2
ACOT12	134526	5690	33.2172	73.244	105.7803	0.94	yes	11217-051_1_1-2
ACOT13	55856	2000	5.8578	25.7448	18.654	0.73	yes	11217-051_1_1-2
ACOT2	10965	4940	27.7806	63.5897	88.4672	0.93	yes	11217-051_1_1-2
ACOT4	122970	493	3.8885	6.3461	12.3831	0.66	yes	11217-051_1_1-2
ACOT6	641372	23	0.2949	0.2961	0.9391	0.36	no	11217-051_1_1-2
ACOT7	11332	917	3.6331	11.804	11.5697	0.65	yes	11217-051_1_1-2
ACOT8	10005	1017	4.8024	13.0912	15.2931	0.69	yes	11217-051_1_1-2
ACOT9	23597	817	3.5126	10.5168	11.1859	0.64	yes	11217-051_1_1-2
ACOX1	51	22844	37.1285	294.0574	118.2356	0.95	yes	11217-051_1_1-2
ACOX2	8309	22462	118.5973	289.1401	377.673	0.98	yes	11217-051_1_1-2
ACOX3	8310	1481	6.342	19.064	20.1961	0.74	yes	11217-051_1_1-2
ACOXL	55289	1	0.0054	0.0129	0.0173	0.18	no	11217-051_1_1-2
ACP1	52	1802	12.3187	23.1961	39.2289	0.85	yes	11217-051_1_1-2
ACP2	53	3619	18.0984	46.5853	57.6343	0.9	yes	11217-051_1_1-2
ACP5	54	1275	8.3058	16.4123	26.4499	0.79	yes	11217-051_1_1-2
ACP6	51205	1173	4.0051	15.0993	12.7543	0.66	yes	11217-051_1_1-2
ACPP	55	38	0.1281	0.4892	0.408	0.31	no	11217-051_1_1-2
ACP4	93650	1	0.0096	0.0129	0.0304	0.19	no	11217-051_1_1-2
ACR	49	129	1.2121	1.6605	3.8598	0.49	yes	11217-051_1_1-2
ACRBP	84519	230	1.4715	2.9607	4.686	0.51	yes	11217-051_1_1-2
GCNA	93953	774	3.0951	9.9632	9.8565	0.62	yes	11217-051_1_1-2
ACRV1	56	0	0	0	0	0	no	11217-051_1_1-2
ACSBG1	23205	4	0.0173	0.0515	0.055	0.21	no	11217-051_1_1-2
ACSBG2	81616	1	0.0046	0.0129	0.0148	0.17	no	11217-051_1_1-2
ACSF2	80221	2448	13.6178	31.5117	43.366	0.86	yes	11217-051_1_1-2
ACSF3	197322	2833	8.0431	36.4675	25.6133	0.78	yes	11217-051_1_1-2
ACSL1	2180	85630	247.0338	1102.2648	786.6791	0.99	yes	11217-051_1_1-2
ACSL3	2181	3834	11.3169	49.3528	36.0385	0.84	yes	11217-051_1_1-2
ACSL4	2182	883	2.1305	11.3663	6.7847	0.56	yes	11217-051_1_1-2
ACSL5	51703	10373	33.2567	133.5255	105.9059	0.94	yes	11217-051_1_1-2
ACSL6	23305	281	0.4498	3.6171	1.4325	0.4	no	11217-051_1_1-2
ACSM1	116285	321	1.9094	4.132	6.0806	0.55	yes	11217-051_1_1-2
ACSM2A	123876	56903	189.614	732.4789	603.8258	0.99	yes	11217-051_1_1-2
ACSM2B	348158	53642	252.9311	690.502	805.4592	0.99	yes	11217-051_1_1-2
ACSM3	6296	11493	55.0587	147.9426	175.3343	0.96	yes	11217-051_1_1-2
ACSM4	341392	0	0	0	0	0	no	11217-051_1_1-2
ACSM5	54988	17753	93.8882	228.524	298.9871	0.98	yes	11217-051_1_1-2
ACSM6	142827	5	0.0376	0.0644	0.1197	0.25	no	11217-051_1_1-2
ACSS1	84532	430	1.3769	5.5351	4.3847	0.51	yes	11217-051_1_1-2
ACSS2	55902	14612	57.6615	188.0917	183.6229	0.97	yes	11217-051_1_1-2
ACSS3	79611	4404	14.06	56.6901	44.7742	0.87	yes	11217-051_1_1-2
ACTA1	58	109	0.9304	1.4031	2.963	0.46	yes	11217-051_1_1-2
ACTA2	59	2864	19.9171	36.8666	63.4261	0.9	yes	11217-051_1_1-2
ACTA2-AS1	100132116	10	0.1426	0.1287	0.454	0.31	no	11217-051_1_1-2
ACTB	60	71432	478.1603	919.5022	1522.7014	1	yes	11217-051_1_1-2
ACTBL2	345651	0	0	0	0	0	no	11217-051_1_1-2
ACTC1	70	1	0.0035	0.0129	0.0111	0.17	no	11217-051_1_1-2
ACTG1	71	26627	81.4142	342.7538	259.2635	0.98	yes	11217-051_1_1-2
ACTG2	72	12	0.1161	0.1545	0.3696	0.3	no	11217-051_1_1-2
ACTL10	170487	10	0.0635	0.1287	0.2021	0.27	no	11217-051_1_1-2
ACTL6A	86	943	6.3687	12.1387	20.281	0.74	yes	11217-051_1_1-2
ACTL6B	51412	1	0.0083	0.0129	0.0264	0.19	no	11217-051_1_1-2
ACTL7A	10881	0	0	0	0	0	no	11217-051_1_1-2
ACTL7B	10880	2	0.0183	0.0257	0.0582	0.22	no	11217-051_1_1-2
ACTL8	81569	0	0	0	0	0	no	11217-051_1_1-2
ACTL9	284382	0	0	0	0	0	no	11217-051_1_1-2
ACTN1	87	13595	39.8271	175.0005	126.8295	0.95	yes	11217-051_1_1-2
ACTN2	88	16	0.0403	0.206	0.1283	0.25	no	11217-051_1_1-2
ACTN3	89	2	0.0088	0.0257	0.0279	0.19	no	11217-051_1_1-2
ACTN4	81	25513	76.6964	328.4139	244.2396	0.97	yes	11217-051_1_1-2
ACTR10	55860	1632	8.6027	21.0078	27.3953	0.79	yes	11217-051_1_1-2
ACTR1A	10121	1134	4.9634	14.5973	15.8059	0.7	yes	11217-051_1_1-2
ACTR1B	10120	2785	15.8767	35.8497	50.5595	0.88	yes	11217-051_1_1-2
ACTR2	10097	6874	22.0606	88.485	70.2519	0.91	yes	11217-051_1_1-2
ACTR3	10096	4867	10.6493	62.65	33.9128	0.83	yes	11217-051_1_1-2
ACTR3B	57180	867	5.034	11.1604	16.0308	0.7	yes	11217-051_1_1-2
ACTR3C	653857	1771	13.2233	22.797	42.1097	0.86	yes	11217-051_1_1-2
ACTR5	79913	508	2.5199	6.5392	8.0247	0.59	yes	11217-051_1_1-2
ACTR6	64431	1188	5.839	15.2924	18.5944	0.73	yes	11217-051_1_1-2
ACTR8	93973	1388	4.8068	17.8669	15.3073	0.69	yes	11217-051_1_1-2
ACTRT1	139741	0	0	0	0	0	no	11217-051_1_1-2
ACTRT2	140625	0	0	0	0	0	no	11217-051_1_1-2
ACTRT3	84517	134	0.8603	1.7249	2.7396	0.46	yes	11217-051_1_1-2
ACVR1	90	2083	8.0811	26.8132	25.7344	0.78	yes	11217-051_1_1-2
ACVR1B	91	1537	4.1159	19.7849	13.1069	0.67	yes	11217-051_1_1-2
ACVR1C	130399	423	0.5999	5.445	1.9103	0.42	no	11217-051_1_1-2
ACVR2A	92	2116	4.8337	27.238	15.393	0.69	yes	11217-051_1_1-2
ACVR2B	93	1167	1.3074	15.0221	4.1634	0.5	yes	11217-051_1_1-2
ACVRL1	94	805	2.29	10.3623	7.2925	0.57	yes	11217-051_1_1-2
ACY1	95	10	0.0767	0.1287	0.2443	0.28	no	11217-051_1_1-2
ACY3	91703	1247	12.3476	16.0519	39.321	0.85	yes	11217-051_1_1-2
ACYP1	97	340	4.5637	4.3766	14.5332	0.68	yes	11217-051_1_1-2
ACYP2	98	600	6.31	7.7234	20.0942	0.74	yes	11217-051_1_1-2
ADA	100	244	1.9496	3.1409	6.2086	0.55	yes	11217-051_1_1-2
ADAD1	132612	0	0	0	0	0	no	11217-051_1_1-2
ADAD2	161931	8	0.0447	0.103	0.1423	0.25	no	11217-051_1_1-2
ADAL	161823	1118	3.6269	14.3914	11.5497	0.64	yes	11217-051_1_1-2
ADAM10	102	6167	15.7696	79.3842	50.2183	0.88	yes	11217-051_1_1-2
ADAM11	4185	51	0.1256	0.6565	0.4	0.31	no	11217-051_1_1-2
ADAM12	8038	43	0.062	0.5535	0.1974	0.27	no	11217-051_1_1-2
ADAM15	8751	2913	10.9513	37.4973	34.8745	0.83	yes	11217-051_1_1-2
ADAM17	6868	1848	6.6596	23.7882	21.2076	0.75	yes	11217-051_1_1-2
ADAM18	8749	0	0	0	0	0	no	11217-051_1_1-2
ADAM19	8728	818	1.4199	10.5296	4.5215	0.51	yes	11217-051_1_1-2
ADAM1A	8759	390	1.7677	5.0202	5.6292	0.54	yes	11217-051_1_1-2
ADAM2	2515	0	0	0	0	0	no	11217-051_1_1-2
ADAM20	8748	689	2.7595	8.8691	8.7877	0.6	yes	11217-051_1_1-2
ADAM20P1	317760	87	0.3685	1.1199	1.1735	0.38	no	11217-051_1_1-2
ADAM21	8747	7	0.0338	0.0901	0.1077	0.24	no	11217-051_1_1-2
ADAM21P1	145241	0	0	0	0	0	no	11217-051_1_1-2
ADAM22	53616	35	0.0462	0.4505	0.1471	0.26	no	11217-051_1_1-2
ADAM23	8745	40	0.0814	0.5149	0.2592	0.28	no	11217-051_1_1-2
ADAM28	10863	196	0.6613	2.523	2.106	0.43	yes	11217-051_1_1-2
ADAM29	11086	1	0.0037	0.0129	0.0118	0.17	no	11217-051_1_1-2
ADAM30	11085	0	0	0	0	0	no	11217-051_1_1-2
ADAM32	203102	31	0.1463	0.399	0.466	0.32	no	11217-051_1_1-2
ADAM33	80332	62	0.1862	0.7981	0.5928	0.33	no	11217-051_1_1-2
ADAM3A	1587	0	0	0	0	0	no	11217-051_1_1-2
ADAM6	8755	0	0	0	0	0	no	11217-051_1_1-2
ADAM7	8756	0	0	0	0	0	no	11217-051_1_1-2
ADAM8	101	854	2.98	10.993	9.4897	0.61	yes	11217-051_1_1-2
ADAM9	8754	2144	6.733	27.5985	21.4412	0.75	yes	11217-051_1_1-2
ADAMDEC1	27299	5	0.0264	0.0644	0.0841	0.23	no	11217-051_1_1-2
ADAMTS1	9510	750	2.0757	9.6543	6.6102	0.56	yes	11217-051_1_1-2
ADAMTS10	81794	1349	1.7734	17.3649	5.6473	0.54	yes	11217-051_1_1-2
ADAMTS12	81792	587	0.859	7.5561	2.7356	0.46	yes	11217-051_1_1-2
ADAMTS13	11093	4743	5.8069	61.0539	18.4921	0.73	yes	11217-051_1_1-2
ADAMTS14	140766	174	0.4251	2.2398	1.3537	0.39	no	11217-051_1_1-2
ADAMTS15	170689	116	0.2511	1.4932	0.7996	0.35	no	11217-051_1_1-2
ADAMTS16	170690	2	0.0052	0.0257	0.0165	0.18	no	11217-051_1_1-2
ADAMTS17	170691	3759	7.3728	48.3874	23.4785	0.77	yes	11217-051_1_1-2
ADAMTS18	170692	0	0	0	0	0	no	11217-051_1_1-2
ADAMTS19	171019	0	0	0	0	0	no	11217-051_1_1-2
ADAMTS2	9509	3293	5.9956	42.3889	19.093	0.73	yes	11217-051_1_1-2
ADAMTS20	80070	0	0	0	0	0	no	11217-051_1_1-2
ADAMTS3	9508	67	0.1481	0.8625	0.4717	0.32	no	11217-051_1_1-2
ADAMTS4	9507	141	0.419	1.815	1.3342	0.39	no	11217-051_1_1-2
ADAMTS5	11096	666	0.8872	8.573	2.8253	0.46	yes	11217-051_1_1-2
ADAMTS6	11174	268	0.4747	3.4498	1.5115	0.4	no	11217-051_1_1-2
ADAMTS7	11173	436	0.9858	5.6124	3.1394	0.47	yes	11217-051_1_1-2
ADAMTS7P1	390660	19	0.0486	0.2446	0.1548	0.26	no	11217-051_1_1-2
ADAMTS8	11095	4	0.0135	0.0515	0.0429	0.21	no	11217-051_1_1-2
ADAMTS9	56999	1199	1.9769	15.434	6.2956	0.55	yes	11217-051_1_1-2
ADAMTSL1	92949	474	0.7627	6.1015	2.4288	0.44	yes	11217-051_1_1-2
ADAMTSL2	9719	3590	10.6725	46.212	33.9866	0.83	yes	11217-051_1_1-2
ADAMTSL3	57188	4708	8.242	60.6033	26.2466	0.79	yes	11217-051_1_1-2
ADAMTSL4	54507	6642	18.4383	85.4986	58.7169	0.9	yes	11217-051_1_1-2
ADAMTSL5	339366	148	0.6436	1.9051	2.0496	0.43	yes	11217-051_1_1-2
ADAP1	11033	390	1.7169	5.0202	5.4675	0.53	yes	11217-051_1_1-2
ADAP2	55803	2613	11.3942	33.6356	36.2848	0.84	yes	11217-051_1_1-2
ADAR	103	13388	24.2966	172.3359	77.3726	0.92	yes	11217-051_1_1-2
ADARB1	104	1544	2.7817	19.875	8.8582	0.6	yes	11217-051_1_1-2
ADARB2	105	42	0.0642	0.5406	0.2043	0.27	no	11217-051_1_1-2
ADARB2-AS1	642394	0	0	0	0	0	no	11217-051_1_1-2
ADAT1	23536	742	2.0809	9.5513	6.6266	0.56	yes	11217-051_1_1-2
ADAT2	134637	294	0.5023	3.7845	1.5994	0.41	no	11217-051_1_1-2
ADAT3	113179	200	0.9237	2.5745	2.9417	0.46	yes	11217-051_1_1-2
ADCK1	57143	470	2.5167	6.05	8.0143	0.59	yes	11217-051_1_1-2
ADCK2	90956	1167	5.4408	15.0221	17.3263	0.72	yes	11217-051_1_1-2
COQ8A	56997	5784	11.1125	74.454	35.3879	0.84	yes	11217-051_1_1-2
COQ8B	79934	1440	6.1746	18.5363	19.6631	0.74	yes	11217-051_1_1-2
ADCK5	203054	689	2.0942	8.8691	6.6691	0.56	yes	11217-051_1_1-2
ADCY1	107	4920	4.916	63.3323	15.6549	0.7	yes	11217-051_1_1-2
ADCY10	55811	2268	4.9642	29.1946	15.8086	0.7	yes	11217-051_1_1-2
ADCY10P1	221442	83	0.2338	1.0684	0.7447	0.35	no	11217-051_1_1-2
ADCY2	108	6	0.0118	0.0772	0.0375	0.2	no	11217-051_1_1-2
ADCY3	109	1110	3.09	14.2884	9.8403	0.62	yes	11217-051_1_1-2
ADCY4	196883	598	1.7856	7.6977	5.6862	0.54	yes	11217-051_1_1-2
