Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	13402	91.5158	169.5788	321.7837	0.98	yes	BK00463BL01-3
A1BG-AS1	503538	74	0.4396	0.9363	1.5457	0.35	no	BK00463BL01-3
A1CF	29974	2236	2.9691	28.2927	10.4399	0.55	yes	BK00463BL01-3
A2M	2	26207	71.2666	331.6037	250.5844	0.97	yes	BK00463BL01-3
A2M-AS1	144571	10	0.0579	0.1265	0.2034	0.23	no	BK00463BL01-3
A2ML1	144568	21217	49.2594	268.464	173.2038	0.96	yes	BK00463BL01-3
A3GALT2	127550	169	2.0903	2.1384	7.3499	0.5	yes	BK00463BL01-3
A4GALT	53947	1746	7.2625	22.0926	25.5361	0.71	yes	BK00463BL01-3
A4GNT	51146	0	0	0	0	0	no	BK00463BL01-3
AAAS	8086	2112	14.5474	26.7237	51.1511	0.84	yes	BK00463BL01-3
AACS	65985	1686	6.4083	21.3334	22.5327	0.69	yes	BK00463BL01-3
AADAC	13	1147	8.5473	14.5133	30.0535	0.74	yes	BK00463BL01-3
AADACL2	344752	0	0	0	0	0	no	BK00463BL01-3
AADACL3	126767	0	0	0	0	0	no	BK00463BL01-3
AADACL4	343066	0	0	0	0	0	no	BK00463BL01-3
AADAT	51166	464	2.0931	5.8711	7.3596	0.5	yes	BK00463BL01-3
PRXL2C	195827	471	3.6054	5.9597	12.677	0.59	yes	BK00463BL01-3
AAGAB	79719	2736	9.8659	34.6193	34.6899	0.77	yes	BK00463BL01-3
AAK1	22848	5357	3.1079	67.7835	10.9279	0.56	yes	BK00463BL01-3
AAMDC	28971	232	4.8362	2.9356	17.0047	0.64	yes	BK00463BL01-3
AAMP	14	4884	34.4089	61.7985	120.9871	0.94	yes	BK00463BL01-3
AANAT	15	5	0.0302	0.0633	0.1063	0.2	no	BK00463BL01-3
AAR2	25980	996	4.2305	12.6026	14.8751	0.61	yes	BK00463BL01-3
AARD	441376	0	0	0	0	0	no	BK00463BL01-3
AARS	16	11413	41.7013	144.4115	146.6281	0.95	yes	BK00463BL01-3
AARS2	57505	2844	7.4768	35.9858	26.2896	0.72	yes	BK00463BL01-3
AARSD1	80755	0	0	0	0	0	no	BK00463BL01-3
AASDH	132949	1228	3.6517	15.5382	12.8401	0.59	yes	BK00463BL01-3
AASDHPPT	60496	1107	4.8959	14.0071	17.2147	0.64	yes	BK00463BL01-3
AASS	10157	1511	3.0459	19.1191	10.7098	0.56	yes	BK00463BL01-3
AATF	26574	4579	27.0618	57.9392	95.1533	0.92	yes	BK00463BL01-3
AATK	9625	370	0.4753	4.6817	1.6714	0.36	no	BK00463BL01-3
PVALEF	388428	1	0.008	0.0127	0.0282	0.16	no	BK00463BL01-3
ABAT	18	1652	3.4804	20.9032	12.2376	0.58	yes	BK00463BL01-3
ABCA1	19	9611	10.8794	121.6104	38.2538	0.79	yes	BK00463BL01-3
