Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	53438	381.671	707.2363	1287.5353	1	yes	BK01178BL01-8
A1BG-AS1	503538	121	0.7518	1.6014	2.5362	0.39	yes	BK01178BL01-8
A1CF	29974	16953	23.5458	224.368	79.4298	0.92	yes	BK01178BL01-8
A2M	2	125124	355.895	1655.9796	1200.5823	1	yes	BK01178BL01-8
A2M-AS1	144571	65	0.3933	0.8603	1.3269	0.34	no	BK01178BL01-8
A2ML1	144568	2	0.0049	0.0265	0.0164	0.14	no	BK01178BL01-8
A3GALT2	127550	17	0.2199	0.225	0.7419	0.3	no	BK01178BL01-8
A4GALT	53947	474	2.0622	6.2733	6.9567	0.51	yes	BK01178BL01-8
A4GNT	51146	13	0.0971	0.1721	0.3277	0.25	no	BK01178BL01-8
AAAS	8086	1576	11.3543	20.8579	38.3029	0.82	yes	BK01178BL01-8
AACS	65985	1225	4.8701	16.2125	16.4288	0.65	yes	BK01178BL01-8
AADAC	13	13534	105.4879	179.1185	355.8548	0.98	yes	BK01178BL01-8
AADACL2	344752	1	0.0044	0.0132	0.0149	0.14	no	BK01178BL01-8
AADACL3	126767	0	0	0	0	0	no	BK01178BL01-8
AADACL4	343066	0	0	0	0	0	no	BK01178BL01-8
AADAT	51166	1962	9.2572	25.9665	31.2285	0.78	yes	BK01178BL01-8
PRXL2C	195827	635	5.0841	8.404	17.1508	0.66	yes	BK01178BL01-8
AAGAB	79719	1297	4.8918	17.1654	16.5022	0.65	yes	BK01178BL01-8
AAK1	22848	4097	2.4861	54.2226	8.3868	0.54	yes	BK01178BL01-8
AAMDC	28971	321	6.9989	4.2483	23.6103	0.73	yes	BK01178BL01-8
AAMP	14	3282	24.185	43.4363	81.5862	0.92	yes	BK01178BL01-8
AANAT	15	1	0.0063	0.0132	0.0213	0.15	no	BK01178BL01-8
AAR2	25980	677	3.0077	8.9599	10.1462	0.57	yes	BK01178BL01-8
AARD	441376	1	0.0074	0.0132	0.025	0.15	no	BK01178BL01-8
AARS	16	9295	35.5231	123.0166	119.8343	0.95	yes	BK01178BL01-8
AARS2	57505	2142	5.89	28.3487	19.8695	0.69	yes	BK01178BL01-8
AARSD1	80755	1	0.0097	0.0132	0.0327	0.16	no	BK01178BL01-8
AASDH	132949	1899	5.9066	25.1327	19.9255	0.69	yes	BK01178BL01-8
AASDHPPT	60496	1007	4.6583	13.3274	15.7143	0.65	yes	BK01178BL01-8
AASS	10157	4707	9.9244	62.2958	33.4793	0.8	yes	BK01178BL01-8
AATF	26574	1596	9.8658	21.1226	33.2813	0.79	yes	BK01178BL01-8
AATK	9625	148	0.1989	1.9587	0.6709	0.29	no	BK01178BL01-8
PVALEF	388428	0	0	0	0	0	no	BK01178BL01-8
ABAT	18	10958	24.1468	145.0259	81.4574	0.92	yes	BK01178BL01-8
ABCA1	19	27976	33.1235	370.2542	111.7393	0.94	yes	BK01178BL01-8
ABCA10	10349	3326	6.6969	44.0186	22.5914	0.72	yes	BK01178BL01-8
ABCA11P	79963	232	0.8101	3.0705	2.733	0.4	yes	BK01178BL01-8
ABCA12	26154	20	0.0282	0.2647	0.0953	0.19	no	BK01178BL01-8
ABCA13	154664	378	0.283	5.0027	0.9546	0.31	no	BK01178BL01-8
ABCA2	20	15728	24.899	208.1555	83.9946	0.92	yes	BK01178BL01-8
ABCA3	21	1566	3.1185	20.7256	10.52	0.57	yes	BK01178BL01-8
ABCA4	24	264	0.4769	3.494	1.6089	0.35	no	BK01178BL01-8
ABCA5	23461	9403	13.0954	124.446	44.1764	0.84	yes	BK01178BL01-8
ABCA6	23460	22412	56.0076	296.6163	188.937	0.97	yes	BK01178BL01-8
ABCA7	10347	4400	8.5398	58.2327	28.8082	0.77	yes	BK01178BL01-8
ABCA8	10351	13257	27.0718	175.4525	91.3246	0.93	yes	BK01178BL01-8
ABCA9	10350	8636	16.1639	114.2949	54.5276	0.87	yes	BK01178BL01-8
ABCB1	5243	5887	16.5209	77.9127	55.732	0.88	yes	BK01178BL01-8
ABCB10	23456	1839	6.3102	24.3386	21.2871	0.71	yes	BK01178BL01-8
ABCB11	8647	16154	30.2438	213.7935	102.025	0.94	yes	BK01178BL01-8
ABCB4	5244	27041	89.7392	357.8797	302.7276	0.98	yes	BK01178BL01-8
ABCB5	340273	1	0.0017	0.0132	0.0058	0.14	no	BK01178BL01-8
ABCB6	10058	3476	14.6137	46.0038	49.298	0.86	yes	BK01178BL01-8
ABCB7	22	2778	14.5435	36.766	49.0614	0.86	yes	BK01178BL01-8
ABCB8	11194	2934	7.6243	38.8306	25.72	0.74	yes	BK01178BL01-8
ABCB9	23457	213	0.7212	2.819	2.4328	0.39	yes	BK01178BL01-8
ABCC1	4363	3630	7.2857	48.042	24.5777	0.73	yes	BK01178BL01-8
ABCC10	89845	3462	7.6111	45.8186	25.6753	0.74	yes	BK01178BL01-8
ABCC11	85320	485	1.251	6.4188	4.2201	0.45	yes	BK01178BL01-8
ABCC12	94160	1	0.0025	0.0132	0.0086	0.14	no	BK01178BL01-8
ABCC13	150000	12	0.0538	0.1588	0.1814	0.22	no	BK01178BL01-8
ABCC2	1244	36934	96.6602	488.8107	326.0752	0.98	yes	BK01178BL01-8
ABCC3	8714	48327	121.0435	639.5937	408.3301	0.99	yes	BK01178BL01-8
ABCC4	10257	1258	2.5913	16.6493	8.7416	0.54	yes	BK01178BL01-8
ABCC5	10057	3423	5.6756	45.3024	19.1461	0.68	yes	BK01178BL01-8
ABCC6	368	20995	43.6548	277.8627	147.2658	0.96	yes	BK01178BL01-8
ABCC6P1	653190	2408	11.6822	31.8692	39.4091	0.82	yes	BK01178BL01-8
ABCC6P2	730013	140	2.6244	1.8529	8.8534	0.54	yes	BK01178BL01-8
ABCC8	6833	11	0.0292	0.1456	0.0986	0.19	no	BK01178BL01-8
ABCC9	10060	8651	11.9613	114.4935	40.3504	0.83	yes	BK01178BL01-8
ABCD1	215	2727	4.9251	36.091	16.6144	0.66	yes	BK01178BL01-8
ABCD2	225	149	0.3692	1.972	1.2455	0.33	no	BK01178BL01-8
ABCD3	5825	11336	37.9243	150.0286	127.9346	0.95	yes	BK01178BL01-8
ABCD4	5826	3037	9.4707	40.1938	31.9487	0.79	yes	BK01178BL01-8
ABCE1	6059	4461	14.0773	59.04	47.4885	0.86	yes	BK01178BL01-8
ABCF1	23	2818	1.6009	37.2954	5.4004	0.47	yes	BK01178BL01-8
