Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	59468	446.8695	828.0491	1737.5605	1	yes	BK00374BL01-10
A1BG-AS1	503538	200	1.3074	2.7849	5.0837	0.44	yes	BK00374BL01-10
A1CF	29974	12392	18.1078	172.5497	70.4087	0.89	yes	BK00374BL01-10
A2M	2	84406	252.5882	1175.2928	982.1375	1	yes	BK00374BL01-10
A2M-AS1	144571	47	0.2992	0.6544	1.1635	0.31	no	BK00374BL01-10
A2ML1	144568	2	0.0051	0.0278	0.0199	0.14	no	BK00374BL01-10
A3GALT2	127550	16	0.2178	0.2228	0.8468	0.29	no	BK00374BL01-10
A4GALT	53947	240	1.0986	3.3418	4.2715	0.42	yes	BK00374BL01-10
A4GNT	51146	304	2.3902	4.233	9.2937	0.52	yes	BK00374BL01-10
AAAS	8086	1599	12.1203	22.2649	47.1272	0.83	yes	BK00374BL01-10
AACS	65985	1003	4.1953	13.9661	16.3124	0.62	yes	BK00374BL01-10
AADAC	13	8177	67.0547	113.8588	260.7284	0.98	yes	BK00374BL01-10
AADACL2	344752	1	0.0046	0.0139	0.018	0.14	no	BK00374BL01-10
AADACL3	126767	0	0	0	0	0	no	BK00374BL01-10
AADACL4	343066	0	0	0	0	0	no	BK00374BL01-10
AADAT	51166	1586	7.8731	22.0839	30.6127	0.75	yes	BK00374BL01-10
PRXL2C	195827	412	3.4705	5.7368	13.4945	0.58	yes	BK00374BL01-10
AAGAB	79719	1123	4.4562	15.637	17.3272	0.63	yes	BK00374BL01-10
AAK1	22848	3536	2.2575	49.2363	8.7779	0.51	yes	BK00374BL01-10
AAMDC	28971	228	5.2302	3.1747	20.3366	0.66	yes	BK00374BL01-10
AAMP	14	2800	21.7082	38.988	84.408	0.91	yes	BK00374BL01-10
AANAT	15	2	0.0133	0.0278	0.0517	0.16	no	BK00374BL01-10
AAR2	25980	807	3.772	11.2369	14.6668	0.6	yes	BK00374BL01-10
AARD	441376	3	0.0234	0.0418	0.0909	0.18	no	BK00374BL01-10
AARS	16	6625	26.6383	92.2484	103.5775	0.93	yes	BK00374BL01-10
AARS2	57505	2055	5.9452	28.6144	23.1168	0.69	yes	BK00374BL01-10
AARSD1	80755	1	0.0102	0.0139	0.0397	0.15	no	BK00374BL01-10
AASDH	132949	1515	4.9578	21.0953	19.2773	0.65	yes	BK00374BL01-10
AASDHPPT	60496	760	3.6989	10.5825	14.3823	0.6	yes	BK00374BL01-10
AASS	10157	7163	15.8897	99.7396	61.7838	0.87	yes	BK00374BL01-10
AATF	26574	2017	13.1178	28.0853	51.006	0.84	yes	BK00374BL01-10
AATK	9625	838	1.1847	11.6685	4.6066	0.43	yes	BK00374BL01-10
PVALEF	388428	0	0	0	0	0	no	BK00374BL01-10
ABAT	18	8756	20.2999	121.921	78.9319	0.9	yes	BK00374BL01-10
ABCA1	19	17314	21.5678	241.085	83.862	0.91	yes	BK00374BL01-10
ABCA10	10349	6696	14.1848	93.237	55.1549	0.85	yes	BK00374BL01-10
ABCA11P	79963	355	1.3043	4.9431	5.0713	0.44	yes	BK00374BL01-10
ABCA12	26154	204	0.3032	2.8406	1.1788	0.31	no	BK00374BL01-10
ABCA13	154664	7098	5.5908	98.8345	21.7388	0.68	yes	BK00374BL01-10
ABCA2	20	12484	20.7931	173.8307	80.8499	0.91	yes	BK00374BL01-10
ABCA3	21	2091	4.3809	29.1157	17.0344	0.63	yes	BK00374BL01-10
