Gene Symbol	NCBI Gene ID	RNA-Seq Raw Counts	FPKM	CPM	TPM	Percentile Rank	Is Expressed	sample
A1BG	1	162	1.1779	2.1827	4.0005	0.43	yes	BK02618BL01-5
A1BG-AS1	503538	150	0.9488	2.021	3.2225	0.4	yes	BK02618BL01-5
A1CF	29974	51	0.0721	0.6871	0.2449	0.23	no	BK02618BL01-5
A2M	2	8443	24.4479	113.7562	83.0316	0.91	yes	BK02618BL01-5
A2M-AS1	144571	80	0.4929	1.0779	1.6739	0.35	no	BK02618BL01-5
A2ML1	144568	5	0.0124	0.0674	0.042	0.15	no	BK02618BL01-5
A3GALT2	127550	29	0.3819	0.3907	1.2972	0.33	no	BK02618BL01-5
A4GALT	53947	289	1.28	3.8938	4.3473	0.43	yes	BK02618BL01-5
A4GNT	51146	595	4.5266	8.0167	15.3737	0.61	yes	BK02618BL01-5
AAAS	8086	1580	11.5885	21.288	39.3575	0.8	yes	BK02618BL01-5
AACS	65985	2992	12.1095	40.3125	41.127	0.8	yes	BK02618BL01-5
AADAC	13	186	1.4759	2.5061	5.0125	0.45	yes	BK02618BL01-5
AADACL2	344752	1	0.0045	0.0135	0.0153	0.13	no	BK02618BL01-5
AADACL3	126767	0	0	0	0	0	no	BK02618BL01-5
AADACL4	343066	0	0	0	0	0	no	BK02618BL01-5
AADAT	51166	101	0.4851	1.3608	1.6477	0.35	no	BK02618BL01-5
PRXL2C	195827	456	3.7168	6.1439	12.6233	0.58	yes	BK02618BL01-5
AAGAB	79719	1431	5.4946	19.2805	18.661	0.65	yes	BK02618BL01-5
AAK1	22848	5744	3.5484	77.3914	12.0514	0.57	yes	BK02618BL01-5
AAMDC	28971	283	6.2817	3.813	21.3342	0.67	yes	BK02618BL01-5
AAMP	14	3903	29.28	52.5868	99.4424	0.93	yes	BK02618BL01-5
AANAT	15	6	0.0386	0.0808	0.1312	0.2	no	BK02618BL01-5
AAR2	25980	1281	5.7937	17.2595	19.677	0.66	yes	BK02618BL01-5
AARD	441376	1	0.0075	0.0135	0.0256	0.14	no	BK02618BL01-5
AARS	16	8239	32.0553	111.0077	108.8683	0.94	yes	BK02618BL01-5
AARS2	57505	1906	5.3356	25.6804	18.1212	0.64	yes	BK02618BL01-5
AARSD1	80755	1	0.0099	0.0135	0.0335	0.15	no	BK02618BL01-5
AASDH	132949	1463	4.6326	19.7116	15.7335	0.61	yes	BK02618BL01-5
AASDHPPT	60496	734	3.4567	9.8895	11.7397	0.56	yes	BK02618BL01-5
AASS	10157	1427	3.063	19.2266	10.4028	0.55	yes	BK02618BL01-5
AATF	26574	5539	34.8573	74.6294	118.3843	0.94	yes	BK02618BL01-5
